,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.500000,0.666667,11.965589,0.440678,0.406780,12.133298,0.368932,0.446602,15.545109,0.117143,0.117143,25.629033,0.515266,0.704753,67.731596,0.750000,2.000000,13.257416,0.542373,1.084746,13.120467,0.621359,0.893204,16.474118,0.174286,0.231429,29.505712,0.715455,1.573812,72.741296,0.764800,1.608941,21.669668,0.437362,0.496070,23.033539,0.861032,2.500554,28.549217,0.710977,1.214488,31.202080,0.722987,1.373694,30.066156,0.498438,0.636847,30.956607,0.767349,1.726702,24.129725,0.548896,0.779291,36.701568,0.751948,1.720864,30.723119,0.577356,0.847281,23.241780,0.632106,1.126298,51.065998,0.420044,0.504696,61.406507,0.592661,0.932317,33.170814,0.479112,0.588323,28.582926,
0.541667,0.958333,11.694792,0.440678,0.474576,12.505754,0.417476,0.456311,15.267060,0.105714,0.105714,25.481596,0.504564,0.716399,64.047491,0.791667,1.625000,11.912945,0.559322,1.067797,12.587790,0.582524,0.888350,17.988107,0.208571,0.214286,28.717728,0.708215,1.581366,71.923634,0.776345,1.194915,27.203130,0.402235,0.451486,20.807350,0.859677,2.615498,29.826026,0.700382,1.159172,30.774663,0.732455,1.577355,21.864836,0.561493,0.625329,21.662550,0.788712,1.773718,57.212112,0.562873,0.785661,62.289279,0.774221,1.740613,29.937545,0.576426,0.810840,31.754222,0.660776,1.192536,29.319867,0.419921,0.484800,24.920382,0.623652,1.089624,33.351939,0.410809,0.474278,61.891742,
0.500000,0.583333,12.554867,0.474576,0.559322,12.639256,0.373786,0.432039,17.297631,0.120000,0.120000,25.510801,0.523765,0.736544,65.684828,0.833333,1.875000,12.377926,0.457627,1.152542,12.467750,0.582524,0.873786,16.657817,0.197143,0.217143,28.966154,0.719547,1.549260,72.183946,0.713461,1.351511,29.466554,0.415746,0.455048,56.611639,0.856351,2.427128,21.400201,0.701244,1.146483,28.486609,0.718009,1.549390,61.620186,0.506637,0.626940,28.761010,0.760980,1.871290,31.022611,0.576850,0.805874,37.565385,0.771564,1.760096,36.269008,0.568677,0.892180,30.974674,0.660529,1.235665,32.174249,0.457242,0.581191,22.749032,0.602083,0.878022,64.144297,0.362960,0.395066,30.148718,
0.666667,1.041667,11.453353,0.457627,0.508475,12.548718,0.344660,0.436893,15.872381,0.134286,0.097143,25.413506,0.509915,0.706327,69.878883,0.791667,1.875000,12.448207,0.661017,1.220339,12.356625,0.606796,0.800971,16.470444,0.211429,0.225714,30.229399,0.717973,1.577589,72.959671,0.770818,1.508475,29.069931,0.443871,0.505158,24.483566,0.876309,2.853271,21.376408,0.706049,1.209930,36.876855,0.713568,1.422548,22.282978,0.495071,0.637091,28.513526,0.750807,1.662081,66.480808,0.573400,0.827237,22.915499,0.775859,1.830455,35.344156,0.552382,0.843473,25.911358,0.632600,1.205635,28.849303,0.428695,0.505190,58.738669,0.587331,0.931821,29.053695,0.379695,0.432751,25.234123,
0.541667,1.000000,13.823845,0.254237,0.254237,13.738841,0.344660,0.402913,16.974337,0.117143,0.117143,26.234422,0.503620,0.714196,69.204228,0.583333,1.291667,11.586346,0.559322,0.864407,12.684988,0.626214,0.932039,16.545017,0.194286,0.202857,28.952162,0.704753,1.530060,73.581882,0.704741,1.312945,28.169531,0.406780,0.465488,24.207081,0.877787,2.500554,34.613152,0.679931,1.103487,21.997446,0.731918,1.444949,33.451506,0.535969,0.695852,30.773285,0.764342,1.734884,22.765666,0.571410,0.733779,37.512710,0.766560,1.750797,23.137124,0.583820,0.833510,24.252805,0.619995,1.043500,28.843824,0.429807,0.542140,21.787749,0.599727,0.979918,29.372041,0.341019,0.436841,62.095773,
0.666667,0.833333,11.784617,0.338983,0.355932,16.056516,0.320388,0.393204,16.965472,0.114286,0.114286,25.383333,0.507712,0.693107,64.740766,0.708333,2.166667,10.900802,0.677966,0.898305,12.136065,0.626214,1.009709,16.505033,0.194286,0.251429,28.705032,0.731193,1.586402,73.456237,0.769467,1.427782,21.553941,0.425940,0.469172,21.490567,0.855242,2.631884,34.955412,0.730689,1.417519,24.933051,0.790727,1.413275,29.954003,0.506686,0.660664,30.919590,0.776151,1.859967,29.725241,0.539829,0.748109,28.890514,0.817083,1.844093,23.638974,0.597193,0.800832,32.763672,0.632106,1.077484,21.653800,0.406451,0.502842,56.083853,0.629354,0.900707,30.186190,0.362092,0.418619,32.064178,
0.458333,0.833333,10.782267,0.440678,0.457627,11.812320,0.315534,0.436893,18.447771,0.111429,0.111429,25.459135,0.517784,0.700031,66.326230,0.750000,1.458333,10.764404,0.610169,1.118644,12.607437,0.572816,0.898058,17.015893,0.185714,0.194286,30.365860,0.710419,1.527856,73.559362,0.716286,1.316507,29.795341,0.456030,0.516949,21.700263,0.868917,2.500554,28.893858,0.739805,1.132192,36.809861,0.756467,1.587555,28.913820,0.522157,0.687848,30.771288,0.779380,1.776770,22.251209,0.583573,0.782078,35.902536,0.763904,1.708510,33.101841,0.548840,0.784006,30.880882,0.649283,1.131364,22.559515,0.460084,0.574642,29.239925,0.590182,0.950787,21.882801,0.385521,0.448618,21.716177,
0.500000,0.750000,11.456233,0.423729,0.457627,12.096750,0.344660,0.412621,17.054490,0.094286,0.094286,26.517951,0.503620,0.712622,63.583787,0.750000,2.041667,11.170654,0.593220,1.288136,12.305919,0.582524,0.844660,16.203060,0.240000,0.248571,28.544692,0.724583,1.604029,73.434556,0.801891,1.808278,28.572578,0.386023,0.424220,59.332728,0.868178,2.500554,22.828054,0.701860,1.179253,31.165733,0.734407,1.440166,35.374772,0.553197,0.617814,37.573499,0.746207,1.748419,33.491833,0.583661,0.848954,29.879218,0.765808,1.759786,34.561774,0.560884,0.810352,22.646720,0.618883,1.117894,31.999769,0.420044,0.486901,28.120552,0.620677,0.940126,22.217843,0.371638,0.418867,31.251955,
0.541667,0.666667,12.788488,0.542373,0.372881,13.494309,0.315534,0.373786,15.447526,0.097143,0.097143,25.911403,0.523135,0.723953,66.504354,0.791667,1.708333,11.330078,0.593220,1.033898,12.496731,0.553398,0.766990,16.248629,0.214286,0.222857,29.958767,0.710419,1.568461,71.583853,0.782117,1.287030,53.507926,0.431221,0.486490,28.388763,0.859924,2.530245,22.273679,0.713687,1.266601,29.341758,0.743924,1.496291,36.591844,0.501952,0.630698,29.653344,0.772170,1.722102,34.138116,0.552037,0.784643,61.504487,0.760406,1.664674,33.988756,0.529578,0.757262,25.315225,0.636925,1.133218,31.556614,0.407192,0.519649,33.803800,0.605925,0.928846,23.758184,0.371142,0.414528,28.928956,
0.458333,0.666667,14.790446,0.389831,0.542373,12.201934,0.359223,0.427184,15.694296,0.117143,0.140000,27.319659,0.508026,0.711048,64.093466,0.833333,2.166667,12.363045,0.508475,0.813559,12.716993,0.621359,1.000000,16.952143,0.260000,0.237143,29.101823,0.730249,1.574441,74.031216,0.765782,1.947065,21.501290,0.565831,0.487595,28.864492,0.856720,2.559074,30.467347,0.734508,1.215474,36.260512,0.729624,1.425476,36.052334,0.511225,0.661005,23.157515,0.771949,1.825866,29.589663,0.552700,0.783095,30.551924,0.811105,1.786176,32.478615,0.554995,0.783962,33.168357,0.672269,1.191794,21.166560,0.411518,0.508156,34.397257,0.620801,0.969257,31.335131,0.403248,0.475146,22.520391,
