,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.500000,0.666667,72.000000,0.440678,0.457627,80.000000,0.291262,0.315534,687.000000,0.100000,0.100000,900.000000,0.507397,0.679257,35454.000000,0.791667,1.333333,42.000000,0.627119,0.983051,23.000000,0.500000,0.708738,727.000000,0.257143,0.262857,1542.000000,0.707271,1.511174,32284.331119,0.510194,0.600221,9.000000,0.298944,0.306313,8.000000,0.762351,1.710484,26.000000,0.575089,0.834052,88.000000,0.671986,1.163738,17.000000,0.492045,0.601659,30.000000,0.727586,1.535229,25.000000,0.526162,0.729488,84.000000,0.741100,1.593916,366.000000,0.541445,0.745306,146.000000,0.581933,0.919550,6.000000,0.368759,0.403856,22.000000,0.539358,0.764349,222.000000,0.327755,0.357878,181.000000,
0.375000,0.416667,26.000000,0.440678,0.440678,25.000000,0.286408,0.296117,1901.000000,0.097143,0.097143,5069.000000,0.504879,0.677683,25327.000000,0.750000,1.541667,12.000000,0.542373,0.813559,86.000000,0.548544,0.723301,390.000000,0.240000,0.240000,1580.000000,0.707586,1.508656,27976.154831,0.467944,0.529354,6.000000,0.256571,0.261975,8.000000,0.762597,1.613281,77.000000,0.615622,0.907725,91.000000,0.691166,1.328404,18.000000,0.489409,0.625037,100.000000,0.737759,1.643770,568.000000,0.538856,0.747888,51.000000,0.744996,1.568544,84.000000,0.535910,0.725602,121.000000,0.588606,0.937098,6.000000,0.394587,0.462432,26.000000,0.515309,0.724185,74.000000,0.342135,0.376472,178.000000,
0.583333,0.875000,45.000000,0.474576,0.559322,92.000000,0.276699,0.305825,1059.000000,0.111429,0.111429,840.000000,0.510859,0.677683,41671.000000,0.916667,1.958333,24.000000,0.576271,0.762712,35.000000,0.538835,0.757282,3032.000000,0.242857,0.260000,5447.000000,0.701291,1.450425,106900.390456,0.474331,0.538320,3.000000,0.250921,0.254851,49.000000,0.760995,1.604534,12.000000,0.595417,0.841690,12.000000,0.692582,1.315471,14.000000,0.491898,0.593070,60.000000,0.734619,1.592905,44.000000,0.534964,0.744880,105.000000,0.750133,1.723742,132.000000,0.530818,0.723920,535.000000,0.623950,1.012605,46.000000,0.379263,0.432773,61.000000,0.520020,0.697161,199.000000,0.319574,0.342878,111.000000,
0.583333,0.666667,65.000000,0.423729,0.474576,102.000000,0.330097,0.359223,594.000000,0.102857,0.102857,2564.000000,0.506138,0.665093,12388.000000,0.791667,1.458333,47.000000,0.677966,0.966102,41.000000,0.548544,0.699029,2117.000000,0.257143,0.262857,2145.000000,0.703494,1.478754,17112.765345,0.489437,0.574552,9.000000,0.266765,0.273029,10.000000,0.795491,2.005544,43.000000,0.556117,0.787729,26.000000,0.717277,1.383699,133.000000,0.496535,0.607760,27.000000,0.740457,1.625459,26.000000,0.537397,0.749834,249.000000,0.755358,1.679640,95.000000,0.526523,0.720333,157.000000,0.599481,0.920415,48.000000,0.372219,0.428201,54.000000,0.510103,0.733606,17.000000,0.329491,0.355522,72.000000,
0.541667,0.750000,19.000000,0.355932,0.372881,67.000000,0.373786,0.398058,274.000000,0.131429,0.131429,7869.000000,0.494492,0.650614,40275.000000,0.708333,1.583333,20.000000,0.559322,0.898305,25.000000,0.524272,0.747573,2219.000000,0.217143,0.217143,1305.000000,0.707271,1.504879,97567.664523,0.525178,0.639892,11.000000,0.249939,0.252149,22.000000,0.790563,2.047678,37.000000,0.564001,0.760749,47.000000,0.704978,1.337433,29.000000,0.493655,0.628453,123.000000,0.743200,1.640630,70.000000,0.521828,0.720465,55.000000,0.751860,1.606757,208.000000,0.540870,0.773379,597.000000,0.572541,0.870489,9.000000,0.397059,0.455017,27.000000,0.534399,0.790505,126.000000,0.318086,0.336184,311.000000,
0.458333,0.541667,19.000000,0.288136,0.305085,23.000000,0.266990,0.281553,314.000000,0.108571,0.108571,824.000000,0.506767,0.676424,12764.000000,0.833333,1.958333,54.000000,0.644068,0.949153,24.000000,0.558252,0.800971,1526.000000,0.274286,0.282857,2189.000000,0.712307,1.489770,36383.812422,0.517072,0.636699,3.000000,0.263326,0.266519,21.000000,0.767155,1.724652,11.000000,0.583713,0.804854,60.000000,0.715227,1.295364,42.000000,0.527282,0.668912,30.000000,0.738732,1.690566,809.000000,0.535716,0.718696,65.000000,0.765276,1.660423,82.000000,0.546803,0.755579,205.000000,0.594043,0.897677,46.000000,0.367276,0.409170,130.000000,0.528325,0.725920,122.000000,0.333333,0.366307,109.000000,
0.458333,0.500000,62.000000,0.355932,0.372881,32.000000,0.310680,0.330097,330.000000,0.122857,0.122857,1448.000000,0.507082,0.677683,12119.000000,0.666667,1.500000,23.000000,0.711864,1.084746,29.000000,0.558252,0.796117,2348.000000,0.254286,0.260000,7163.000000,0.696254,1.482216,40414.418360,0.466716,0.549005,3.000000,0.250184,0.253132,17.000000,0.769250,1.796477,26.000000,0.570408,0.765677,33.000000,0.711762,1.368912,15.000000,0.530600,0.696584,245.000000,0.739263,1.611482,22.000000,0.551550,0.771817,114.000000,0.732953,1.526036,267.000000,0.549947,0.751151,417.000000,0.566980,0.896070,21.000000,0.371725,0.414854,331.000000,0.519524,0.722202,80.000000,0.343746,0.377960,182.000000,
0.416667,0.583333,8.000000,0.389831,0.423729,76.000000,0.310680,0.334951,355.000000,0.117143,0.117143,4970.000000,0.508656,0.683979,46574.000000,0.666667,1.250000,14.000000,0.711864,1.135593,97.000000,0.577670,0.786408,529.000000,0.254286,0.254286,12728.000000,0.713251,1.480327,82405.968056,0.498281,0.604888,21.000000,0.269221,0.274748,6.000000,0.784650,1.910804,41.000000,0.568190,0.806825,45.000000,0.686481,1.261005,14.000000,0.470034,0.559980,108.000000,0.738069,1.641072,58.000000,0.540272,0.775311,99.000000,0.744819,1.584396,77.000000,0.548309,0.757970,261.000000,0.596391,0.950816,79.000000,0.358873,0.400025,12.000000,0.515557,0.704103,183.000000,0.322797,0.350440,599.000000,
0.583333,0.708333,21.000000,0.389831,0.440678,36.000000,0.334951,0.373786,1389.000000,0.088571,0.088571,1466.000000,0.502046,0.664778,16294.000000,0.750000,1.625000,106.000000,0.576271,0.915254,114.000000,0.475728,0.703883,1658.000000,0.234286,0.237143,1599.000000,0.713881,1.495436,42766.345594,0.488086,0.584869,4.000000,0.291697,0.296979,7.000000,0.803868,2.201183,16.000000,0.650117,0.993347,27.000000,0.707028,1.311127,71.000000,0.511811,0.629185,104.000000,0.744350,1.657216,32.000000,0.526516,0.713919,105.000000,0.741941,1.584263,1036.000000,0.548043,0.748893,119.000000,0.585640,0.902867,6.000000,0.388161,0.445378,76.000000,0.529441,0.729391,18.000000,0.357134,0.381431,154.000000,
0.416667,0.458333,61.000000,0.355932,0.406780,49.000000,0.359223,0.393204,335.000000,0.120000,0.120000,5550.000000,0.516525,0.677683,28709.000000,0.708333,1.333333,46.000000,0.694915,1.016949,115.000000,0.577670,0.796117,350.000000,0.260000,0.265714,1561.000000,0.710419,1.522191,31774.220576,0.469909,0.539180,6.000000,0.268362,0.275239,9.000000,0.778243,1.825921,18.000000,0.549218,0.734015,13.000000,0.690190,1.301562,16.000000,0.499951,0.620254,33.000000,0.739573,1.581936,23.000000,0.527622,0.711265,99.000000,0.740126,1.602373,68.000000,0.532634,0.722281,133.000000,0.613816,1.010504,52.000000,0.364928,0.420662,13.000000,0.529689,0.748234,148.000000,0.325028,0.354903,119.000000,
