,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.625000,0.833333,591.821000,0.355932,0.406780,545.903000,0.359223,0.407767,1941.741000,0.128571,0.125714,2799.237000,0.523765,0.694366,5007.367000,0.833333,1.750000,1347.115000,0.661017,1.237288,1135.110000,0.635922,1.063107,4453.249000,0.251429,0.262857,6819.921000,0.711363,1.450425,11709.928000,0.862319,2.874601,625.476000,0.758045,1.345615,309.501000,0.889984,3.136380,3648.894000,0.775902,1.489836,2368.584000,0.694680,1.305515,1905.406000,0.512006,0.640263,1249.162000,0.779601,1.852890,2204.523000,0.595957,0.879959,1312.672000,0.813231,1.854277,5087.466000,0.628498,0.915161,2558.847000,0.633589,1.086999,1365.896000,0.420415,0.494810,781.751000,0.626999,0.948184,2983.790000,0.437833,0.462873,1718.676000,
0.625000,0.958333,587.548000,0.457627,0.542373,502.226000,0.402913,0.495146,1875.983000,0.114286,0.114286,2804.945000,0.514636,0.680831,4928.139000,0.916667,1.625000,1331.104000,0.661017,1.220339,1179.308000,0.655340,1.058252,4507.246000,0.234286,0.248571,6638.858000,0.715770,1.477494,11397.572000,0.884795,2.944485,531.509000,0.765045,1.166789,307.655000,0.891955,2.834298,3577.702000,0.800419,1.512628,2415.791000,0.699170,1.321571,2492.172000,0.483309,0.640019,1082.976000,0.794020,1.805299,2215.167000,0.579769,0.834093,1427.500000,0.825053,2.190976,4907.932000,0.642136,0.950894,3559.872000,0.630623,1.073282,1450.490000,0.491102,0.474790,748.722000,0.619561,1.068427,2868.534000,0.434734,0.566877,2173.733000,
0.500000,0.750000,610.143000,0.474576,0.508475,519.662000,0.378641,0.422330,1880.774000,0.134286,0.137143,2819.747000,0.511489,0.715455,5142.199000,0.875000,2.541667,1303.757000,0.508475,0.779661,1141.930000,0.572816,0.781553,4374.491000,0.214286,0.237143,6646.988000,0.725212,1.480013,12006.362000,0.850774,2.768239,524.642000,0.818841,1.690739,258.850000,0.895774,3.039423,2720.611000,0.790809,1.386719,1666.319000,0.717082,1.596974,2023.400000,0.531235,0.669741,1108.724000,0.783891,1.822460,2334.897000,0.585519,0.836216,1572.258000,0.809511,2.337584,4808.280000,0.603215,0.881730,2979.060000,0.656574,1.180301,1741.284000,0.432032,0.521626,766.049000,0.610884,0.974216,2860.259000,0.418123,0.483203,1843.633000,
0.708333,0.958333,596.566000,0.457627,0.508475,507.266000,0.402913,0.504854,1876.416000,0.114286,0.114286,2905.740000,0.529745,0.684293,5049.487000,0.833333,1.750000,1382.196000,0.661017,1.101695,1146.781000,0.563107,0.791262,4366.405000,0.251429,0.265714,6582.296000,0.711048,1.517154,11605.095000,0.893884,2.545075,553.158000,0.721690,1.151560,268.251000,0.884933,3.065911,3450.764000,0.804484,1.615868,1688.457000,0.740556,1.354026,1701.292000,0.613860,0.683651,1093.089000,0.795037,2.045336,2603.100000,0.599009,0.899244,1371.332000,0.815666,2.031837,4886.204000,0.632660,1.011823,3008.235000,0.590583,0.994439,1421.758000,0.450568,0.569328,780.012000,0.615842,0.856204,3220.023000,0.413537,0.485930,1766.058000,
0.625000,0.875000,605.999000,0.322034,0.423729,509.548000,0.417476,0.495146,1885.896000,0.120000,0.140000,2883.764000,0.502675,0.670444,4947.414000,0.916667,1.875000,1367.606000,0.694915,1.050847,1145.645000,0.601942,0.956311,4387.270000,0.220000,0.228571,6801.702000,0.719547,1.456405,11519.922000,0.891059,3.002948,560.810000,0.745640,1.338123,258.731000,0.894419,2.789577,3808.968000,0.763090,1.387212,2395.911000,0.710932,1.355198,1786.832000,0.514739,0.684920,1167.269000,0.770976,1.803839,2029.001000,0.541775,0.783272,1563.972000,0.803843,1.760538,5043.408000,0.624646,0.878941,2636.203000,0.665719,1.280153,1339.067000,0.539298,0.731463,714.307000,0.610264,1.133259,2861.322000,0.386265,0.444899,1742.311000,
0.750000,0.958333,625.750000,0.271186,0.338983,528.622000,0.393204,0.441748,1913.868000,0.140000,0.145714,2803.166000,0.519673,0.693736,5173.605000,0.833333,1.500000,1696.117000,0.728814,1.016949,1139.669000,0.577670,1.004854,4282.061000,0.271429,0.317143,6679.690000,0.722694,1.519987,11440.216000,0.892041,2.733849,557.186000,0.763203,1.346966,341.121000,0.886781,3.042503,2799.929000,0.791425,1.509302,2552.206000,0.783114,1.378624,1703.510000,0.573206,0.768765,1231.931000,0.792782,2.032023,2484.929000,0.606705,0.851696,1377.852000,0.805703,1.841658,3807.826000,0.658741,0.910379,3382.806000,0.669179,1.141745,1504.535000,0.409664,0.503460,645.074000,0.628982,1.026404,3152.953000,0.410438,0.462502,1749.033000,
0.791667,1.250000,592.050000,0.423729,0.474576,524.081000,0.383495,0.456311,2013.586000,0.145714,0.145714,2824.390000,0.509285,0.689330,5132.836000,0.916667,1.791667,1531.754000,0.661017,1.288136,1218.004000,0.597087,0.956311,4314.804000,0.234286,0.240000,6797.414000,0.709160,1.510544,11151.270000,0.895480,2.992262,649.531000,0.760501,1.378777,324.664000,0.895158,2.914624,3521.339000,0.767648,1.333374,2435.362000,0.720742,1.578477,2065.796000,0.522840,0.673402,1153.141000,0.804060,1.982087,2654.366000,0.587288,0.869079,1375.413000,0.789896,1.908608,4930.621000,0.605827,0.863089,3204.630000,0.630746,1.244933,1484.074000,0.425358,0.510628,689.998000,0.624148,1.079212,3169.058000,0.387505,0.463493,3362.440000,
0.666667,1.250000,594.294000,0.440678,0.457627,520.163000,0.378641,0.436893,1933.632000,0.111429,0.108571,2854.753000,0.519987,0.705697,4979.560000,0.791667,2.416667,1321.968000,0.728814,1.118644,1185.537000,0.606796,0.898058,4405.577000,0.311429,0.351429,6499.652000,0.722380,1.484104,11486.943000,0.888357,3.012896,556.868000,0.756448,1.297716,337.144000,0.890723,2.944314,3883.323000,0.800542,1.486387,2457.928000,0.714739,1.586335,1456.654000,0.518985,0.650854,1099.322000,0.802557,1.964527,2085.264000,0.636118,0.955151,1367.807000,0.809688,1.942039,4787.669000,0.645236,0.876506,3263.883000,0.619748,1.112828,1324.270000,0.433020,0.528670,705.625000,0.651791,1.099541,3183.976000,0.395810,0.453824,3353.006000,
0.708333,1.250000,606.097000,0.491525,0.576271,535.808000,0.422330,0.563107,1949.415000,0.114286,0.114286,2915.096000,0.519673,0.710733,5022.545000,0.875000,1.750000,1502.953000,0.644068,1.118644,1135.711000,0.577670,1.160194,4209.102000,0.242857,0.260000,6821.558000,0.726786,1.502046,11801.872000,0.882216,2.450012,610.902000,0.748342,1.192950,277.920000,0.889614,3.012320,2789.707000,0.788961,1.453000,1720.455000,0.742313,1.500537,1450.472000,0.541386,0.670913,1116.706000,0.790526,1.864081,2233.145000,0.577602,0.849529,1374.047000,0.808758,2.024354,4881.069000,0.651258,0.963514,3808.778000,0.699703,1.349728,1406.711000,0.421157,0.507662,735.258000,0.643858,1.156564,2999.749000,0.451841,0.513450,3257.540000,
0.541667,0.833333,611.489000,0.474576,0.508475,534.758000,0.407767,0.490291,1915.776000,0.125714,0.131429,2852.580000,0.527542,0.690589,4975.045000,0.875000,3.250000,1491.626000,0.644068,1.254237,1146.233000,0.616505,0.970874,4367.724000,0.297143,0.308571,6536.179000,0.708530,1.512748,11412.807000,0.886023,2.945591,617.792000,0.760010,1.462908,265.395000,0.900333,3.177282,3347.460000,0.788222,1.580140,1675.331000,0.725085,1.541240,2032.865000,0.586579,0.762518,1164.804000,0.773320,1.934318,2319.048000,0.604051,0.827900,1374.882000,0.798087,1.819518,5108.881000,0.616321,0.916534,2770.927000,0.760628,1.152743,1356.052000,0.412753,0.502966,789.384000,0.609024,0.949672,3166.565000,0.402504,0.469815,3312.275000,
