,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.500000,0.583333,12.197290,0.338983,0.559322,14.927117,0.388350,0.427184,31.903319,0.102857,0.131429,54.382220,0.547057,0.794145,180.089642,0.750000,2.333333,13.702362,0.576271,1.118644,16.852652,0.635922,0.995146,39.189221,0.197143,0.225714,85.451348,0.740321,1.745042,325.865419,0.759027,1.624785,11.118477,0.546057,0.688897,11.044468,0.854380,2.459899,10.276718,0.720094,1.263521,13.083429,0.745095,1.555149,12.965017,0.524744,0.785847,15.915914,0.764386,1.770711,18.478300,0.600469,0.955372,28.666531,0.777187,2.004118,23.472848,0.587363,0.902807,12.939011,0.671898,1.411641,13.822918,0.490608,0.747281,13.020563,0.645965,1.152101,17.717510,0.435106,0.537498,15.420957,
0.541667,1.000000,11.825963,0.457627,0.491525,14.946904,0.407767,0.412621,30.012258,0.100000,0.100000,52.722378,0.528486,0.783444,190.258562,0.750000,1.500000,16.097089,0.661017,0.966102,19.822316,0.616505,1.072816,38.139048,0.228571,0.274286,88.720367,0.748820,1.821845,335.765812,0.764923,1.567919,10.429162,0.457873,0.554409,9.875424,0.853641,2.636688,10.254209,0.704078,1.185413,8.931184,0.729868,1.887848,12.100781,0.521572,0.705759,30.479450,0.791189,1.916272,18.785559,0.580698,0.830820,15.354663,0.780553,1.926275,23.659371,0.600381,0.871900,13.862685,0.686480,1.272739,12.799063,0.486530,0.552768,24.354307,0.642866,1.156688,15.394854,0.480228,0.562415,14.206715,
0.500000,0.625000,14.851964,0.542373,0.508475,16.034705,0.393204,0.480583,28.223043,0.120000,0.120000,52.341015,0.529116,0.833176,186.946944,0.875000,2.291667,13.164707,0.508475,0.915254,16.495974,0.645631,1.033981,38.760606,0.214286,0.234286,81.082678,0.764243,1.844193,320.963079,0.825227,1.620732,10.301782,0.543724,0.690494,11.509211,0.867808,2.359862,10.044956,0.708267,1.253542,9.051709,0.738116,1.653538,11.873174,0.583016,0.765886,16.327879,0.781149,1.838648,46.590984,0.595161,0.883675,14.799526,0.767535,1.922689,23.693386,0.575983,0.826426,13.390484,0.674617,1.383959,9.654141,0.489619,0.625556,11.567902,0.627743,1.143300,15.406884,0.396678,0.470187,26.519291,
0.583333,0.875000,13.138416,0.474576,0.593220,16.183594,0.402913,0.470874,28.488722,0.125714,0.111429,57.059179,0.529430,0.782499,197.066506,0.750000,1.500000,14.665328,0.677966,1.186441,18.904399,0.635922,0.970874,37.692616,0.211429,0.228571,84.382716,0.733396,1.790368,327.097069,0.770327,1.502088,11.663571,0.532670,0.676247,10.970224,0.864852,2.524085,10.661765,0.660219,1.182826,9.471947,0.739922,1.612982,11.833718,0.527965,0.735871,10.264139,0.766509,1.772967,18.921830,0.566854,0.862931,14.933597,0.801497,1.937921,23.593737,0.564692,0.866587,14.218175,0.693154,1.571676,13.296660,0.470959,0.573406,12.233247,0.697037,1.058014,17.711392,0.417627,0.515433,13.597946,
0.500000,0.708333,12.158743,0.322034,0.338983,16.797880,0.368932,0.412621,26.657938,0.134286,0.134286,54.760774,0.519043,0.770223,188.966229,0.750000,2.166667,13.409080,0.661017,1.033898,20.396655,0.635922,1.169903,37.332032,0.205714,0.217143,84.489362,0.739377,1.794145,325.550671,0.765537,1.776836,15.931162,0.537829,0.703021,11.716663,0.866330,2.714427,9.761357,0.697302,1.136996,8.930518,0.732699,1.767887,12.937905,0.520059,0.718009,10.682587,0.756380,1.802158,19.137663,0.573179,0.835375,17.387402,0.775062,1.893686,23.843189,0.576470,0.923884,17.967875,0.657934,1.232328,13.653334,0.502472,0.617647,8.632420,0.633197,1.138093,17.643188,0.404859,0.468452,10.226390,
0.416667,0.750000,12.433291,0.474576,0.474576,16.519157,0.344660,0.402913,29.497603,0.114286,0.114286,52.942403,0.525968,0.822474,194.050194,0.833333,1.916667,12.810677,0.677966,1.000000,16.867897,0.592233,1.033981,39.648118,0.197143,0.208571,83.306172,0.741265,1.686811,332.190157,0.769713,1.607713,10.965082,0.539916,0.708303,11.657008,0.859308,2.601947,12.594259,0.680054,1.102378,9.823143,0.749292,1.654173,12.782919,0.524402,0.708492,30.223167,0.804856,1.865983,18.922871,0.587907,0.828785,14.577059,0.762797,1.833953,23.599067,0.600204,0.988974,32.649851,0.672516,1.196861,9.762890,0.475531,0.633836,9.790876,0.643362,1.131895,15.978770,0.429900,0.467584,12.595649,
0.583333,0.625000,14.875583,0.423729,0.474576,16.644814,0.368932,0.500000,27.547743,0.120000,0.117143,51.941488,0.528486,0.777148,187.639908,0.708333,1.791667,13.910381,0.644068,1.474576,16.380916,0.640777,1.131068,37.648802,0.248571,0.208571,86.065969,0.716714,1.694995,339.403390,0.736060,1.466347,11.073434,0.535127,0.708180,10.900288,0.861279,2.687446,14.213951,0.702599,1.149316,10.209070,0.747633,1.714300,17.278749,0.541776,0.796584,13.796745,0.776903,2.024902,18.516903,0.585298,0.881773,14.594431,0.780641,1.962318,23.740561,0.562699,0.859237,18.410153,0.638903,1.143599,9.831799,0.482575,0.646070,23.361494,0.625387,1.070906,15.835711,0.435478,0.543821,13.860454,
0.583333,0.666667,12.297751,0.423729,0.457627,13.800555,0.383495,0.446602,26.193358,0.091429,0.097143,54.469546,0.539817,0.794460,188.955235,0.708333,1.791667,12.514982,0.661017,1.152542,18.894020,0.674757,0.956311,39.828625,0.242857,0.251429,88.496332,0.721121,1.630469,326.134024,0.777942,1.767747,11.095850,0.550847,0.531688,9.882386,0.871627,2.780091,13.886814,0.681163,1.153998,25.045435,0.740654,1.725378,11.931910,0.579990,0.752806,13.507582,0.808395,1.990269,18.655630,0.571454,0.880623,15.062921,0.775018,1.870484,18.238129,0.575806,0.845820,18.223919,0.670044,1.416955,14.573798,0.461196,0.560677,8.944661,0.653899,1.249287,12.219147,0.423825,0.508491,10.562612,
0.625000,0.958333,13.135876,0.525424,0.559322,16.412117,0.359223,0.412621,26.199312,0.097143,0.097143,55.534385,0.524709,0.810513,179.621813,0.750000,1.875000,15.785995,0.525424,1.254237,17.613055,0.601942,1.082524,39.942800,0.225714,0.234286,84.095684,0.725842,1.692162,337.714695,0.784942,1.586220,11.292546,0.511545,0.712724,11.485823,0.871874,2.704447,26.738658,0.696440,1.282494,11.616697,0.768082,1.654270,12.015557,0.513421,0.700976,13.979370,0.776284,1.978018,14.571562,0.564642,0.846875,10.881763,0.767136,1.816109,16.714682,0.573415,0.813408,18.085472,0.674864,1.295724,14.757518,0.443648,0.573900,11.872491,0.623652,1.158547,16.652686,0.411553,0.478988,10.853223,
0.416667,0.458333,14.280563,0.474576,0.576271,14.441789,0.349515,0.417476,27.864937,0.157143,0.140000,56.390862,0.524394,0.773056,186.167501,0.833333,2.041667,12.985850,0.677966,0.949153,18.777537,0.679612,1.097087,40.723243,0.257143,0.240000,86.912429,0.720491,1.733711,333.568945,0.779293,1.649963,10.287350,0.501842,0.593220,11.420828,0.861772,2.695824,13.268351,0.713811,1.154737,21.727455,0.752367,1.644265,12.014374,0.553001,0.824744,11.138509,0.778716,2.048122,13.657155,0.607900,0.938785,12.061685,0.797821,1.898069,17.856073,0.579392,0.878897,20.723561,0.674123,1.470465,10.712972,0.455017,0.581438,11.615465,0.652039,1.106979,17.449928,0.407215,0.488286,11.005460,
