,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.333333,46.202577,0.333333,0.222222,49.695418,0.307692,0.384615,49.083273,0.230769,0.153846,46.402862,0.342105,0.473684,50.385632,0.074074,0.074074,62.861465,0.178344,0.178344,164.730506,0.492000,0.512000,134.975452,0.027778,0.027778,2007.827968,0.533333,0.666667,48.147756,0.040000,0.040000,82.881159,0.396739,0.451087,202.050021,0.368000,0.400000,168.420794,0.576923,0.673077,55.465342,0.377500,0.417500,598.414155,0.237705,0.295082,99.999368,0.760000,1.148000,128.469575,
0.166667,0.166667,44.719669,0.333333,0.222222,47.067062,0.384615,0.384615,47.183910,0.153846,0.384615,47.359579,0.368421,0.473684,49.885983,0.092593,0.055556,65.743148,0.178344,0.178344,315.196605,0.424000,0.440000,138.869828,0.030093,0.030093,2039.898900,0.400000,0.600000,46.127702,0.040000,0.040000,77.920761,0.342391,0.375000,205.203595,0.372000,0.400000,179.415330,0.288462,0.403846,55.344827,0.380000,0.430000,590.251562,0.336066,0.270492,111.391422,0.752000,1.164000,125.291334,
0.333333,0.500000,46.525004,0.333333,0.333333,49.070746,0.307692,0.307692,50.388389,0.384615,0.384615,46.535805,0.315789,0.394737,50.884260,0.037037,0.037037,63.715560,0.203822,0.191083,167.663667,0.412000,0.448000,135.155054,0.018519,0.018519,1868.542864,0.333333,0.866667,47.642248,0.040000,0.040000,80.165440,0.380435,0.396739,206.861403,0.368000,0.404000,175.298821,0.326923,0.384615,54.887055,0.370000,0.430000,600.738950,0.295082,0.336066,101.648525,0.752000,1.228000,127.551833,
0.333333,0.333333,45.934029,0.111111,0.111111,49.202324,0.615385,0.538462,49.647885,0.384615,0.307692,49.018204,0.552632,0.526316,50.865386,0.037037,0.092593,67.045617,0.210191,0.210191,176.326915,0.380000,0.412000,135.155589,0.027778,0.027778,1845.067794,0.400000,0.600000,42.410354,0.026667,0.026667,79.141302,0.358696,0.402174,201.522320,0.388000,0.404000,168.059366,0.307692,0.346154,55.680745,0.370000,0.405000,589.616481,0.311475,0.319672,106.757786,0.756000,1.252000,128.635016,
0.500000,0.166667,42.223543,0.111111,0.333333,49.160414,0.307692,0.230769,50.524778,0.384615,0.230769,48.566122,0.236842,0.368421,48.990678,0.037037,0.037037,64.657706,0.152866,0.152866,170.386771,0.448000,0.452000,138.717109,0.027778,0.027778,1794.788013,0.400000,0.533333,45.341012,0.093333,0.066667,81.154649,0.315217,0.413043,201.094558,0.384000,0.412000,176.525768,0.250000,0.346154,54.795837,0.417500,0.442500,583.039132,0.286885,0.295082,104.614067,0.732000,1.172000,128.143510,
0.166667,0.166667,45.513333,0.333333,0.333333,48.508438,0.384615,0.384615,49.327560,0.307692,0.307692,47.592758,0.473684,0.578947,50.665642,0.092593,0.092593,64.467548,0.191083,0.191083,167.394847,0.436000,0.432000,136.016660,0.018519,0.018519,1714.302507,0.400000,0.600000,44.103397,0.066667,0.066667,86.879090,0.364130,0.375000,202.771122,0.348000,0.376000,167.051155,0.346154,0.384615,53.836659,0.335000,0.385000,583.991647,0.278689,0.286885,102.485926,0.716000,1.208000,124.217816,
0.333333,0.666667,43.690318,0.444444,0.333333,47.687940,0.538462,0.538462,47.587907,0.307692,0.307692,49.194501,0.368421,0.473684,51.742429,0.018519,0.018519,60.603985,0.121019,0.127389,167.233775,0.372000,0.384000,134.001646,0.030093,0.030093,1817.258098,0.400000,0.600000,44.837570,0.093333,0.093333,86.229995,0.353261,0.375000,208.159689,0.352000,0.388000,164.057250,0.307692,0.461538,55.249188,0.382500,0.430000,616.943006,0.278689,0.327869,104.233900,0.752000,1.216000,123.973976,
0.166667,0.333333,43.719374,0.222222,0.333333,47.817613,0.230769,0.230769,49.502086,0.307692,0.461538,48.932618,0.394737,0.605263,49.234245,0.018519,0.055556,60.127900,0.203822,0.210191,172.550467,0.480000,0.468000,132.629979,0.027778,0.027778,1693.768909,0.400000,0.466667,43.751973,0.106667,0.066667,82.928092,0.385870,0.434783,208.395752,0.424000,0.440000,171.821292,0.288462,0.346154,55.297776,0.382500,0.397500,606.240973,0.319672,0.311475,103.926818,0.772000,1.296000,126.565283,
0.333333,0.333333,43.613417,0.222222,0.222222,47.919371,0.461538,0.384615,49.129769,0.384615,0.384615,47.535982,0.394737,0.342105,51.873065,0.074074,0.148148,61.338901,0.159236,0.159236,166.211752,0.448000,0.472000,135.981259,0.020833,0.020833,1832.303173,0.400000,0.533333,48.613069,0.093333,0.093333,80.930159,0.353261,0.445652,204.266434,0.384000,0.436000,171.642923,0.384615,0.500000,58.628611,0.387500,0.437500,585.121729,0.360656,0.385246,106.482357,0.760000,1.256000,127.809246,
0.333333,0.666667,42.819419,0.444444,0.444444,47.298527,0.230769,0.384615,49.482294,0.076923,0.384615,49.199132,0.368421,0.447368,50.907701,0.092593,0.092593,61.332265,0.140127,0.152866,167.586839,0.412000,0.420000,133.007388,0.025463,0.025463,1781.664404,0.600000,0.600000,48.157733,0.080000,0.080000,81.651579,0.375000,0.402174,202.773779,0.416000,0.472000,171.872200,0.288462,0.365385,59.421907,0.380000,0.422500,590.562774,0.327869,0.344262,99.190298,0.768000,1.224000,125.337945,
0.333333,0.333333,43.159615,0.333333,0.333333,47.764305,0.230769,0.307692,47.577610,0.153846,0.230769,47.235783,0.289474,0.368421,48.399458,0.018519,0.018519,61.324248,0.146497,0.146497,167.047835,0.404000,0.432000,136.304939,0.025463,0.025463,1745.686523,0.600000,0.600000,48.242516,0.093333,0.093333,82.489754,0.407609,0.429348,200.979797,0.384000,0.404000,169.640419,0.192308,0.269231,57.582939,0.355000,0.417500,601.733077,0.295082,0.303279,107.153456,0.748000,1.180000,129.472594,
0.166667,0.166667,45.011899,0.222222,0.222222,47.830587,0.461538,0.461538,49.377165,0.307692,0.230769,49.359269,0.421053,0.473684,51.035972,0.037037,0.037037,63.365015,0.171975,0.171975,161.459713,0.464000,0.476000,134.070340,0.050926,0.050926,1802.696567,0.400000,0.533333,43.260022,0.053333,0.053333,82.583545,0.347826,0.380435,208.120441,0.352000,0.396000,172.538373,0.288462,0.365385,59.247959,0.372500,0.395000,587.550545,0.278689,0.295082,101.499609,0.744000,1.248000,127.940352,
0.333333,0.333333,45.252763,0.333333,0.333333,46.353768,0.538462,0.538462,50.246631,0.307692,0.307692,49.331190,0.342105,0.552632,51.946268,0.055556,0.055556,62.624859,0.165605,0.203822,168.396979,0.436000,0.476000,136.296532,0.016204,0.016204,1788.201337,0.600000,0.466667,45.238382,0.013333,0.026667,84.856404,0.375000,0.396739,207.490292,0.352000,0.388000,171.870168,0.326923,0.365385,56.261841,0.370000,0.412500,560.990607,0.295082,0.319672,100.250811,0.752000,1.224000,127.964865,
0.333333,0.333333,43.309358,0.333333,0.222222,48.662914,0.153846,0.153846,47.370702,0.076923,0.230769,47.808228,0.394737,0.447368,52.532475,0.055556,0.055556,62.156919,0.159236,0.165605,161.263403,0.456000,0.508000,135.610354,0.032407,0.032407,1810.852043,0.466667,0.600000,48.986815,0.066667,0.026667,83.098823,0.342391,0.347826,207.467494,0.400000,0.464000,174.870597,0.307692,0.346154,55.921377,0.370000,0.407500,602.571798,0.344262,0.368852,104.051128,0.724000,1.184000,124.892047,
0.333333,0.333333,45.488748,0.777778,0.777778,49.238412,0.307692,0.230769,50.147622,0.153846,0.230769,51.425207,0.394737,0.473684,53.207900,0.018519,0.018519,60.895247,0.178344,0.178344,173.737402,0.468000,0.472000,132.110931,0.032407,0.032407,1813.044849,0.400000,0.666667,47.919379,0.040000,0.040000,80.296398,0.353261,0.353261,205.509447,0.372000,0.416000,171.122926,0.288462,0.403846,58.635080,0.380000,0.435000,583.422279,0.319672,0.286885,97.815060,0.800000,1.248000,128.790762,
0.333333,0.500000,45.333084,0.444444,0.444444,49.187943,0.307692,0.153846,49.775472,0.230769,0.230769,49.116913,0.526316,0.500000,50.654686,0.037037,0.000000,60.814223,0.152866,0.165605,171.433365,0.420000,0.452000,133.867641,0.030093,0.032407,1758.833748,0.466667,0.466667,44.735059,0.106667,0.106667,81.989541,0.347826,0.380435,204.910041,0.360000,0.420000,164.171994,0.269231,0.461538,58.782840,0.342500,0.420000,602.874516,0.295082,0.286885,98.592658,0.752000,1.180000,126.560647,
0.333333,0.333333,45.722927,0.444444,0.444444,48.868380,0.384615,0.384615,47.477140,0.230769,0.384615,48.737203,0.447368,0.631579,48.678177,0.037037,0.037037,63.426363,0.140127,0.146497,167.817721,0.440000,0.468000,131.837638,0.034722,0.034722,1774.274585,0.466667,0.733333,43.690137,0.053333,0.053333,81.985312,0.353261,0.391304,207.414954,0.396000,0.392000,178.054074,0.250000,0.346154,54.985213,0.385000,0.445000,603.396135,0.352459,0.360656,101.653881,0.744000,1.168000,127.556067,
0.333333,0.500000,44.079439,0.444444,0.333333,48.787753,0.307692,0.153846,49.368850,0.153846,0.384615,48.555822,0.289474,0.368421,52.886746,0.037037,0.018519,62.916141,0.197452,0.197452,176.686669,0.428000,0.436000,133.767519,0.027778,0.027778,1757.345776,0.533333,0.733333,47.108396,0.173333,0.133333,79.765545,0.347826,0.380435,206.580653,0.364000,0.392000,165.460960,0.288462,0.346154,72.784009,0.352500,0.427500,599.777077,0.229508,0.254098,98.961645,0.748000,1.224000,124.900463,
0.333333,0.666667,43.364820,0.333333,0.222222,49.286220,0.384615,0.384615,48.795999,0.230769,0.307692,49.334679,0.526316,0.526316,52.850176,0.037037,0.037037,62.327950,0.146497,0.146497,171.326339,0.480000,0.488000,136.110059,0.023148,0.023148,1800.487103,0.466667,0.600000,48.555415,0.040000,0.040000,84.213068,0.375000,0.402174,204.680005,0.372000,0.408000,174.840665,0.384615,0.423077,74.843385,0.400000,0.422500,591.049590,0.311475,0.360656,98.762096,0.724000,1.232000,124.765877,
