,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.166667,0.166667,11.216971,0.333333,0.333333,10.362799,0.384615,0.307692,10.223535,0.307692,0.307692,9.851868,0.473684,0.447368,18.610999,0.037037,0.037037,12.026694,0.000000,0.012739,30.250089,0.480000,0.512000,1955.685206,0.018519,0.018519,134.012953,0.533333,0.600000,12.216890,0.013333,0.013333,17.460050,0.385870,0.413043,159.392235,0.348000,0.396000,2933.942806,0.576923,0.692308,22.940261,0.372500,0.412500,346.752561,0.254098,0.262295,52.725685,0.768000,1.212000,10478.776788,
0.500000,0.666667,11.750438,0.444444,0.222222,9.693932,0.230769,0.230769,10.406849,0.153846,0.384615,10.441221,0.342105,0.473684,25.290475,0.055556,0.018519,12.244091,0.000000,0.000000,31.109841,0.416000,0.420000,1651.197892,0.006944,0.006944,134.025611,0.400000,0.600000,11.602675,0.026667,0.026667,17.611452,0.336957,0.353261,206.571902,0.388000,0.420000,1689.769646,0.326923,0.480769,23.655275,0.385000,0.430000,368.954379,0.303279,0.303279,53.773316,0.748000,1.156000,11331.195588,
0.333333,0.500000,11.161820,0.222222,0.333333,10.231160,0.307692,0.307692,10.479117,0.307692,0.384615,10.973122,0.394737,0.368421,45.882379,0.000000,0.000000,10.988746,0.019108,0.019108,32.498675,0.388000,0.416000,1623.225527,0.011574,0.011574,134.754594,0.400000,0.600000,11.969659,0.066667,0.066667,17.431235,0.353261,0.407609,167.491667,0.368000,0.404000,2917.983922,0.326923,0.365385,23.955028,0.357500,0.432500,389.623027,0.295082,0.303279,55.524034,0.756000,1.228000,9464.637373,
0.333333,0.333333,11.994726,0.111111,0.111111,10.449524,0.692308,0.692308,9.854270,0.384615,0.230769,9.797396,0.394737,0.473684,20.961187,0.018519,0.018519,11.488824,0.000000,0.000000,32.291935,0.404000,0.416000,2343.193178,0.011574,0.018519,132.461185,0.533333,0.600000,12.512389,0.026667,0.026667,17.435286,0.353261,0.380435,183.396242,0.380000,0.416000,4172.983875,0.269231,0.288462,22.667711,0.387500,0.422500,393.087761,0.303279,0.286885,52.877868,0.748000,1.252000,10654.296274,
0.500000,0.333333,11.773872,0.222222,0.333333,10.157774,0.307692,0.307692,10.071616,0.230769,0.230769,11.071936,0.421053,0.368421,32.186164,0.055556,0.055556,11.293893,0.000000,0.000000,31.513018,0.456000,0.484000,1932.319514,0.009259,0.009259,134.966500,0.466667,0.666667,11.486891,0.026667,0.040000,17.866912,0.347826,0.385870,176.552634,0.348000,0.384000,2960.995056,0.365385,0.403846,32.935677,0.425000,0.470000,369.074209,0.270492,0.278689,52.856692,0.752000,1.192000,8570.656522,
0.500000,0.666667,11.585212,0.444444,0.444444,9.667848,0.461538,0.307692,10.461426,0.461538,0.461538,10.403144,0.447368,0.526316,19.766721,0.074074,0.074074,11.717619,0.000000,0.000000,30.462879,0.432000,0.452000,1693.688666,0.016204,0.016204,133.450303,0.400000,0.666667,12.317995,0.040000,0.013333,17.406270,0.331522,0.353261,151.454729,0.356000,0.384000,3276.706700,0.269231,0.326923,23.407841,0.372500,0.420000,385.732075,0.286885,0.303279,52.746849,0.716000,1.244000,8855.201246,
0.333333,0.666667,11.787065,0.333333,0.333333,10.923728,0.538462,0.307692,10.258067,0.230769,0.230769,9.872088,0.368421,0.473684,44.943055,0.018519,0.018519,11.077062,0.000000,0.000000,32.016243,0.384000,0.400000,1546.909624,0.004630,0.004630,134.399408,0.400000,0.600000,10.981861,0.000000,0.000000,17.498917,0.364130,0.423913,167.536612,0.368000,0.388000,3116.397865,0.326923,0.461538,23.318384,0.377500,0.430000,375.076321,0.311475,0.327869,52.804226,0.752000,1.256000,7171.918075,
0.333333,0.333333,10.748352,0.333333,0.333333,10.854197,0.153846,0.230769,10.469532,0.461538,0.461538,10.723302,0.421053,0.552632,13.996186,0.018519,0.037037,10.987601,0.000000,0.000000,30.681574,0.460000,0.476000,1346.100474,0.009259,0.009259,132.756468,0.400000,0.600000,10.953570,0.026667,0.026667,17.257444,0.353261,0.521739,151.574113,0.404000,0.448000,2221.821251,0.288462,0.365385,22.037593,0.347500,0.432500,384.213994,0.303279,0.319672,51.258282,0.736000,1.232000,8751.744343,
0.166667,0.333333,11.384320,0.222222,0.222222,9.894360,0.461538,0.461538,9.863894,0.384615,0.384615,11.069292,0.315789,0.342105,23.312906,0.074074,0.092593,11.237542,0.000000,0.000000,30.122089,0.440000,0.460000,1364.805253,0.013889,0.013889,134.106051,0.533333,0.666667,11.023516,0.026667,0.026667,17.092887,0.331522,0.369565,155.253471,0.376000,0.472000,3534.735289,0.403846,0.480769,19.905259,0.382500,0.417500,368.492716,0.319672,0.344262,53.923921,0.784000,1.248000,8243.690938,
0.333333,0.666667,11.517969,0.333333,0.333333,10.364246,0.230769,0.230769,10.506682,0.307692,0.230769,9.826851,0.447368,0.473684,18.553864,0.018519,0.018519,10.942441,0.000000,0.000000,30.573610,0.412000,0.444000,2311.497350,0.009259,0.009259,132.970482,0.400000,0.600000,11.177852,0.026667,0.026667,17.406885,0.375000,0.369565,219.628104,0.388000,0.436000,1417.062487,0.288462,0.384615,22.334822,0.385000,0.425000,407.987904,0.295082,0.327869,53.183481,0.764000,1.240000,11601.876460,
0.500000,0.666667,11.569785,0.333333,0.444444,10.366675,0.307692,0.153846,10.191397,0.307692,0.153846,10.003176,0.342105,0.368421,15.454900,0.037037,0.000000,11.116845,0.000000,0.000000,31.173751,0.428000,0.424000,2172.165350,0.006944,0.009259,131.759511,0.400000,0.533333,10.924661,0.013333,0.013333,17.767866,0.423913,0.385870,180.724102,0.368000,0.408000,2363.264082,0.192308,0.365385,22.897736,0.355000,0.400000,385.127770,0.286885,0.295082,52.003583,0.740000,1.196000,10130.209377,
0.333333,0.166667,11.946252,0.333333,0.333333,10.177238,0.538462,0.538462,9.873031,0.230769,0.230769,10.372934,0.447368,0.473684,25.547206,0.018519,0.018519,11.054423,0.000000,0.000000,30.101729,0.448000,0.460000,1380.435848,0.004630,0.011574,135.056873,0.400000,0.600000,11.672822,0.013333,0.013333,17.646216,0.396739,0.429348,174.241435,0.364000,0.424000,3566.576790,0.269231,0.326923,25.124038,0.365000,0.390000,413.535274,0.311475,0.336066,53.742614,0.744000,1.268000,8738.628079,
0.333333,0.500000,11.305649,0.222222,0.222222,9.724578,0.538462,0.615385,10.162041,0.307692,0.307692,10.382474,0.368421,0.552632,19.396580,0.000000,0.000000,11.155570,0.000000,0.000000,29.840292,0.444000,0.472000,1503.160521,0.004630,0.004630,134.426473,0.333333,0.666667,11.317661,0.026667,0.026667,17.529318,0.315217,0.402174,181.276870,0.380000,0.416000,2901.984805,0.326923,0.307692,23.934640,0.385000,0.427500,380.663483,0.262295,0.303279,53.043461,0.740000,1.204000,10386.231449,
0.500000,0.500000,11.732795,0.333333,0.111111,10.254518,0.230769,0.153846,10.596652,0.153846,0.153846,9.867762,0.394737,0.473684,17.846654,0.018519,0.018519,11.286538,0.000000,0.000000,31.787808,0.460000,0.472000,1867.014952,0.018519,0.018519,136.416403,0.466667,0.600000,11.124389,0.026667,0.053333,17.457049,0.358696,0.380435,176.519114,0.400000,0.440000,3811.399525,0.288462,0.346154,21.052204,0.362500,0.422500,353.392174,0.319672,0.377049,52.071408,0.744000,1.200000,10309.194638,
0.666667,0.666667,11.712661,0.555556,0.555556,10.249706,0.307692,0.153846,10.422662,0.230769,0.307692,10.523491,0.394737,0.473684,19.415429,0.000000,0.000000,11.043753,0.000000,0.000000,30.150333,0.464000,0.472000,2083.812380,0.016204,0.009259,132.820913,0.466667,0.666667,11.569100,0.026667,0.026667,17.230514,0.336957,0.353261,166.399618,0.396000,0.408000,3421.784140,0.307692,0.403846,22.725256,0.387500,0.427500,380.531286,0.270492,0.319672,52.017267,0.788000,1.248000,16351.379601,
0.500000,0.333333,11.838260,0.444444,0.444444,10.075128,0.384615,0.384615,11.061748,0.230769,0.230769,10.595011,0.447368,0.473684,29.782637,0.018519,0.018519,11.477655,0.000000,0.000000,33.219831,0.432000,0.416000,1507.538947,0.011574,0.011574,132.303648,0.466667,0.733333,11.598030,0.013333,0.013333,17.193802,0.298913,0.331522,149.658892,0.360000,0.408000,3722.965065,0.250000,0.269231,22.697107,0.380000,0.412500,364.269262,0.262295,0.278689,51.767974,0.768000,1.168000,7991.832472,
0.500000,0.500000,11.597680,0.333333,0.555556,11.114315,0.384615,0.307692,11.087309,0.384615,0.307692,9.902930,0.394737,0.473684,14.311963,0.037037,0.037037,11.446706,0.000000,0.000000,31.587163,0.424000,0.448000,1769.707964,0.013889,0.025463,132.260276,0.466667,0.733333,11.796030,0.013333,0.013333,17.242801,0.358696,0.385870,142.406149,0.380000,0.420000,4877.216517,0.230769,0.346154,23.983377,0.387500,0.427500,350.025040,0.311475,0.352459,54.720760,0.740000,1.176000,10177.640520,
0.500000,0.500000,11.919534,0.444444,0.222222,10.544071,0.384615,0.384615,11.230980,0.307692,0.307692,10.147557,0.289474,0.368421,25.453204,0.037037,0.037037,11.118913,0.000000,0.000000,31.265213,0.400000,0.424000,1499.858134,0.011574,0.013889,132.820593,0.533333,0.666667,11.845831,0.040000,0.040000,17.345054,0.391304,0.413043,178.301999,0.348000,0.392000,3538.468159,0.288462,0.326923,22.169813,0.375000,0.427500,356.710547,0.303279,0.245902,52.481206,0.752000,1.228000,8516.610264,
0.333333,0.666667,11.668845,0.444444,0.444444,9.728407,0.153846,0.153846,9.875820,0.461538,0.461538,10.682699,0.552632,0.526316,16.795125,0.037037,0.018519,11.315602,0.000000,0.000000,30.273042,0.436000,0.476000,1380.068907,0.011574,0.011574,132.545210,0.466667,0.733333,12.299660,0.026667,0.026667,17.164262,0.391304,0.423913,180.725303,0.360000,0.412000,3391.425098,0.384615,0.423077,24.959288,0.372500,0.405000,397.641672,0.319672,0.295082,53.206361,0.784000,1.228000,11490.921416,
