,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.333333,0.000000,0.444444,0.444444,14.000000,0.615385,0.769231,17.000000,0.538462,0.538462,18.000000,0.657895,0.973684,52.000000,0.037037,0.037037,138.000000,0.038217,0.038217,956.000000,0.452000,0.468000,16366.000000,0.050926,0.055556,105051.000000,0.400000,0.600000,32.000000,0.053333,0.053333,100.000000,0.331522,0.342391,189519.000000,0.344000,0.392000,3223.000000,0.384615,0.673077,3012.000000,0.395000,0.427500,70080.000000,0.245902,0.254098,668.000000,0.688000,1.204000,6321.000000,
0.500000,0.666667,1.000000,0.222222,0.222222,3.000000,0.615385,0.769231,9.000000,0.153846,0.153846,17.000000,0.684211,0.684211,64.000000,0.018519,0.018519,208.000000,0.044586,0.044586,911.000000,0.408000,0.412000,18194.000000,0.034722,0.034722,358455.000000,0.400000,0.600000,11.000000,0.053333,0.053333,90.000000,0.277174,0.293478,40744.000000,0.364000,0.404000,3595.000000,0.442308,0.865385,1480.000000,0.400000,0.447500,34368.000000,0.319672,0.319672,532.000000,0.700000,1.172000,6536.000000,
0.500000,0.833333,0.000000,0.222222,0.222222,5.000000,0.538462,0.692308,18.000000,0.230769,0.230769,16.000000,0.657895,0.710526,70.000000,0.018519,0.018519,27.000000,0.063694,0.063694,1301.000000,0.380000,0.400000,20532.000000,0.034722,0.034722,135004.000000,0.400000,0.600000,5.000000,0.080000,0.080000,248.000000,0.298913,0.326087,61347.000000,0.400000,0.424000,3219.000000,0.461538,0.634615,581.000000,0.417500,0.452500,37431.000000,0.327869,0.352459,938.000000,0.744000,1.276000,7242.000000,
0.333333,0.333333,0.000000,0.444444,0.444444,6.000000,0.615385,0.769231,19.000000,0.384615,0.384615,6.000000,0.710526,0.842105,60.000000,0.055556,0.055556,118.000000,0.057325,0.057325,5873.000000,0.384000,0.400000,10896.000000,0.039352,0.039352,220495.000000,0.400000,0.600000,10.000000,0.040000,0.040000,43.000000,0.309783,0.315217,36598.000000,0.388000,0.420000,3812.000000,0.269231,0.384615,747.000000,0.377500,0.412500,42201.000000,0.286885,0.295082,1177.000000,0.700000,1.260000,7952.000000,
0.500000,0.666667,0.000000,0.666667,0.888889,5.000000,0.538462,0.538462,12.000000,0.538462,0.538462,16.000000,0.684211,0.684211,70.000000,0.074074,0.074074,175.000000,0.031847,0.031847,1439.000000,0.444000,0.464000,8664.000000,0.034722,0.034722,487418.000000,0.466667,0.666667,6.000000,0.026667,0.026667,79.000000,0.353261,0.375000,14497.000000,0.396000,0.420000,7132.000000,0.326923,0.519231,1818.000000,0.407500,0.440000,40621.000000,0.270492,0.278689,377.000000,0.680000,1.124000,6593.000000,
0.500000,0.666667,1.000000,0.444444,0.444444,5.000000,0.538462,0.692308,14.000000,0.076923,0.076923,5.000000,0.684211,0.684211,241.000000,0.092593,0.092593,23.000000,0.031847,0.031847,1255.000000,0.396000,0.412000,11396.000000,0.027778,0.027778,320514.000000,0.400000,0.533333,9.000000,0.040000,0.040000,85.000000,0.315217,0.331522,22479.000000,0.348000,0.376000,7124.000000,0.461538,0.730769,3144.000000,0.397500,0.427500,56926.000000,0.245902,0.254098,942.000000,0.692000,1.256000,7734.000000,
0.333333,0.666667,0.000000,0.666667,0.666667,5.000000,0.615385,0.769231,6.000000,0.538462,0.538462,19.000000,0.684211,0.973684,214.000000,0.018519,0.018519,208.000000,0.025478,0.025478,3709.000000,0.356000,0.372000,10280.000000,0.043981,0.043981,51435.000000,0.400000,0.600000,53.000000,0.066667,0.066667,49.000000,0.304348,0.315217,39429.000000,0.380000,0.420000,6297.000000,0.346154,0.403846,483.000000,0.402500,0.430000,36819.000000,0.278689,0.295082,1366.000000,0.672000,1.244000,7245.000000,
0.333333,0.333333,0.000000,0.333333,0.333333,2.000000,0.615385,0.769231,9.000000,0.153846,0.153846,27.000000,0.657895,1.000000,61.000000,0.018519,0.018519,69.000000,0.025478,0.025478,1364.000000,0.452000,0.476000,8734.000000,0.039352,0.039352,520263.000000,0.400000,0.600000,21.000000,0.040000,0.040000,45.000000,0.342391,0.353261,45821.000000,0.396000,0.440000,7568.000000,0.461538,0.673077,1437.000000,0.397500,0.425000,34411.000000,0.278689,0.286885,421.000000,0.744000,1.324000,7776.000000,
0.333333,0.333333,0.000000,0.666667,0.666667,6.000000,0.615385,0.769231,9.000000,0.307692,0.307692,31.000000,0.631579,0.842105,61.000000,0.074074,0.074074,46.000000,0.044586,0.044586,2901.000000,0.424000,0.444000,9179.000000,0.043981,0.043981,106163.000000,0.466667,0.666667,7.000000,0.066667,0.066667,219.000000,0.315217,0.326087,13313.000000,0.412000,0.464000,4685.000000,0.519231,0.884615,376.000000,0.402500,0.427500,59812.000000,0.344262,0.368852,272.000000,0.732000,1.256000,6918.000000,
0.500000,0.500000,0.000000,0.555556,0.555556,2.000000,0.615385,0.615385,46.000000,0.461538,0.461538,6.000000,0.684211,0.684211,446.000000,0.037037,0.037037,207.000000,0.044586,0.044586,897.000000,0.400000,0.428000,12506.000000,0.016204,0.016204,270191.000000,0.400000,0.600000,55.000000,0.040000,0.040000,114.000000,0.336957,0.369565,95680.000000,0.452000,0.496000,4520.000000,0.384615,0.615385,4951.000000,0.385000,0.405000,44009.000000,0.286885,0.311475,740.000000,0.724000,1.232000,6319.000000,
0.333333,0.333333,0.000000,0.666667,0.666667,12.000000,0.230769,0.230769,41.000000,0.538462,0.538462,15.000000,0.684211,1.026316,297.000000,0.018519,0.018519,105.000000,0.031847,0.031847,1659.000000,0.396000,0.408000,18474.000000,0.037037,0.037037,108229.000000,0.400000,0.600000,10.000000,0.066667,0.066667,83.000000,0.385870,0.418478,48382.000000,0.392000,0.428000,3595.000000,0.346154,0.461538,5466.000000,0.397500,0.425000,36757.000000,0.327869,0.344262,594.000000,0.736000,1.220000,6491.000000,
0.333333,0.500000,0.000000,0.222222,0.222222,5.000000,0.230769,0.230769,15.000000,0.307692,0.307692,6.000000,0.657895,0.973684,76.000000,0.037037,0.037037,194.000000,0.038217,0.038217,2137.000000,0.432000,0.440000,12876.000000,0.034722,0.034722,107304.000000,0.400000,0.600000,11.000000,0.053333,0.053333,250.000000,0.309783,0.326087,15946.000000,0.384000,0.428000,9685.000000,0.346154,0.500000,911.000000,0.377500,0.407500,36547.000000,0.254098,0.262295,465.000000,0.704000,1.264000,5612.000000,
0.333333,0.333333,1.000000,0.333333,0.333333,7.000000,0.615385,0.769231,11.000000,0.538462,0.538462,10.000000,0.631579,0.789474,261.000000,0.000000,0.000000,131.000000,0.031847,0.031847,4380.000000,0.440000,0.476000,8670.000000,0.032407,0.032407,84524.000000,0.400000,0.600000,23.000000,0.040000,0.040000,110.000000,0.315217,0.320652,13017.000000,0.352000,0.384000,3327.000000,0.269231,0.442308,2006.000000,0.375000,0.405000,52796.000000,0.278689,0.278689,286.000000,0.692000,1.240000,7626.000000,
0.500000,0.666667,0.000000,0.444444,0.444444,4.000000,0.615385,0.769231,8.000000,0.461538,0.461538,19.000000,0.631579,0.842105,116.000000,0.037037,0.037037,279.000000,0.031847,0.031847,3724.000000,0.472000,0.488000,7553.000000,0.048611,0.050926,213631.000000,0.466667,0.733333,45.000000,0.026667,0.026667,73.000000,0.277174,0.288043,43172.000000,0.404000,0.440000,4412.000000,0.403846,0.538462,368.000000,0.387500,0.417500,31297.000000,0.327869,0.352459,316.000000,0.692000,1.188000,5069.000000,
0.500000,0.666667,0.000000,0.333333,0.333333,2.000000,0.615385,0.615385,17.000000,0.153846,0.153846,13.000000,0.657895,0.973684,72.000000,0.000000,0.000000,80.000000,0.057325,0.057325,851.000000,0.476000,0.480000,8965.000000,0.046296,0.046296,245641.000000,0.400000,0.600000,16.000000,0.040000,0.040000,501.000000,0.244565,0.255435,111425.000000,0.372000,0.396000,3649.000000,0.384615,0.519231,1642.000000,0.387500,0.427500,56738.000000,0.262295,0.278689,1419.000000,0.792000,1.304000,5181.000000,
0.666667,1.000000,0.000000,0.666667,0.666667,2.000000,0.615385,0.615385,12.000000,0.230769,0.230769,23.000000,0.684211,0.684211,224.000000,0.018519,0.018519,97.000000,0.038217,0.038217,2838.000000,0.404000,0.428000,12508.000000,0.018519,0.018519,82877.000000,0.466667,0.733333,22.000000,0.120000,0.120000,206.000000,0.288043,0.298913,17130.000000,0.412000,0.440000,7289.000000,0.384615,0.538462,3835.000000,0.385000,0.412500,76411.000000,0.286885,0.295082,360.000000,0.720000,1.204000,4637.000000,
0.333333,0.333333,1.000000,0.666667,0.666667,4.000000,0.538462,0.692308,15.000000,0.230769,0.230769,6.000000,0.578947,0.815789,413.000000,0.018519,0.018519,156.000000,0.019108,0.019108,2106.000000,0.456000,0.476000,11495.000000,0.032407,0.034722,88610.000000,0.466667,0.733333,6.000000,0.026667,0.026667,312.000000,0.331522,0.331522,131668.000000,0.376000,0.404000,3714.000000,0.307692,0.519231,1184.000000,0.430000,0.465000,56735.000000,0.311475,0.352459,285.000000,0.704000,1.164000,4802.000000,
0.500000,0.500000,0.000000,0.666667,0.666667,4.000000,0.538462,0.538462,22.000000,0.538462,0.538462,6.000000,0.657895,1.000000,386.000000,0.037037,0.037037,195.000000,0.031847,0.031847,975.000000,0.396000,0.416000,7548.000000,0.048611,0.050926,262177.000000,0.400000,0.600000,18.000000,0.066667,0.066667,82.000000,0.353261,0.364130,28690.000000,0.364000,0.392000,4253.000000,0.423077,0.673077,5888.000000,0.405000,0.447500,67115.000000,0.237705,0.254098,749.000000,0.720000,1.276000,5346.000000,
0.333333,0.666667,0.000000,0.333333,0.333333,4.000000,0.384615,0.384615,16.000000,0.538462,0.538462,9.000000,0.657895,0.763158,78.000000,0.037037,0.037037,249.000000,0.019108,0.019108,3396.000000,0.436000,0.460000,13170.000000,0.030093,0.030093,4319325.000000,0.466667,0.733333,24.000000,0.040000,0.040000,181.000000,0.369565,0.369565,110536.000000,0.372000,0.408000,3378.000000,0.288462,0.365385,2516.000000,0.410000,0.427500,63444.000000,0.303279,0.311475,310.000000,0.708000,1.288000,4473.000000,
