,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.500000,0.500000,10.483653,0.444444,0.333333,16.935179,0.384615,0.461538,15.397675,0.538462,0.230769,13.393262,0.421053,0.447368,16.709488,0.055556,0.018519,23.168539,0.006369,0.006369,27.137259,0.496000,0.508000,59.026864,0.011574,0.011574,222.535483,0.400000,0.600000,10.530388,0.040000,0.040000,18.501731,0.440217,0.527174,168.372632,0.388000,0.424000,55.176263,0.365385,0.634615,21.314820,0.387500,0.425000,245.815336,0.286885,0.295082,26.495089,0.848000,2.028000,68.960756,
0.500000,0.666667,9.829119,0.222222,0.222222,14.212105,0.307692,0.384615,17.635153,0.153846,0.230769,14.293165,0.473684,0.500000,13.741464,0.018519,0.055556,21.059251,0.031847,0.031847,27.501182,0.368000,0.400000,62.418452,0.013889,0.027778,305.402341,0.400000,0.600000,10.402618,0.026667,0.080000,18.323965,0.472826,0.510870,173.799623,0.352000,0.372000,57.135196,0.250000,0.288462,21.595450,0.362500,0.427500,247.936387,0.352459,0.336066,26.531181,0.832000,2.144000,68.686286,
0.333333,0.500000,9.865839,0.222222,0.222222,13.433623,0.384615,0.307692,15.644145,0.307692,0.384615,14.522311,0.447368,0.526316,16.110644,0.037037,0.055556,21.196507,0.025478,0.025478,27.815830,0.400000,0.492000,58.497912,0.004630,0.004630,224.153587,0.466667,0.666667,10.749558,0.053333,0.066667,17.902573,0.440217,0.559783,293.539063,0.356000,0.420000,58.615804,0.307692,0.423077,21.713894,0.357500,0.432500,245.810767,0.327869,0.336066,26.811351,0.844000,1.932000,69.725296,
0.166667,0.166667,10.319159,0.111111,0.555556,14.387520,0.615385,0.769231,16.380145,0.307692,0.307692,13.755455,0.526316,0.500000,16.195943,0.037037,0.037037,16.382428,0.044586,0.044586,29.092691,0.384000,0.420000,61.301647,0.023148,0.020833,318.197445,0.400000,0.600000,10.501690,0.013333,0.013333,17.442754,0.483696,0.489130,287.078349,0.400000,0.456000,55.241186,0.346154,0.288462,21.866878,0.402500,0.450000,243.056693,0.336066,0.377049,27.382605,0.832000,1.804000,69.741994,
0.166667,0.166667,10.388077,0.333333,0.222222,15.916527,0.230769,0.230769,15.478842,0.307692,0.384615,13.927077,0.473684,0.263158,13.826819,0.037037,0.037037,15.349305,0.019108,0.050955,26.937826,0.432000,0.472000,63.150141,0.013889,0.013889,223.574295,0.466667,0.666667,10.809597,0.093333,0.093333,17.513057,0.434783,0.478261,182.007443,0.360000,0.408000,59.123612,0.365385,0.384615,21.621706,0.332500,0.425000,254.149548,0.327869,0.377049,26.880785,0.832000,2.176000,73.067184,
0.166667,0.666667,9.828546,0.444444,0.333333,15.226419,0.384615,0.384615,13.126520,0.230769,0.230769,14.842522,0.447368,0.631579,15.382051,0.111111,0.074074,15.571789,0.050955,0.050955,26.470335,0.404000,0.448000,59.540342,0.016204,0.018519,224.321834,0.533333,0.666667,10.974541,0.080000,0.080000,17.773523,0.489130,0.538043,195.823410,0.380000,0.416000,57.475123,0.269231,0.365385,21.702186,0.350000,0.375000,239.107867,0.319672,0.311475,27.168412,0.900000,2.224000,68.723446,
0.333333,0.666667,9.933270,0.444444,0.333333,12.978891,0.461538,0.538462,15.154705,0.076923,0.076923,21.054496,0.605263,0.736842,15.434678,0.000000,0.000000,17.223576,0.057325,0.057325,27.151703,0.372000,0.492000,65.324498,0.004630,0.004630,224.118981,0.266667,0.600000,10.736668,0.053333,0.053333,16.356072,0.434783,0.467391,160.381776,0.376000,0.400000,55.829595,0.307692,0.538462,21.615281,0.340000,0.427500,244.821536,0.327869,0.360656,27.381560,0.832000,1.772000,69.538238,
0.166667,0.333333,9.909510,0.222222,0.222222,13.072406,0.076923,0.230769,14.922693,0.384615,0.538462,15.530606,0.473684,0.552632,15.093852,0.037037,0.037037,18.680474,0.031847,0.031847,26.943536,0.464000,0.520000,56.222460,0.023148,0.027778,223.493700,0.400000,0.400000,11.058129,0.053333,0.080000,18.476898,0.440217,0.586957,161.479770,0.372000,0.412000,55.050318,0.269231,0.423077,21.768416,0.325000,0.380000,245.785810,0.303279,0.311475,26.591797,0.816000,2.088000,68.354022,
0.166667,0.333333,9.898829,0.222222,0.222222,18.694949,0.538462,0.615385,14.943120,0.461538,0.538462,16.383673,0.447368,0.500000,15.540009,0.074074,0.074074,22.470275,0.031847,0.006369,28.420100,0.468000,0.480000,57.974523,0.025463,0.025463,224.473233,0.466667,0.600000,10.837929,0.040000,0.053333,16.627543,0.391304,0.445652,160.843302,0.372000,0.428000,55.923475,0.230769,0.346154,21.742831,0.350000,0.405000,245.338109,0.336066,0.360656,26.739196,0.824000,1.944000,69.345688,
0.333333,0.666667,9.955870,0.333333,0.333333,18.405884,0.461538,0.692308,14.858315,0.153846,0.230769,15.040584,0.394737,0.578947,14.524260,0.055556,0.055556,20.110080,0.038217,0.038217,27.087620,0.404000,0.440000,58.847500,0.009259,0.006944,223.573285,0.400000,0.600000,10.601540,0.053333,0.053333,16.593574,0.445652,0.494565,161.187369,0.400000,0.432000,56.517588,0.230769,0.423077,21.905677,0.352500,0.437500,242.858056,0.319672,0.336066,26.839161,0.812000,1.936000,66.994287,
0.333333,0.666667,9.973390,0.222222,0.333333,14.677102,0.230769,0.230769,14.259855,0.384615,0.153846,15.126854,0.473684,0.447368,16.584205,0.018519,0.000000,19.808890,0.025478,0.025478,27.199208,0.412000,0.448000,60.746687,0.025463,0.018519,224.990798,0.400000,0.600000,10.472324,0.066667,0.066667,18.279010,0.451087,0.521739,160.804296,0.368000,0.412000,58.354721,0.173077,0.403846,21.724481,0.375000,0.417500,244.919502,0.377049,0.401639,26.635715,0.824000,2.144000,72.532948,
0.166667,0.000000,9.892939,0.222222,0.333333,21.017476,0.153846,0.153846,13.692094,0.307692,0.230769,13.810490,0.447368,0.500000,15.891884,0.018519,0.018519,24.010450,0.025478,0.025478,26.820885,0.472000,0.504000,59.559722,0.009259,0.013889,223.165798,0.400000,0.600000,10.520318,0.026667,0.000000,16.546349,0.478261,0.581522,160.450510,0.376000,0.392000,56.059928,0.307692,0.500000,21.983261,0.360000,0.420000,247.811510,0.344262,0.377049,27.749797,0.816000,2.104000,68.441911,
0.166667,0.166667,9.876446,0.333333,0.333333,16.025733,0.461538,0.538462,13.901090,0.307692,0.230769,12.690037,0.500000,0.368421,14.318456,0.018519,0.018519,21.135441,0.025478,0.025478,27.321853,0.456000,0.492000,60.043355,0.018519,0.018519,224.220218,0.400000,0.600000,10.559215,0.066667,0.066667,16.858502,0.445652,0.494565,161.648622,0.368000,0.400000,56.757386,0.173077,0.250000,22.177348,0.362500,0.410000,244.132729,0.295082,0.327869,26.847591,0.832000,2.008000,69.869806,
0.166667,0.500000,9.907670,0.333333,0.222222,12.321495,0.461538,0.461538,14.443442,0.076923,0.076923,13.055810,0.421053,0.473684,16.270916,0.000000,0.037037,22.242511,0.025478,0.031847,27.601591,0.456000,0.480000,59.167211,0.011574,0.016204,225.206079,0.466667,0.666667,10.405636,0.053333,0.053333,16.817809,0.407609,0.467391,161.733373,0.388000,0.432000,56.241412,0.288462,0.384615,22.098030,0.347500,0.427500,243.239830,0.368852,0.401639,26.615620,0.884000,2.096000,69.022403,
0.333333,0.666667,9.931370,0.555556,0.444444,11.872751,0.384615,0.615385,18.110191,0.230769,0.230769,15.367919,0.394737,0.447368,16.526003,0.018519,0.018519,24.355538,0.044586,0.044586,26.834249,0.488000,0.488000,58.683398,0.013889,0.016204,224.614976,0.400000,0.733333,10.448706,0.026667,0.026667,17.812901,0.467391,0.510870,160.904384,0.388000,0.416000,56.536506,0.288462,0.442308,21.547488,0.382500,0.455000,242.461230,0.352459,0.360656,26.460989,0.828000,1.972000,70.292280,
0.333333,0.500000,9.988040,0.333333,0.333333,21.564705,0.461538,0.538462,13.467607,0.307692,0.384615,12.460834,0.552632,0.473684,17.609876,0.018519,0.037037,18.791591,0.044586,0.038217,27.422863,0.436000,0.468000,59.643405,0.013889,0.013889,223.565129,0.466667,0.733333,10.374873,0.133333,0.173333,17.183822,0.429348,0.483696,161.253880,0.368000,0.404000,55.229674,0.173077,0.230769,21.454374,0.392500,0.442500,255.255823,0.336066,0.352459,26.983990,0.768000,2.056000,71.084197,
0.333333,0.666667,9.871789,0.222222,0.222222,13.456359,0.461538,0.538462,14.173336,0.076923,0.076923,13.317330,0.421053,0.500000,14.143533,0.055556,0.055556,21.658107,0.025478,0.025478,27.455924,0.460000,0.524000,56.969111,0.009259,0.011574,225.040007,0.466667,0.733333,10.435669,0.066667,0.026667,18.865225,0.413043,0.461957,161.611130,0.388000,0.440000,55.912850,0.173077,0.307692,22.054151,0.405000,0.425000,244.083595,0.368852,0.409836,28.652502,0.852000,2.060000,71.361796,
0.333333,0.500000,9.827820,0.444444,0.444444,14.606237,0.307692,0.307692,14.585925,0.307692,0.307692,16.956015,0.236842,0.342105,14.331305,0.037037,0.037037,22.585212,0.050955,0.031847,26.886624,0.468000,0.512000,59.883212,0.011574,0.002315,224.067189,0.533333,0.733333,10.484366,0.120000,0.066667,18.274942,0.407609,0.543478,161.945570,0.368000,0.392000,57.519798,0.230769,0.326923,21.731268,0.332500,0.442500,243.819874,0.344262,0.344262,27.228552,0.808000,2.024000,70.575749,
0.333333,0.666667,10.029114,0.555556,0.666667,16.453562,0.615385,0.307692,11.788881,0.461538,0.538462,13.344839,0.526316,0.526316,14.314818,0.055556,0.055556,16.658533,0.012739,0.012739,26.807325,0.420000,0.496000,59.169116,0.013889,0.013889,224.131509,0.466667,0.733333,10.589686,0.053333,0.053333,18.403041,0.456522,0.467391,160.477881,0.376000,0.412000,57.444982,0.153846,0.326923,21.681048,0.402500,0.425000,250.877096,0.360656,0.336066,27.152726,0.824000,2.020000,77.275012,
