,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.833333,6.108000,0.111111,0.111111,22.851000,0.538462,0.615385,42.298000,0.230769,0.230769,39.998000,0.315789,0.394737,181.764000,0.037037,0.037037,30.676000,0.044586,0.050955,169.673000,0.484000,0.500000,404.699000,0.071759,0.071759,1932.043000,0.600000,0.866667,82.612000,0.040000,0.040000,66.861000,0.429348,0.505435,5641.541000,0.348000,0.384000,446.448000,0.461538,0.653846,1301.594000,0.407500,0.455000,2221.216000,0.278689,0.303279,706.859000,0.728000,1.198667,821.657000,
0.333333,0.333333,5.750000,0.222222,0.222222,21.568000,0.461538,0.461539,45.202000,0.153846,0.153846,43.260000,0.394737,0.552632,116.648000,0.074074,0.074074,29.743000,0.070064,0.044586,165.399000,0.376000,0.404000,558.269000,0.023148,0.027778,1887.170000,0.333333,0.533333,80.910000,0.040000,0.040000,65.898000,0.472826,0.500000,5673.165000,0.368000,0.412000,454.015000,0.442308,0.692308,1308.176000,0.402500,0.450000,2228.801000,0.344262,0.344262,703.193000,0.729333,1.197333,588.807000,
0.333333,0.500000,5.977000,0.222222,0.222222,21.196000,0.538462,0.615385,42.255000,0.384615,0.384615,41.271000,0.315789,0.394737,124.516000,0.037037,0.037037,31.648000,0.038217,0.050955,173.238000,0.420000,0.428000,543.954000,0.016204,0.016204,1997.880000,0.533333,0.800000,74.076000,0.120000,0.120000,55.309000,0.494565,0.456522,5541.887000,0.344000,0.380000,451.075000,0.365385,0.480769,1457.380000,0.390000,0.442500,2303.514000,0.311475,0.336066,708.534000,0.709333,1.180000,777.414000,
0.333333,0.166667,6.234000,0.333333,0.333333,21.970000,0.538462,0.307692,48.621000,0.307692,0.307692,38.968000,0.526316,0.657895,191.471000,0.018519,0.018519,25.784000,0.044586,0.050955,163.992000,0.384000,0.392000,574.208000,0.023148,0.018519,1762.618000,0.600000,0.800000,89.940000,0.013333,0.013333,53.650000,0.413043,0.472826,5525.803000,0.360000,0.404000,453.193000,0.423077,0.442308,1382.230000,0.390000,0.412500,2242.002000,0.327869,0.336066,721.506000,0.717333,1.160000,804.789000,
0.000000,0.000000,6.052000,0.222222,0.222222,22.351000,0.307692,0.384615,44.002000,0.230769,0.230769,39.565000,0.394737,0.552632,125.950000,0.055556,0.055556,28.746000,0.050955,0.057325,160.658000,0.448000,0.472000,575.474000,0.016204,0.016204,2122.551000,0.600000,0.800000,71.502000,0.080000,0.080000,64.273000,0.429348,0.440217,5666.593000,0.356000,0.384000,444.579000,0.346154,0.384615,1361.903000,0.412500,0.442500,2218.935000,0.270492,0.278689,703.378000,0.721333,1.192000,888.768000,
0.000000,0.000000,6.138000,0.333333,0.333333,19.470000,0.307692,0.153846,44.299000,0.230769,0.230769,41.732000,0.473684,0.631579,176.499000,0.055556,0.055556,27.373000,0.031847,0.038217,174.904000,0.392000,0.472000,565.035000,0.027778,0.030093,1732.129000,0.666667,0.933333,69.713000,0.053333,0.106667,56.493000,0.478261,0.586956,5783.176000,0.340000,0.368000,450.918000,0.346154,0.480769,1319.692000,0.385000,0.452500,2256.493000,0.278689,0.295082,697.060000,0.708000,1.156000,884.989000,
0.500000,1.000000,6.620000,0.222222,0.222222,19.253000,0.461538,0.461539,44.194000,0.384615,0.384615,50.249000,0.447368,0.736842,111.321000,0.000000,0.000000,27.780000,0.025478,0.031847,179.827000,0.356000,0.376000,574.711000,0.013889,0.013889,1720.205000,0.600000,0.533333,79.852000,0.066667,0.066667,65.638000,0.413043,0.461956,5642.408000,0.364000,0.372000,453.326000,0.384615,0.538462,1240.239000,0.430000,0.445000,2225.454000,0.311475,0.319672,692.932000,0.722667,1.173333,794.217000,
0.166667,0.333333,5.832000,0.333333,0.333333,19.277000,0.153846,0.230769,45.996000,0.307692,0.461539,45.548000,0.473684,0.605263,172.886000,0.037037,0.037037,26.786000,0.038217,0.050955,160.306000,0.456000,0.488000,401.323000,0.016204,0.020833,2181.922000,0.533333,0.800000,83.820000,0.040000,0.040000,55.286000,0.445652,0.489130,5659.537000,0.376000,0.416000,302.049000,0.326923,0.442308,1133.901000,0.377500,0.465000,2227.879000,0.270492,0.286885,702.523000,0.701333,1.157333,845.552000,
0.333333,0.333333,6.100000,0.222222,0.222222,20.016000,0.307692,0.307692,46.043000,0.384615,0.384615,47.820000,0.315789,0.394737,134.850000,0.055556,0.055556,27.061000,0.038217,0.038217,190.783000,0.428000,0.456000,386.924000,0.020833,0.020833,1779.578000,0.533333,0.533333,71.749000,0.093333,0.093333,60.582000,0.461957,0.570652,5653.314000,0.392000,0.436000,315.890000,0.384615,0.480769,1137.552000,0.412500,0.445000,2243.744000,0.352459,0.377049,703.711000,0.720000,1.177333,915.253000,
0.333333,0.666667,6.605000,0.333333,0.444444,20.368000,0.461538,0.461539,47.706000,0.307692,0.153846,42.296000,0.421053,0.526316,145.614000,0.055556,0.055556,26.843000,0.025478,0.044586,194.006000,0.388000,0.416000,381.613000,0.013889,0.023148,1925.537000,0.466667,0.666667,86.733000,0.053333,0.053333,55.946000,0.391304,0.429348,5741.046000,0.436000,0.492000,308.101000,0.384615,0.480769,1202.280000,0.402500,0.432500,2231.655000,0.245902,0.270492,704.766000,0.693333,1.165333,961.316000,
0.166667,0.666667,6.222000,0.111111,0.111111,20.643000,0.538462,0.538462,49.526000,0.230769,0.230769,39.700000,0.421053,0.552632,153.799000,0.018519,0.018519,31.353000,0.038217,0.038217,184.587000,0.408000,0.424000,371.272000,0.027778,0.030093,2109.212000,0.733333,0.800000,90.098000,0.080000,0.066667,62.104000,0.445652,0.494565,5658.032000,0.364000,0.404000,305.592000,0.326923,0.326923,1155.183000,0.432500,0.427500,2208.021000,0.295082,0.303279,704.844000,0.692000,1.176000,973.213000,
0.000000,0.000000,5.520000,0.333333,0.333333,20.524000,0.230769,0.461539,46.319000,0.153846,0.153846,41.548000,0.447368,0.447368,157.006000,0.018519,0.018519,32.179000,0.031847,0.038217,177.760000,0.448000,0.480000,351.538000,0.027778,0.027778,2104.457000,0.466667,0.733333,88.615000,0.080000,0.080000,55.406000,0.402174,0.532609,5906.116000,0.360000,0.412000,297.476000,0.442308,0.519231,1214.705000,0.412500,0.440000,2214.945000,0.319672,0.327869,708.207000,0.678667,1.137333,889.329000,
0.333333,0.500000,6.298000,0.333333,0.333333,20.052000,0.538462,0.615385,46.561000,0.153846,0.153846,41.727000,0.342105,0.394737,170.871000,0.000000,0.000000,33.620000,0.044586,0.050955,197.479000,0.456000,0.488000,451.102000,0.016204,0.016204,1932.638000,0.466667,0.666667,69.704000,0.040000,0.040000,54.285000,0.451087,0.505435,5675.469000,0.352000,0.392000,315.860000,0.461538,0.519231,1148.654000,0.372500,0.402500,2249.509000,0.336066,0.344262,698.261000,0.704000,1.168000,893.165000,
0.333333,0.500000,6.389000,0.111111,0.111111,20.268000,0.384615,0.384615,45.553000,0.153846,0.153846,42.242000,0.421053,0.657895,112.755000,0.018519,0.018519,31.935000,0.038217,0.038217,158.323000,0.476000,0.484000,425.277000,0.039352,0.039352,1920.055000,0.533333,0.533333,87.873000,0.026667,0.026667,61.684000,0.396739,0.451087,4145.896000,0.416000,0.460000,283.848000,0.269231,0.326923,1222.494000,0.407500,0.417500,1390.295000,0.418033,0.459016,491.060000,0.713333,1.177333,900.253000,
0.333333,0.666667,6.312000,0.333333,0.333333,22.837000,0.307692,0.307692,46.207000,0.153846,0.153846,40.721000,0.447368,0.526316,186.976000,0.037037,0.037037,34.693000,0.070064,0.070064,172.861000,0.456000,0.460000,323.943000,0.041667,0.043981,1716.681000,0.600000,0.666667,73.857000,0.040000,0.040000,60.003000,0.423913,0.467391,4111.124000,0.376000,0.400000,374.336000,0.346154,0.480769,1132.493000,0.412500,0.447500,1446.214000,0.327869,0.319672,513.282000,0.704000,1.174667,890.434000,
0.333333,0.500000,6.749000,0.333333,0.333333,19.394000,0.461538,0.538462,45.618000,0.230769,0.230769,41.701000,0.447368,0.578947,155.775000,0.055556,0.055556,30.992000,0.050955,0.063694,160.267000,0.376000,0.400000,437.286000,0.023148,0.023148,2239.993000,0.533333,0.666667,75.736000,0.093333,0.093333,62.164000,0.429348,0.478261,4096.920000,0.384000,0.412000,368.272000,0.403846,0.596154,1116.101000,0.377500,0.415000,1031.971000,0.286885,0.303279,503.605000,0.712000,1.182667,861.001000,
0.333333,0.500000,6.741000,0.444444,0.111111,20.182000,0.384615,0.384615,46.433000,0.384615,0.384615,40.956000,0.394737,0.552632,128.236000,0.018519,0.018519,31.939000,0.019108,0.038217,160.788000,0.432000,0.464000,439.808000,0.032407,0.034722,2205.390000,0.533333,0.800000,81.062000,0.040000,0.040000,52.001000,0.380435,0.461956,4148.629000,0.392000,0.428000,361.965000,0.384615,0.480769,1188.514000,0.420000,0.455000,1473.830000,0.303279,0.336066,490.029000,0.709333,1.176000,853.928000,
0.333333,0.500000,6.735000,0.222222,0.222222,19.616000,0.307692,0.307692,46.081000,0.461538,0.461539,44.223000,0.315789,0.342105,162.365000,0.018519,0.018519,33.564000,0.044586,0.050955,171.376000,0.428000,0.448000,436.941000,0.037037,0.041667,2150.578000,0.600000,0.733333,87.302000,0.106667,0.106667,55.620000,0.391304,0.461956,3834.164000,0.360000,0.392000,265.061000,0.326923,0.500000,1125.717000,0.382500,0.457500,1419.017000,0.286885,0.303279,263.441000,0.717333,1.165333,843.542000,
0.500000,0.666667,7.029000,0.111111,0.111111,20.162000,0.307692,0.538462,48.819000,0.230769,0.230769,43.653000,0.447368,0.552632,150.056000,0.074074,0.074074,27.396000,0.012739,0.012739,163.257000,0.444000,0.472000,335.326000,0.013889,0.020833,2000.571000,0.400000,0.666667,68.425000,0.093333,0.093333,48.963000,0.347826,0.423913,3926.398000,0.372000,0.424000,345.063000,0.519231,0.615385,1177.819000,0.412500,0.462500,1060.978000,0.352459,0.360656,490.506000,0.704000,1.149333,747.517000,
