,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.333333,2.575333,0.333333,0.333333,4.149020,0.384615,0.384615,7.929030,0.230769,0.230769,7.680407,0.394737,0.447368,18.595777,0.018519,0.018519,21.806763,0.038217,0.038217,63.864799,0.480000,0.504000,46.770510,0.020833,0.020833,222.925928,0.533333,0.533333,6.934682,0.040000,0.040000,29.556645,0.369565,0.407609,143.991961,0.372000,0.420000,38.941314,0.384615,0.519231,33.875338,0.362500,0.397500,179.673711,0.286885,0.303279,31.096423,0.756000,1.172000,32.553611,
0.333333,0.333333,2.566918,0.333333,0.333333,4.354126,0.461538,0.461538,7.818783,0.307692,0.384615,7.925877,0.394737,0.500000,19.822063,0.037037,0.037037,22.293691,0.076433,0.076433,62.586651,0.416000,0.432000,47.339846,0.020833,0.020833,224.932577,0.466667,0.600000,6.990778,0.053333,0.053333,30.067317,0.391304,0.418478,142.615466,0.396000,0.448000,39.220196,0.269231,0.442308,34.202450,0.357500,0.392500,176.629313,0.336066,0.344262,30.849691,0.736000,1.152000,32.540592,
0.333333,0.333333,2.622743,0.222222,0.222222,4.374208,0.384615,0.384615,8.311264,0.461538,0.461538,7.951453,0.315789,0.368421,18.978477,0.018519,0.018519,21.331763,0.050955,0.050955,64.724666,0.380000,0.396000,46.573744,0.016204,0.016204,223.225402,0.533333,0.600000,7.264862,0.053333,0.053333,30.113125,0.375000,0.423913,144.268036,0.388000,0.436000,39.191311,0.269231,0.288462,34.031722,0.330000,0.362500,181.574505,0.327869,0.336066,31.701266,0.772000,1.300000,32.492026,
0.166667,0.166667,2.549639,0.111111,0.111111,4.266673,0.538462,0.538462,8.153327,0.384615,0.384615,7.443454,0.473684,0.526316,18.670926,0.018519,0.018519,22.391685,0.044586,0.044586,63.400135,0.404000,0.424000,48.621619,0.006944,0.006944,224.720823,0.466667,0.600000,7.101222,0.000000,0.000000,29.746095,0.358696,0.380435,142.926349,0.364000,0.404000,39.006234,0.192308,0.192308,33.913506,0.330000,0.365000,177.849569,0.368852,0.385246,32.042100,0.732000,1.252000,32.448654,
0.166667,0.166667,2.572387,0.222222,0.222222,4.156386,0.461538,0.461538,8.017584,0.153846,0.153846,7.504655,0.342105,0.394737,19.478583,0.074074,0.074074,21.414258,0.038217,0.038217,63.873225,0.476000,0.508000,47.845694,0.011574,0.011574,227.257433,0.533333,0.666667,7.157629,0.080000,0.080000,29.456401,0.407609,0.451087,144.756518,0.392000,0.416000,38.815015,0.288462,0.288462,34.046824,0.380000,0.407500,172.282169,0.295082,0.311475,31.305389,0.760000,1.212000,32.555923,
0.166667,0.166667,2.567783,0.444444,0.444444,4.124990,0.230769,0.230769,8.213177,0.384615,0.384615,7.478623,0.447368,0.631579,18.710502,0.037037,0.037037,21.812175,0.025478,0.025478,63.288468,0.408000,0.428000,47.165531,0.018519,0.018519,223.213548,0.466667,0.466667,7.031591,0.080000,0.080000,29.295716,0.391304,0.429348,145.107198,0.348000,0.380000,38.687686,0.230769,0.250000,33.918653,0.330000,0.372500,185.236882,0.327869,0.336066,32.169675,0.772000,1.268000,32.672470,
0.500000,0.666667,2.533815,0.444444,0.444444,4.265635,0.384615,0.384615,7.995868,0.384615,0.384615,8.101588,0.342105,0.473684,18.309995,0.018519,0.018519,21.893782,0.031847,0.031847,62.856713,0.392000,0.404000,46.637217,0.009259,0.009259,226.919598,0.466667,0.466667,7.099235,0.040000,0.040000,29.305383,0.369565,0.413043,141.809418,0.372000,0.396000,38.549342,0.346154,0.442308,33.757894,0.335000,0.360000,183.070642,0.311475,0.344262,31.886094,0.772000,1.276000,32.726114,
0.333333,0.333333,2.594166,0.444444,0.444444,4.130306,0.230769,0.230769,7.626303,0.384615,0.461538,7.555620,0.394737,0.526316,18.712297,0.018519,0.018519,22.003813,0.044586,0.044586,63.691062,0.480000,0.520000,48.319298,0.006944,0.006944,222.478049,0.266667,0.266667,7.168446,0.080000,0.080000,29.374708,0.429348,0.500000,142.146414,0.384000,0.448000,38.589804,0.288462,0.346154,33.391151,0.325000,0.357500,174.870178,0.319672,0.327869,31.394571,0.796000,1.324000,32.586024,
0.333333,0.333333,2.553263,0.222222,0.222222,4.197246,0.307692,0.307692,7.536841,0.384615,0.384615,7.896339,0.315789,0.394737,19.584239,0.111111,0.111111,21.944717,0.044586,0.044586,63.487301,0.432000,0.460000,46.651942,0.002315,0.002315,226.840859,0.400000,0.533333,6.906609,0.053333,0.053333,29.218728,0.358696,0.385870,141.542631,0.404000,0.468000,38.569839,0.326923,0.346154,33.482551,0.345000,0.377500,174.241667,0.368852,0.385246,30.945388,0.800000,1.288000,32.575989,
0.333333,0.666667,2.568711,0.444444,0.444444,4.218186,0.230769,0.230769,8.384931,0.307692,0.307692,7.566733,0.394737,0.500000,18.421046,0.037037,0.037037,22.236176,0.025478,0.025478,63.531393,0.428000,0.460000,46.510689,0.009259,0.009259,223.041196,0.400000,0.533333,7.072466,0.053333,0.053333,29.268494,0.391304,0.418478,142.137262,0.372000,0.444000,38.620396,0.250000,0.326923,34.077043,0.342500,0.372500,182.436640,0.344262,0.368852,31.940051,0.776000,1.244000,32.506056,
0.500000,0.500000,2.539972,0.222222,0.222222,4.183407,0.307692,0.307692,7.494964,0.230769,0.230769,7.691015,0.473684,0.578947,18.864516,0.055556,0.055556,22.035090,0.025478,0.025478,63.938481,0.456000,0.468000,46.658007,0.011574,0.011574,225.888207,0.533333,0.600000,7.234160,0.080000,0.080000,29.123579,0.423913,0.445652,142.223062,0.400000,0.456000,38.552427,0.211538,0.250000,33.334306,0.317500,0.342500,176.552441,0.352459,0.385246,31.188740,0.784000,1.260000,32.458133,
0.166667,0.166667,2.564226,0.333333,0.333333,4.128719,0.615385,0.615385,7.902987,0.230769,0.230769,7.570413,0.394737,0.447368,20.178089,0.018519,0.018519,21.857341,0.025478,0.025478,63.325277,0.504000,0.552000,47.063880,0.009259,0.009259,222.867742,0.400000,0.533333,7.034792,0.040000,0.040000,29.136045,0.407609,0.451087,142.135225,0.420000,0.468000,38.619271,0.269231,0.307692,33.981470,0.325000,0.355000,180.991887,0.311475,0.319672,31.724209,0.720000,1.224000,32.497233,
0.333333,0.333333,2.560979,0.111111,0.111111,4.195056,0.538462,0.538462,7.788516,0.307692,0.307692,7.549226,0.421053,0.447368,18.463595,0.000000,0.000000,21.588706,0.025478,0.025478,63.847775,0.436000,0.472000,46.714229,0.009259,0.009259,227.449358,0.400000,0.533333,7.056761,0.053333,0.053333,29.753785,0.413043,0.445652,142.848310,0.364000,0.412000,38.629869,0.288462,0.307692,33.982652,0.340000,0.365000,174.158969,0.319672,0.327869,31.585938,0.720000,1.228000,32.493821,
0.500000,0.500000,2.555736,0.111111,0.111111,4.293424,0.076923,0.076923,8.491009,0.153846,0.153846,7.471558,0.394737,0.500000,18.497320,0.000000,0.000000,21.966507,0.031847,0.031847,63.793189,0.512000,0.520000,46.671409,0.027778,0.027778,225.455377,0.400000,0.600000,7.320768,0.053333,0.053333,29.126269,0.385870,0.396739,142.482724,0.436000,0.484000,38.652853,0.288462,0.326923,33.850060,0.347500,0.372500,182.526015,0.344262,0.377049,30.755373,0.780000,1.228000,32.494410,
0.333333,0.333333,2.555329,0.444444,0.444444,4.150293,0.230769,0.230769,7.911508,0.230769,0.230769,7.846529,0.342105,0.447368,19.211644,0.037037,0.037037,21.647346,0.050955,0.050955,62.529236,0.460000,0.464000,47.820233,0.013889,0.013889,222.589141,0.533333,0.600000,7.069693,0.040000,0.040000,30.431466,0.315217,0.342391,142.477431,0.400000,0.440000,38.908040,0.326923,0.403846,33.288231,0.345000,0.385000,173.987890,0.295082,0.311475,31.469621,0.764000,1.252000,32.564445,
0.500000,0.500000,2.544215,0.333333,0.333333,4.164769,0.384615,0.384615,7.784685,0.230769,0.230769,7.368321,0.473684,0.500000,18.228092,0.018519,0.018519,21.400710,0.006369,0.006369,63.638116,0.416000,0.436000,46.921939,0.004630,0.004630,223.075693,0.400000,0.400000,7.106689,0.066667,0.066667,29.736105,0.364130,0.396739,142.595839,0.392000,0.424000,38.659176,0.307692,0.326923,33.447952,0.332500,0.360000,186.072409,0.336066,0.360656,31.133862,0.768000,1.232000,32.497919,
0.500000,0.500000,2.564639,0.555556,0.555556,4.340554,0.384615,0.384615,7.787722,0.384615,0.384615,7.815330,0.447368,0.631579,18.313858,0.055556,0.055556,21.798846,0.031847,0.031847,64.081846,0.456000,0.488000,46.346910,0.020833,0.020833,224.561886,0.466667,0.600000,7.034726,0.026667,0.026667,29.373064,0.336957,0.358696,141.801561,0.404000,0.440000,38.738358,0.269231,0.326923,34.024412,0.370000,0.402500,177.617680,0.336066,0.352459,30.595983,0.760000,1.192000,32.551638,
0.333333,0.500000,2.572599,0.333333,0.333333,4.293719,0.384615,0.384615,7.614887,0.461538,0.461538,8.016202,0.289474,0.342105,18.619176,0.074074,0.074074,22.112091,0.038217,0.038217,62.841220,0.404000,0.428000,47.032223,0.006944,0.006944,224.449021,0.533333,0.666667,7.158887,0.040000,0.040000,29.650821,0.375000,0.423913,141.734589,0.420000,0.460000,38.647154,0.346154,0.365385,33.917481,0.300000,0.340000,185.548863,0.311475,0.327869,31.976132,0.760000,1.292000,32.534786,
0.500000,0.666667,2.515274,0.333333,0.333333,4.176654,0.384615,0.384615,7.914141,0.384615,0.461538,7.476171,0.500000,0.578947,18.988991,0.037037,0.037037,22.307871,0.006369,0.006369,64.050360,0.472000,0.504000,46.549245,0.013889,0.013889,225.121102,0.400000,0.533333,6.971857,0.053333,0.053333,29.942528,0.358696,0.402174,142.222622,0.368000,0.408000,38.748599,0.250000,0.288462,33.527584,0.322500,0.345000,188.717206,0.303279,0.327869,31.893268,0.752000,1.292000,32.702811,
