,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,1.000000,7.403357,0.333333,0.333333,4.459247,0.461538,0.307692,6.196370,0.307692,0.153846,4.226275,0.421053,0.394737,66.406343,0.037037,0.037037,82.365742,0.178344,0.171975,389.317634,0.552000,0.616000,757.401794,0.055556,0.055556,2535.299616,0.400000,0.600000,6.791380,0.160000,0.080000,104.172041,0.358696,0.385870,1041.275748,0.420000,0.448000,792.858085,0.288462,0.576923,64.792752,0.332500,0.365000,3020.276966,0.352459,0.426230,222.276917,0.764000,1.664000,790.129111,
0.000000,0.666667,8.774062,0.333333,0.333333,4.517744,0.538462,0.384615,4.905456,0.384615,0.538462,4.341287,0.473684,0.473684,75.649007,0.018519,0.018519,80.425372,0.159236,0.159236,384.646976,0.476000,0.536000,708.712849,0.053241,0.053241,2545.796552,0.400000,0.600000,6.813149,0.080000,0.093333,99.625221,0.402174,0.385870,940.047634,0.488000,0.580000,715.867372,0.480769,0.480769,84.664365,0.360000,0.412500,3198.011205,0.327869,0.336066,238.009286,0.812000,1.884000,820.548034,
0.333333,0.500000,7.217958,0.333333,0.444444,18.546060,0.307692,0.384615,5.329479,0.307692,0.307692,4.239139,0.368421,0.368421,68.365092,0.000000,0.018519,66.409540,0.203822,0.203822,396.382274,0.488000,0.560000,689.310973,0.057870,0.039352,2564.510454,0.666667,0.666667,8.044387,0.040000,0.093333,100.840720,0.375000,0.418478,1004.481559,0.404000,0.460000,794.013124,0.307692,0.384615,80.013177,0.352500,0.400000,2958.960045,0.344262,0.368852,216.028552,0.852000,1.688000,837.399096,
0.166667,0.166667,10.427996,0.111111,0.222222,5.197813,0.615385,0.538462,5.351516,0.230769,0.230769,9.043221,0.500000,0.500000,66.565114,0.018519,0.018519,50.797699,0.229299,0.203822,392.246689,0.512000,0.572000,684.882462,0.030093,0.030093,2528.495420,0.400000,0.533333,10.241589,0.146667,0.106667,103.955177,0.342391,0.380435,1028.684292,0.428000,0.464000,776.926577,0.288462,0.307692,81.588135,0.367500,0.415000,3253.253883,0.327869,0.303279,218.163287,0.824000,1.836000,851.818061,
0.500000,0.000000,7.243457,0.222222,0.222222,4.567147,0.538462,0.230769,5.860623,0.307692,0.461538,4.338035,0.394737,0.368421,66.718393,0.055556,0.037037,53.553176,0.152866,0.146497,343.771624,0.508000,0.592000,678.886432,0.030093,0.043981,2552.707138,0.466667,0.666667,9.845991,0.133333,0.133333,98.635593,0.391304,0.369565,1259.230883,0.424000,0.480000,666.266565,0.403846,0.423077,89.429158,0.372500,0.417500,3224.020293,0.393443,0.434426,221.209444,0.796000,1.648000,932.491965,
0.166667,0.166667,8.676702,0.333333,0.333333,5.143232,0.384615,0.384615,6.210951,0.384615,0.461538,4.781300,0.421053,0.526316,68.525176,0.074074,0.074074,51.225497,0.171975,0.146497,350.857738,0.480000,0.548000,694.513091,0.034722,0.034722,2517.236368,0.400000,0.600000,13.227985,0.146667,0.133333,100.166277,0.353261,0.385870,1152.259262,0.424000,0.476000,901.020419,0.250000,0.307692,86.593075,0.315000,0.350000,3138.569558,0.319672,0.286885,241.454953,0.792000,1.908000,783.468820,
0.500000,0.833333,9.782720,0.222222,0.222222,12.953325,0.384615,0.461538,5.050806,0.153846,0.153846,6.167417,0.421053,0.473684,66.741513,0.000000,0.000000,74.989661,0.114650,0.146497,351.356295,0.468000,0.520000,706.215556,0.055556,0.055556,2389.039221,0.400000,0.600000,10.392275,0.066667,0.080000,102.030690,0.385870,0.461957,907.205160,0.460000,0.500000,778.162603,0.307692,0.461538,18.448605,0.332500,0.377500,3037.815456,0.352459,0.327869,245.757142,0.844000,1.908000,832.101131,
0.166667,0.500000,10.700573,0.333333,0.333333,12.602110,0.230769,0.230769,5.137851,0.461538,0.461538,5.802784,0.394737,0.473684,73.274559,0.037037,0.018519,73.186986,0.171975,0.171975,365.793457,0.508000,0.628000,710.515996,0.053241,0.046296,2459.553349,0.466667,0.600000,13.631931,0.093333,0.133333,106.422024,0.434783,0.472826,953.306261,0.512000,0.496000,775.959389,0.326923,0.384615,32.359954,0.347500,0.380000,2873.832136,0.327869,0.393443,248.663480,0.824000,1.780000,775.516278,
0.500000,0.500000,11.247958,0.333333,0.333333,13.199228,0.384615,0.384615,5.843050,0.307692,0.307692,5.429697,0.447368,0.342105,68.338411,0.074074,0.074074,75.289128,0.152866,0.152866,366.255674,0.516000,0.572000,702.742773,0.034722,0.046296,2402.997121,0.533333,0.733333,7.931034,0.146667,0.146667,101.889360,0.364130,0.380435,906.085360,0.456000,0.508000,783.662402,0.288462,0.480769,31.894520,0.392500,0.435000,2948.884751,0.385246,0.426230,255.103978,0.788000,1.716000,823.053303,
0.333333,0.666667,10.852851,0.444444,0.444444,12.371385,0.230769,0.230769,5.499474,0.230769,0.076923,5.661111,0.342105,0.394737,71.457475,0.018519,0.018519,82.943440,0.152866,0.152866,393.449921,0.544000,0.584000,677.394403,0.043981,0.043981,2389.042329,0.733333,0.600000,7.284660,0.080000,0.106667,104.547753,0.380435,0.396739,846.375865,0.468000,0.568000,625.789892,0.269231,0.346154,82.958065,0.350000,0.395000,3172.462991,0.393443,0.377049,244.669761,0.836000,1.868000,761.421143,
0.333333,0.833333,9.470568,0.333333,0.222222,14.295559,0.307692,0.307692,5.923476,0.230769,0.230769,21.009745,0.500000,0.447368,73.255480,0.000000,0.000000,79.693761,0.165605,0.159236,402.317507,0.468000,0.520000,707.737396,0.050926,0.041667,2388.570608,0.666667,0.733333,14.822451,0.133333,0.133333,103.825692,0.353261,0.380435,866.064403,0.440000,0.528000,798.184223,0.153846,0.269231,65.911409,0.330000,0.375000,3045.337524,0.401639,0.377049,242.060748,0.772000,1.700000,767.139634,
0.333333,0.333333,6.701634,0.222222,0.333333,11.584704,0.538462,0.384615,5.547512,0.230769,0.230769,5.721325,0.473684,0.421053,72.059789,0.018519,0.018519,71.443684,0.191083,0.159236,398.409180,0.516000,0.560000,708.290124,0.043981,0.043981,2476.151849,0.400000,0.600000,7.268540,0.146667,0.146667,103.122396,0.364130,0.402174,820.678419,0.484000,0.524000,660.923552,0.288462,0.403846,83.800134,0.337500,0.375000,3179.623474,0.295082,0.270492,275.521994,0.824000,1.636000,800.552823,
0.500000,0.500000,8.907776,0.333333,0.333333,18.708648,0.538462,0.692308,5.372955,0.307692,0.153846,5.716362,0.552632,0.552632,70.904000,0.018519,0.000000,73.832859,0.146497,0.171975,407.241183,0.536000,0.612000,687.325973,0.039352,0.034722,2393.544017,0.466667,0.533333,7.132945,0.106667,0.080000,102.290235,0.380435,0.423913,825.009428,0.460000,0.516000,646.536763,0.269231,0.288462,86.717157,0.355000,0.387500,3106.491585,0.385246,0.409836,251.304321,0.756000,1.804000,790.776239,
0.500000,0.333333,9.125583,0.222222,0.222222,12.638956,0.153846,0.153846,5.390901,0.153846,0.153846,5.399342,0.394737,0.447368,70.807561,0.018519,0.018519,81.762042,0.127389,0.133758,398.029598,0.576000,0.656000,733.477457,0.067130,0.069444,2418.770063,0.400000,0.800000,7.617556,0.093333,0.146667,105.755109,0.380435,0.320652,835.556582,0.512000,0.576000,757.148604,0.269231,0.346154,33.760105,0.360000,0.405000,3207.928089,0.434426,0.409836,244.385157,0.788000,1.712000,816.225692,
0.333333,0.500000,10.831091,0.666667,0.777778,8.560554,0.153846,0.230769,5.979156,0.076923,0.076923,5.908166,0.394737,0.500000,72.867360,0.018519,0.000000,83.976216,0.191083,0.178344,395.644576,0.512000,0.580000,715.654245,0.053241,0.048611,2407.976150,0.600000,0.666667,17.319971,0.066667,0.040000,102.632066,0.342391,0.342391,849.511283,0.480000,0.524000,631.846953,0.307692,0.423077,51.019029,0.385000,0.422500,3141.900909,0.327869,0.336066,244.958111,0.844000,1.864000,847.557664,
0.333333,0.500000,8.743593,0.555556,0.555556,7.892681,0.461538,0.461538,6.853835,0.230769,0.230769,6.277919,0.473684,0.473684,72.747716,0.000000,0.000000,77.236605,0.146497,0.152866,364.523788,0.468000,0.540000,691.939675,0.037037,0.050926,2393.339953,0.466667,0.733333,5.419721,0.106667,0.106667,104.806901,0.347826,0.413043,835.771954,0.456000,0.480000,758.239040,0.288462,0.326923,68.724224,0.337500,0.375000,2863.649416,0.368852,0.352459,283.649241,0.788000,1.752000,805.190802,
0.333333,0.500000,8.114115,0.444444,0.222222,8.307174,0.461538,0.538462,5.909231,0.384615,0.307692,6.475983,0.447368,0.552632,78.116151,0.037037,0.037037,73.861845,0.165605,0.159236,377.949064,0.556000,0.636000,714.098936,0.053241,0.055556,2415.690035,0.466667,0.733333,10.157972,0.080000,0.080000,102.496999,0.407609,0.434783,803.422024,0.468000,0.480000,780.860006,0.269231,0.346154,71.009041,0.350000,0.392500,3029.658496,0.393443,0.442623,228.476487,0.792000,1.956000,858.819825,
0.333333,0.500000,12.154604,0.333333,0.333333,6.904500,0.384615,0.230769,5.644218,0.384615,0.384615,5.280035,0.342105,0.368421,72.497127,0.037037,0.037037,77.396534,0.197452,0.222930,387.626134,0.500000,0.596000,762.784716,0.048611,0.037037,2382.038185,0.600000,0.733333,6.179572,0.120000,0.120000,98.447869,0.380435,0.418478,794.786001,0.508000,0.540000,757.754201,0.403846,0.307692,82.268765,0.312500,0.352500,3100.798822,0.352459,0.409836,234.970461,0.796000,1.812000,770.340266,
0.333333,0.666667,7.792915,0.222222,0.222222,6.040017,0.307692,0.384615,6.010826,0.307692,0.384615,6.770494,0.578947,0.526316,69.435697,0.018519,0.018519,66.404351,0.133758,0.159236,371.637322,0.532000,0.592000,709.751645,0.043981,0.043981,2434.589781,0.466667,0.533333,5.577729,0.080000,0.066667,103.214585,0.385870,0.423913,766.324945,0.456000,0.516000,748.226138,0.211538,0.307692,82.422485,0.350000,0.400000,2887.665054,0.336066,0.344262,251.439310,0.784000,1.808000,852.740582,
