,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.166667,0.166667,0.227123,0.333333,0.333333,0.240786,0.461538,0.461538,0.262608,0.153846,0.153846,0.247079,0.500000,0.578947,0.660380,0.037037,0.037037,0.279761,0.089172,0.108280,5.918305,0.476000,0.496000,14.708485,0.083333,0.087963,16.013391,0.533333,0.600000,0.280469,0.733333,0.946667,13.209003,0.353261,0.375000,7.737328,0.376000,0.424000,13.500854,0.538462,0.692308,1.787053,0.415000,0.450000,62.997648,0.245902,0.303279,2.991939,0.780000,1.204000,64.912460,
0.500000,0.666667,0.235060,0.333333,0.333333,0.220600,0.230769,0.230769,0.218737,0.384615,0.384615,0.241631,0.631579,0.684211,0.609821,0.037037,0.037037,0.291950,0.089172,0.108280,5.402621,0.416000,0.444000,10.981342,0.074074,0.074074,14.821389,0.400000,0.600000,0.258991,0.733333,0.960000,12.615766,0.336957,0.353261,7.752157,0.376000,0.412000,14.851012,0.480769,0.634615,1.290714,0.390000,0.427500,49.043866,0.319672,0.319672,3.349619,0.768000,1.204000,64.492419,
0.333333,0.333333,0.211427,0.333333,0.333333,0.238089,0.307692,0.307692,0.198094,0.384615,0.384615,0.203859,0.473684,0.526316,0.550898,0.000000,0.000000,0.303752,0.101911,0.121019,5.184214,0.400000,0.424000,14.600429,0.092593,0.092593,17.689074,0.400000,0.466667,0.242975,0.733333,0.946667,12.696231,0.353261,0.385870,7.561284,0.404000,0.432000,12.192001,0.250000,0.269231,1.877373,0.442500,0.485000,59.486398,0.327869,0.352459,3.253635,0.756000,1.220000,52.483058,
0.333333,0.333333,0.227676,0.111111,0.111111,0.215274,0.692308,0.692308,0.216900,0.230769,0.230769,0.235103,0.500000,0.578947,1.048746,0.018519,0.018519,0.291611,0.082803,0.101911,5.234194,0.416000,0.428000,11.869704,0.074074,0.074074,14.361480,0.400000,0.600000,0.260426,0.733333,0.946667,12.372719,0.326087,0.353261,7.411798,0.404000,0.428000,11.630484,0.288462,0.326923,1.889724,0.405000,0.440000,48.436655,0.327869,0.344262,3.950834,0.720000,1.200000,58.144250,
0.500000,0.666667,0.209209,0.333333,0.333333,0.216709,0.307692,0.307692,0.236355,0.307692,0.307692,0.217783,0.500000,0.552632,0.807504,0.055556,0.055556,0.262369,0.101911,0.121019,5.543502,0.444000,0.480000,10.222045,0.067130,0.069444,15.725019,0.466667,0.666667,0.263543,0.733333,0.946667,12.272145,0.364130,0.402174,7.931798,0.404000,0.424000,12.415916,0.423077,0.442308,2.009252,0.420000,0.452500,50.610335,0.278689,0.278689,2.674620,0.780000,1.192000,69.045369,
0.500000,0.666667,0.228541,0.333333,0.333333,0.228949,0.230769,0.230769,0.244266,0.384615,0.384615,0.220528,0.500000,0.657895,0.660394,0.074074,0.074074,0.276686,0.076433,0.082803,6.120862,0.428000,0.440000,13.392954,0.074074,0.076389,14.294217,0.400000,0.466667,0.292105,0.733333,0.960000,13.832023,0.364130,0.402174,7.922369,0.404000,0.440000,13.313502,0.557692,0.615385,2.488074,0.407500,0.442500,51.953224,0.278689,0.295082,2.808632,0.736000,1.232000,49.309006,
0.333333,0.666667,0.228772,0.555556,0.333333,0.229815,0.538462,0.538462,0.205161,0.230769,0.230769,0.241540,0.421053,0.657895,0.619036,0.018519,0.018519,0.266859,0.095541,0.101911,5.660204,0.352000,0.372000,11.540804,0.081019,0.083333,18.282671,0.400000,0.600000,0.249442,0.733333,0.946667,12.932073,0.353261,0.407609,7.030227,0.380000,0.416000,11.637564,0.423077,0.442308,1.721361,0.442500,0.467500,49.779728,0.303279,0.311475,3.842994,0.736000,1.192000,62.529576,
0.333333,0.333333,0.213940,0.222222,0.222222,0.229694,0.153846,0.153846,0.221338,0.461538,0.461538,0.200965,0.421053,0.552632,0.611982,0.018519,0.018519,0.283044,0.133758,0.146497,5.902042,0.448000,0.476000,10.909974,0.071759,0.071759,14.947051,0.266667,0.600000,0.278907,0.733333,0.946667,12.346496,0.375000,0.413043,7.648011,0.376000,0.412000,12.167027,0.384615,0.442308,1.654634,0.427500,0.467500,52.022034,0.319672,0.336066,3.098803,0.772000,1.256000,47.687518,
0.166667,0.333333,0.230130,0.333333,0.333333,0.206269,0.461538,0.461538,0.229613,0.384615,0.384615,0.244438,0.500000,0.578947,0.551970,0.074074,0.074074,0.258302,0.095541,0.121019,5.204831,0.440000,0.460000,11.834065,0.076389,0.076389,18.659200,0.600000,0.800000,0.251934,0.733333,0.946667,12.685215,0.358696,0.402174,7.832472,0.400000,0.456000,10.961617,0.423077,0.519231,1.801374,0.412500,0.445000,51.405763,0.327869,0.344262,3.096928,0.768000,1.272000,48.504297,
0.333333,0.666667,0.193603,0.333333,0.333333,0.248947,0.230769,0.230769,0.252399,0.307692,0.307692,0.214073,0.447368,0.552632,0.758602,0.018519,0.018519,0.246180,0.114650,0.121019,6.672948,0.432000,0.456000,10.424198,0.067130,0.067130,14.911822,0.400000,0.600000,0.274281,0.773333,1.306667,10.132498,0.364130,0.380435,7.873137,0.404000,0.444000,11.233365,0.346154,0.423077,1.807659,0.400000,0.425000,61.430337,0.286885,0.319672,3.391387,0.772000,1.200000,56.421927,
0.500000,0.666667,0.218456,0.333333,0.333333,0.237812,0.153846,0.153846,0.244357,0.230769,0.230769,0.244238,0.368421,0.605263,0.666186,0.000000,0.000000,0.269247,0.082803,0.095541,6.052392,0.428000,0.436000,14.042413,0.090278,0.090278,16.259808,0.666667,0.666667,0.250709,0.733333,0.946667,12.283774,0.391304,0.413043,7.459773,0.396000,0.436000,12.260597,0.365385,0.384615,1.933693,0.427500,0.457500,48.212070,0.303279,0.295082,2.892762,0.784000,1.216000,53.214923,
0.333333,0.166667,0.231663,0.333333,0.333333,0.238786,0.461538,0.461538,0.210791,0.230769,0.230769,0.198186,0.394737,0.447368,0.560665,0.037037,0.037037,0.286839,0.108280,0.121019,5.620449,0.440000,0.472000,13.400254,0.111111,0.111111,21.189922,0.400000,0.600000,0.258181,0.733333,0.946667,13.200400,0.375000,0.402174,7.758856,0.372000,0.404000,11.870439,0.403846,0.461538,1.611944,0.377500,0.410000,58.444302,0.237705,0.336066,3.095010,0.760000,1.264000,49.284636,
0.333333,0.333333,0.210357,0.111111,0.111111,0.225347,0.538462,0.615385,0.215219,0.307692,0.307692,0.210681,0.500000,0.578947,0.613021,0.000000,0.000000,0.287167,0.076433,0.082803,5.598862,0.452000,0.476000,10.478400,0.071759,0.071759,16.157974,0.333333,0.400000,0.234914,0.733333,0.946667,12.098373,0.353261,0.342391,7.731204,0.368000,0.400000,12.255952,0.384615,0.442308,2.043095,0.385000,0.412500,48.656182,0.262295,0.303279,3.102957,0.740000,1.204000,51.960066,
0.500000,0.666667,0.196455,0.222222,0.222222,0.245925,0.230769,0.230769,0.206941,0.153846,0.153846,0.222158,0.421053,0.631579,0.451805,0.018519,0.018519,0.270149,0.070064,0.089172,6.081544,0.436000,0.460000,15.584540,0.092593,0.092593,15.068496,0.333333,0.533333,0.271639,0.733333,0.946667,11.925920,0.315217,0.336957,7.454063,0.412000,0.456000,14.571176,0.442308,0.519231,1.770262,0.425000,0.462500,49.291122,0.352459,0.401639,2.771792,0.760000,1.224000,53.317190,
0.500000,0.500000,0.185963,0.555556,0.555556,0.221042,0.461538,0.461538,0.207441,0.230769,0.230769,0.209970,0.500000,0.684211,0.650912,0.000000,0.000000,0.245872,0.114650,0.140127,5.550746,0.488000,0.488000,13.994950,0.081019,0.081019,17.225341,0.600000,0.733333,0.246730,0.733333,0.946667,12.682535,0.342391,0.364130,8.066438,0.376000,0.404000,11.032568,0.403846,0.500000,1.570677,0.415000,0.452500,62.207434,0.270492,0.295082,3.067674,0.784000,1.260000,53.408732,
0.333333,0.500000,0.222986,0.555556,0.555556,0.200892,0.384615,0.384615,0.208540,0.307692,0.307692,0.248394,0.578947,0.657895,0.702596,0.000000,0.000000,0.250883,0.114650,0.127389,6.254843,0.428000,0.456000,13.009115,0.083333,0.085648,18.870711,0.466667,0.733333,0.250528,0.733333,0.946667,12.619322,0.309783,0.336957,7.483671,0.404000,0.440000,11.248395,0.403846,0.442308,2.049710,0.410000,0.437500,50.580584,0.336066,0.344262,2.781966,0.804000,1.232000,53.095247,
0.500000,0.666667,0.222812,0.555556,0.555556,0.256737,0.384615,0.384615,0.218010,0.307692,0.307692,0.223702,0.368421,0.447368,0.574850,0.037037,0.037037,0.274094,0.095541,0.101911,6.537414,0.444000,0.472000,11.266609,0.083333,0.090278,13.939541,0.466667,0.733333,0.256659,0.746667,0.973333,12.382573,0.369565,0.402174,7.429325,0.380000,0.408000,11.843170,0.346154,0.423077,1.558512,0.405000,0.437500,49.933312,0.319672,0.344262,3.204453,0.764000,1.200000,50.843939,
0.500000,0.500000,0.207683,0.555556,0.555556,0.233233,0.384615,0.384615,0.226501,0.538462,0.538462,0.229740,0.315789,0.368421,0.751792,0.037037,0.037037,0.268108,0.108280,0.127389,4.832467,0.408000,0.432000,11.349415,0.069444,0.074074,17.682455,0.466667,0.600000,0.237773,0.733333,0.960000,12.601816,0.380435,0.402174,7.275463,0.384000,0.412000,11.934180,0.365385,0.384615,1.587582,0.402500,0.442500,52.163623,0.229508,0.245902,3.250074,0.748000,1.240000,60.690864,
0.333333,0.666667,0.204494,0.333333,0.333333,0.217129,0.307692,0.307692,0.214262,0.461538,0.461538,0.217958,0.473684,0.710526,0.549883,0.055556,0.055556,0.255607,0.070064,0.076433,6.175466,0.468000,0.496000,12.418042,0.076389,0.076389,15.455098,0.466667,0.733333,0.290906,0.746667,0.973333,12.943774,0.396739,0.418478,7.142491,0.384000,0.424000,11.073351,0.500000,0.519231,2.445470,0.427500,0.455000,49.708801,0.311475,0.319672,2.799705,0.740000,1.272000,51.595833,
