,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.166667,0.333333,0.479230,0.333333,0.333333,0.498046,0.384615,0.384615,0.654585,0.307692,0.307692,0.609255,0.447368,0.473684,3.561277,0.037037,0.037037,1.411053,0.000000,0.012739,39.735408,0.480000,0.512000,751.904801,0.016204,0.016204,1634.795495,0.533333,0.600000,0.644311,0.013333,0.013333,8.188238,0.396739,0.423913,123.209872,0.368000,0.396000,739.820178,0.384615,0.673077,6.859996,0.372500,0.415000,2034.456065,0.245902,0.262295,120.975683,0.676000,1.196000,1550.804792,
0.500000,0.666667,0.461331,0.444444,0.222222,0.501876,0.307692,0.307692,0.621996,0.153846,0.384615,0.622540,0.473684,0.473684,3.985960,0.055556,0.018519,1.426696,0.000000,0.000000,39.242159,0.412000,0.416000,796.648709,0.006944,0.006944,1644.205069,0.400000,0.733333,0.634889,0.026667,0.026667,8.515091,0.336957,0.353261,123.105470,0.372000,0.412000,770.162576,0.384615,0.519231,6.553984,0.380000,0.430000,1903.939317,0.278689,0.303279,114.944881,0.680000,1.148000,1423.634194,
0.333333,0.666667,0.478502,0.333333,0.333333,0.499221,0.384615,0.307692,0.603755,0.307692,0.384615,0.611525,0.421053,0.447368,3.568320,0.018519,0.000000,1.480169,0.025478,0.025478,40.186894,0.404000,0.408000,794.361502,0.009259,0.009259,1631.035519,0.400000,0.600000,0.670864,0.053333,0.053333,7.969164,0.358696,0.423913,117.337137,0.364000,0.388000,784.210606,0.307692,0.346154,7.169340,0.377500,0.432500,2068.006398,0.286885,0.311475,103.680175,0.728000,1.232000,1735.211951,
0.333333,0.500000,0.459589,0.333333,0.111111,0.524122,0.692308,0.692308,0.612479,0.384615,0.230769,0.590976,0.447368,0.526316,3.839636,0.037037,0.037037,1.440149,0.006369,0.006369,39.999450,0.408000,0.412000,812.367014,0.018519,0.018519,1555.784501,0.533333,0.666667,0.644518,0.026667,0.026667,8.126670,0.358696,0.347826,122.501303,0.380000,0.416000,759.798936,0.288462,0.288462,6.951399,0.382500,0.420000,1888.149329,0.278689,0.278689,102.869929,0.704000,1.252000,1412.886481,
0.500000,0.333333,0.461512,0.333333,0.333333,0.509612,0.307692,0.307692,0.613290,0.307692,0.230769,0.598405,0.447368,0.368421,4.013276,0.055556,0.055556,1.435040,0.000000,0.000000,38.559467,0.444000,0.476000,680.388710,0.009259,0.011574,1622.922301,0.466667,0.666667,0.648201,0.013333,0.013333,8.221956,0.342391,0.396739,123.198544,0.384000,0.412000,799.999756,0.307692,0.365385,7.247951,0.422500,0.452500,2061.689889,0.295082,0.303279,109.898813,0.696000,1.100000,1381.072851,
0.500000,0.666667,0.472682,0.333333,0.444444,0.517560,0.307692,0.307692,0.649556,0.461538,0.461538,0.598121,0.421053,0.526316,3.359358,0.074074,0.074074,1.415395,0.000000,0.000000,38.865739,0.424000,0.444000,878.092794,0.013889,0.013889,1532.529415,0.400000,0.733333,0.722432,0.040000,0.013333,8.106477,0.336957,0.364130,125.537297,0.384000,0.392000,904.136130,0.346154,0.442308,6.589289,0.380000,0.385000,2028.654639,0.270492,0.286885,102.190792,0.708000,1.300000,1320.614817,
0.500000,0.666667,0.466503,0.333333,0.333333,0.502884,0.461538,0.461538,0.655289,0.230769,0.230769,0.601864,0.447368,0.473684,3.742187,0.018519,0.018519,1.443726,0.000000,0.000000,39.386083,0.348000,0.368000,810.811335,0.004630,0.004630,1783.201142,0.400000,0.600000,0.647298,0.013333,0.013333,7.992831,0.347826,0.407609,122.019477,0.348000,0.392000,825.806146,0.307692,0.461538,6.953418,0.390000,0.420000,1938.187594,0.270492,0.319672,108.257155,0.672000,1.192000,1413.295717,
0.166667,0.333333,0.459603,0.333333,0.444444,0.497755,0.153846,0.153846,0.603208,0.461538,0.461538,0.597173,0.421053,0.526316,3.323149,0.037037,0.037037,1.442942,0.000000,0.000000,39.391636,0.480000,0.488000,749.062383,0.013889,0.013889,1763.334231,0.400000,0.600000,0.649893,0.026667,0.026667,7.886465,0.375000,0.527174,120.814599,0.396000,0.444000,791.564710,0.288462,0.346154,6.682592,0.347500,0.390000,1816.674947,0.319672,0.327869,105.074531,0.724000,1.236000,1443.045801,
0.166667,0.333333,0.479519,0.222222,0.222222,0.501331,0.461538,0.461538,0.610965,0.384615,0.384615,0.605635,0.342105,0.342105,3.673664,0.092593,0.092593,1.447207,0.000000,0.000000,39.849322,0.424000,0.448000,772.304716,0.013889,0.013889,1750.457201,0.533333,0.733333,0.641616,0.026667,0.026667,7.806955,0.336957,0.407609,125.040463,0.376000,0.424000,767.627016,0.384615,0.480769,6.972741,0.385000,0.435000,1815.052713,0.319672,0.344262,145.781560,0.720000,1.228000,1212.691294,
0.333333,0.666667,0.503098,0.444444,0.444444,0.497238,0.230769,0.230769,0.601919,0.307692,0.230769,0.617010,0.447368,0.447368,4.035464,0.018519,0.018519,1.467227,0.000000,0.000000,38.961505,0.408000,0.432000,742.536035,0.009259,0.009259,1756.396870,0.333333,0.600000,0.634110,0.040000,0.013333,8.184804,0.369565,0.396739,126.341961,0.408000,0.472000,789.881594,0.269231,0.384615,6.731113,0.380000,0.430000,1859.575704,0.303279,0.336066,101.877499,0.740000,1.216000,1423.893003,
0.500000,0.500000,0.458698,0.333333,0.222222,0.536547,0.307692,0.153846,0.598406,0.307692,0.153846,0.593147,0.315789,0.368421,3.684847,0.000000,0.000000,1.443319,0.000000,0.000000,40.140990,0.424000,0.436000,748.505109,0.004630,0.009259,1762.001656,0.533333,0.600000,0.644227,0.013333,0.013333,7.826107,0.413043,0.413043,123.824594,0.380000,0.400000,792.927673,0.192308,0.461538,6.517736,0.355000,0.417500,1825.875468,0.295082,0.295082,89.449463,0.716000,1.180000,1569.204479,
0.333333,0.500000,0.462683,0.222222,0.333333,0.555336,0.538462,0.538462,0.604977,0.230769,0.230769,0.620613,0.447368,0.473684,3.545785,0.018519,0.018519,1.463872,0.000000,0.000000,39.124609,0.452000,0.464000,890.436941,0.006944,0.006944,1774.320346,0.533333,0.533333,0.640450,0.026667,0.026667,7.755167,0.396739,0.434783,120.675597,0.376000,0.404000,842.334747,0.269231,0.423077,7.225455,0.370000,0.395000,1918.307230,0.319672,0.336066,116.126983,0.716000,1.236000,1422.260121,
0.500000,0.500000,0.459274,0.222222,0.111111,0.516184,0.538462,0.615385,0.642790,0.230769,0.230769,0.608262,0.289474,0.552632,3.732429,0.000000,0.000000,1.450306,0.000000,0.006369,39.544655,0.460000,0.464000,774.175997,0.004630,0.004630,1739.973408,0.400000,0.533333,0.650595,0.040000,0.000000,7.991110,0.369565,0.396739,122.536660,0.352000,0.388000,784.283399,0.326923,0.365385,7.574961,0.372500,0.420000,1904.747515,0.295082,0.303279,104.418272,0.696000,1.212000,1638.290267,
0.500000,0.333333,0.457549,0.111111,0.111111,0.498639,0.230769,0.153846,0.597792,0.153846,0.153846,0.604797,0.394737,0.473684,3.558488,0.018519,0.018519,1.441317,0.000000,0.000000,38.843395,0.472000,0.496000,769.571831,0.018519,0.018519,1758.861136,0.466667,0.666667,0.647311,0.026667,0.026667,8.229456,0.347826,0.364130,123.972189,0.396000,0.440000,715.789758,0.288462,0.423077,6.364715,0.362500,0.420000,1878.979494,0.368852,0.393443,128.998067,0.680000,1.152000,1473.557141,
0.666667,0.666667,0.478445,0.777778,0.555556,0.547526,0.307692,0.230769,0.610996,0.230769,0.230769,0.599650,0.394737,0.473684,3.766503,0.000000,0.000000,1.455973,0.019108,0.000000,39.184480,0.468000,0.468000,789.486894,0.006944,0.013889,1783.593802,0.600000,0.666667,0.649108,0.026667,0.026667,7.856244,0.336957,0.369565,127.859913,0.368000,0.424000,833.363145,0.307692,0.423077,6.788482,0.392500,0.430000,1853.738567,0.270492,0.278689,116.656269,0.756000,1.244000,1401.951997,
0.333333,0.500000,0.461335,0.444444,0.444444,0.520454,0.384615,0.384615,0.604015,0.230769,0.230769,0.597003,0.447368,0.447368,3.721823,0.018519,0.000000,1.498149,0.000000,0.000000,38.899335,0.424000,0.444000,790.721793,0.004630,0.004630,1763.698190,0.466667,0.733333,0.650316,0.013333,0.013333,7.717706,0.326087,0.380435,119.485198,0.384000,0.404000,854.075321,0.250000,0.442308,6.247418,0.355000,0.425000,1890.741779,0.262295,0.327869,121.335218,0.684000,1.112000,1425.851534,
0.333333,0.500000,0.461078,0.333333,0.555556,0.503790,0.307692,0.307692,0.645731,0.307692,0.307692,0.596180,0.368421,0.526316,4.084455,0.037037,0.037037,1.433254,0.000000,0.000000,39.868637,0.452000,0.468000,790.882373,0.013889,0.023148,1752.279731,0.466667,0.733333,0.635198,0.000000,0.000000,7.911715,0.358696,0.391304,128.534067,0.372000,0.404000,783.021117,0.230769,0.326923,6.575416,0.380000,0.422500,1842.159784,0.303279,0.336066,102.632038,0.700000,1.108000,1397.567111,
0.333333,0.500000,0.474209,0.444444,0.444444,0.510195,0.384615,0.384615,0.597091,0.307692,0.307692,0.658252,0.263158,0.368421,4.211206,0.037037,0.037037,1.425457,0.000000,0.000000,39.311789,0.412000,0.424000,762.208054,0.013889,0.013889,1782.749157,0.533333,0.666667,0.645145,0.040000,0.040000,8.489211,0.375000,0.375000,124.458497,0.364000,0.392000,768.580702,0.269231,0.326923,6.738867,0.362500,0.425000,1764.470398,0.254098,0.229508,116.353526,0.740000,1.220000,1536.217547,
0.333333,0.666667,0.459542,0.444444,0.333333,0.522669,0.153846,0.153846,0.613004,0.384615,0.461538,0.600434,0.526316,0.526316,3.831585,0.018519,0.018519,1.444530,0.000000,0.000000,38.884009,0.444000,0.456000,735.291076,0.011574,0.011574,1762.070223,0.466667,0.600000,0.645104,0.026667,0.026667,7.915725,0.364130,0.396739,122.603576,0.380000,0.412000,789.611919,0.384615,0.423077,6.922965,0.392500,0.415000,1866.993401,0.311475,0.319672,100.386683,0.724000,1.244000,1336.822639,
