,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.333333,12.071823,0.333333,0.444444,13.210014,0.384615,0.461538,13.627862,0.307692,0.230769,13.387814,0.394737,0.657895,17.067093,0.018519,0.037037,15.721119,0.012739,0.012739,50.870237,0.488000,0.496000,108.495131,0.000000,0.000000,500.175042,0.733333,0.466667,11.519030,0.040000,0.040000,26.616200,0.331522,0.375000,378.482748,0.348000,0.396000,124.099078,0.326923,0.519231,40.185913,0.317500,0.420000,563.448717,0.311475,0.319672,61.327483,0.704000,1.164000,233.157795,
0.500000,0.666667,12.686388,0.222222,0.222222,13.221646,0.384615,0.461538,13.443626,0.307692,0.307692,13.568013,0.473684,0.473684,18.630158,0.037037,0.037037,16.324543,0.012739,0.063694,52.113583,0.400000,0.384000,118.704401,0.000000,0.000000,489.890488,0.400000,0.666667,11.752203,0.053333,0.053333,27.163766,0.375000,0.418478,419.563923,0.372000,0.416000,119.218070,0.230769,0.480769,45.402637,0.360000,0.440000,566.773864,0.303279,0.286885,61.855648,0.748000,1.168000,465.577973,
0.333333,0.500000,11.972213,0.333333,0.333333,13.283383,0.461538,0.461538,13.687431,0.307692,0.384615,13.054094,0.500000,0.447368,18.400519,0.055556,0.055556,15.691098,0.038217,0.050955,53.242559,0.388000,0.432000,110.105098,0.000000,0.000000,500.858824,0.533333,0.533333,11.820710,0.080000,0.093333,26.661034,0.342391,0.385870,376.071457,0.340000,0.392000,120.798230,0.250000,0.365385,41.465924,0.360000,0.385000,583.655670,0.344262,0.368852,60.585587,0.744000,1.244000,443.726947,
0.166667,0.333333,12.808304,0.111111,0.111111,13.162327,0.461538,0.461538,13.837645,0.307692,0.307692,12.921582,0.500000,0.552632,17.586150,0.037037,0.037037,15.848452,0.050955,0.050955,53.353551,0.364000,0.396000,120.800761,0.002315,0.002315,526.238556,0.333333,0.333333,11.294135,0.040000,0.040000,26.839113,0.353261,0.451087,371.495148,0.364000,0.404000,117.561157,0.326923,0.346154,41.027298,0.387500,0.427500,610.065441,0.278689,0.295082,62.925305,0.756000,1.224000,235.413318,
0.500000,0.333333,12.612931,0.222222,0.111111,13.507572,0.307692,0.230769,13.581312,0.307692,0.384615,12.809560,0.473684,0.315789,18.398411,0.037037,0.055556,16.289614,0.038217,0.006369,51.790934,0.440000,0.480000,111.111294,0.000000,0.000000,493.588318,0.466667,0.666667,11.682833,0.093333,0.093333,27.575860,0.336957,0.407609,381.452106,0.368000,0.408000,117.737391,0.288462,0.403846,42.368692,0.355000,0.442500,562.072375,0.221311,0.229508,63.450156,0.736000,1.220000,239.471303,
0.500000,0.666667,12.855501,0.444444,0.222222,13.156404,0.230769,0.230769,14.995082,0.307692,0.307692,14.760550,0.500000,0.526316,18.834246,0.092593,0.074074,16.343545,0.050955,0.070064,52.656475,0.412000,0.444000,113.681325,0.009259,0.009259,496.173490,0.466667,0.533333,12.163134,0.133333,0.080000,27.121012,0.364130,0.418478,383.069549,0.408000,0.364000,119.781614,0.250000,0.346154,41.137884,0.370000,0.410000,562.808347,0.286885,0.295082,62.513990,0.744000,1.312000,232.818159,
0.333333,1.000000,12.435713,0.333333,0.333333,14.276335,0.538462,0.538462,13.863504,0.153846,0.153846,13.724469,0.342105,0.368421,18.028796,0.000000,0.000000,14.452879,0.025478,0.025478,51.490963,0.352000,0.376000,112.189731,0.011574,0.011574,500.022786,0.266667,0.733333,14.106611,0.106667,0.106667,26.807582,0.331522,0.413043,380.608686,0.348000,0.372000,116.806890,0.346154,0.500000,44.385415,0.345000,0.380000,572.951405,0.303279,0.336066,61.315632,0.736000,1.216000,236.729872,
0.333333,0.666667,11.899234,0.222222,0.222222,12.610576,0.615385,0.153846,13.961485,0.307692,0.461538,13.364933,0.552632,0.526316,18.386422,0.037037,0.037037,14.424663,0.057325,0.057325,51.549975,0.452000,0.500000,107.885226,0.009259,0.009259,497.257396,0.400000,0.333333,14.243703,0.053333,0.040000,27.833146,0.320652,0.440217,375.195098,0.396000,0.408000,114.097167,0.269231,0.326923,41.632029,0.340000,0.375000,613.488898,0.278689,0.286885,62.699480,0.728000,1.268000,239.391661,
0.166667,0.333333,12.551115,0.222222,0.111111,12.961148,0.461538,0.384615,13.624918,0.461538,0.461538,13.512525,0.578947,0.342105,17.517900,0.074074,0.092593,14.218557,0.057325,0.012739,52.904609,0.448000,0.488000,108.736791,0.004630,0.006944,488.782626,0.400000,0.600000,14.283423,0.080000,0.080000,26.968145,0.326087,0.380435,371.406922,0.384000,0.432000,116.287300,0.269231,0.403846,40.236428,0.377500,0.405000,563.257898,0.327869,0.368852,61.477478,0.736000,1.188000,236.144219,
0.500000,0.666667,11.971155,0.333333,0.222222,12.766880,0.384615,0.384615,13.675361,0.076923,0.076923,13.907481,0.447368,0.526316,18.615370,0.037037,0.037037,14.943363,0.025478,0.025478,51.264155,0.376000,0.444000,111.011389,0.000000,0.000000,498.521405,0.400000,0.533333,14.217996,0.053333,0.053333,27.530578,0.375000,0.418478,423.291778,0.408000,0.456000,115.673134,0.230769,0.326923,41.443619,0.357500,0.390000,568.956799,0.278689,0.303279,61.685956,0.760000,1.224000,230.258283,
0.333333,0.500000,12.802647,0.333333,0.333333,12.945500,0.307692,0.307692,13.626859,0.307692,0.307692,13.328084,0.500000,0.526316,18.791586,0.018519,0.018519,14.523756,0.031847,0.031847,52.667558,0.400000,0.400000,115.446856,0.002315,0.002315,495.603373,0.466667,0.600000,14.430454,0.080000,0.080000,26.728812,0.385870,0.418478,380.865245,0.360000,0.404000,122.074757,0.211538,0.269231,41.580144,0.340000,0.417500,572.212667,0.311475,0.327869,61.792053,0.756000,1.192000,246.872060,
0.333333,0.500000,12.952708,0.222222,0.222222,13.247674,0.230769,0.307692,13.587575,0.230769,0.230769,13.633649,0.473684,0.500000,18.863624,0.037037,0.018519,14.552055,0.025478,0.050955,51.877088,0.460000,0.484000,109.896383,0.000000,0.000000,495.407131,0.466667,0.666667,14.257074,0.080000,0.040000,27.424847,0.407609,0.440217,370.733098,0.348000,0.372000,117.672410,0.250000,0.365385,40.540341,0.360000,0.400000,568.718873,0.278689,0.286885,68.003262,0.720000,1.220000,231.417235,
0.333333,0.333333,12.728365,0.444444,0.333333,13.270564,0.538462,0.615385,13.679525,0.307692,0.230769,13.458942,0.500000,0.552632,17.621893,0.000000,0.018519,14.866967,0.019108,0.019108,51.692558,0.476000,0.500000,110.644342,0.002315,0.002315,496.023581,0.400000,0.466667,14.180024,0.106667,0.053333,28.021585,0.364130,0.440217,369.881641,0.348000,0.384000,117.038032,0.211538,0.250000,45.111472,0.355000,0.385000,564.742791,0.311475,0.295082,62.132045,0.700000,1.264000,231.673959,
0.500000,0.333333,13.275112,0.222222,0.222222,13.012149,0.307692,0.461538,13.996429,0.076923,0.076923,13.426699,0.421053,0.473684,18.760518,0.018519,0.018519,15.412760,0.012739,0.012739,52.911776,0.464000,0.476000,111.296972,0.004630,0.002315,498.216300,0.400000,0.600000,14.286645,0.053333,0.040000,26.333175,0.347826,0.391304,382.086006,0.388000,0.460000,115.444943,0.250000,0.365385,41.658383,0.352500,0.442500,559.125322,0.311475,0.336066,59.844408,0.728000,1.188000,234.306817,
0.333333,0.833333,13.266347,0.444444,0.555556,13.161410,0.384615,0.461538,14.075265,0.230769,0.230769,13.447144,0.394737,0.473684,18.443594,0.018519,0.037037,14.855122,0.050955,0.050955,51.169555,0.432000,0.436000,111.747381,0.006944,0.006944,494.860541,0.600000,0.733333,14.545432,0.066667,0.040000,27.636717,0.331522,0.342391,379.502578,0.372000,0.396000,126.915060,0.269231,0.442308,39.960293,0.380000,0.430000,559.936349,0.295082,0.295082,63.756487,0.768000,1.244000,233.034328,
0.500000,0.500000,12.144375,0.444444,0.444444,13.198402,0.461538,0.461538,13.702786,0.230769,0.230769,13.372927,0.473684,0.500000,18.845117,0.018519,0.018519,15.629070,0.038217,0.038217,51.202398,0.420000,0.452000,112.128484,0.011574,0.011574,520.357987,0.466667,0.600000,14.283909,0.106667,0.106667,26.733682,0.320652,0.375000,380.004644,0.360000,0.380000,119.124810,0.288462,0.423077,40.646482,0.350000,0.417500,572.791303,0.327869,0.344262,62.133665,0.760000,1.232000,239.027783,
0.333333,0.500000,12.166220,0.333333,0.333333,13.231760,0.538462,0.615385,13.984718,0.076923,0.076923,13.508300,0.447368,0.500000,18.422368,0.074074,0.055556,15.763833,0.031847,0.031847,52.417349,0.436000,0.460000,120.895045,0.002315,0.002315,492.058500,0.400000,0.733333,14.181371,0.066667,0.026667,27.297143,0.309783,0.353261,377.270184,0.380000,0.416000,118.628388,0.230769,0.307692,40.685305,0.395000,0.432500,557.228921,0.327869,0.336066,64.040516,0.748000,1.208000,237.195965,
0.500000,0.500000,13.303974,0.222222,0.111111,13.038146,0.384615,0.384615,15.122775,0.461538,0.461538,14.841970,0.368421,0.500000,17.223566,0.037037,0.037037,15.401225,0.031847,0.031847,51.548923,0.436000,0.420000,109.895528,0.000000,0.000000,489.577731,0.400000,0.666667,14.231623,0.053333,0.093333,27.629236,0.369565,0.423913,382.719345,0.344000,0.380000,118.266918,0.230769,0.365385,41.826018,0.372500,0.435000,561.833853,0.270492,0.278689,61.635902,0.740000,1.236000,235.058242,
0.333333,0.666667,12.539668,0.333333,0.555556,14.345961,0.461538,0.307692,13.489800,0.384615,0.307692,13.527556,0.552632,0.578947,18.051222,0.111111,0.000000,15.243620,0.006369,0.012739,52.037540,0.444000,0.484000,108.536423,0.006944,0.006944,504.064211,0.533333,0.733333,14.397640,0.040000,0.040000,26.904463,0.358696,0.418478,381.946025,0.364000,0.400000,118.250777,0.250000,0.326923,44.121569,0.345000,0.382500,567.889358,0.319672,0.327869,71.084224,0.740000,1.284000,232.542144,
