,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.666667,33.023000,0.111111,0.111111,150.362000,0.692308,0.692308,437.006000,0.307692,0.307692,418.832000,0.394737,0.526316,1305.135000,0.037037,0.037037,237.362000,0.280255,0.477707,592.200000,0.432000,0.464000,2888.479000,0.104167,0.113426,9391.990000,0.866667,0.866667,674.163000,0.053333,0.053333,408.930000,0.423913,0.494565,22326.653000,0.404000,0.440000,1902.232000,0.634615,0.884615,5721.795000,0.400000,0.472500,8067.266000,0.319672,0.344262,2003.273000,0.776000,1.292000,3823.121000,
0.333333,0.333333,33.158000,0.555556,0.666667,146.185000,0.384615,0.461539,397.572000,0.307692,0.307692,392.594000,0.473684,0.684211,1228.718000,0.037037,0.037037,238.784000,0.063694,0.070064,615.471000,0.492000,0.520000,2737.503000,0.113426,0.145833,9382.218000,0.733333,1.133333,618.295000,0.053333,0.053333,405.265000,0.391304,0.527174,22560.998000,0.352000,0.412000,1897.031000,0.615385,0.923077,5725.723000,0.425000,0.462500,8105.695000,0.286885,0.295082,1974.713000,0.684000,1.148000,3850.251000,
0.166667,0.166667,32.203000,0.111111,0.111111,146.531000,0.538462,0.153846,419.281000,0.307692,0.307692,416.084000,0.684211,0.684211,1233.534000,0.074074,0.074074,252.034000,0.076433,0.089172,600.642000,0.412000,0.444000,2814.281000,0.115741,0.134259,9447.467000,0.800000,1.266667,650.941000,0.040000,0.040000,396.901000,0.483696,0.586956,22580.899000,0.368000,0.408000,1882.333000,0.519231,0.923077,5739.561000,0.407500,0.455000,8006.833000,0.311475,0.319672,1894.675000,0.696000,1.136000,3787.500000,
0.500000,0.500000,34.980000,0.333333,0.333333,152.370000,0.615385,0.692308,411.712000,0.615385,0.615385,389.546000,0.421053,0.473684,1302.977000,0.037037,0.037037,235.788000,0.031847,1.000000,602.929000,0.460000,0.468000,2789.332000,0.099537,0.099537,9356.950000,0.600000,0.600000,702.435000,0.053333,0.053333,393.835000,0.483696,0.586956,21902.766000,0.364000,0.400000,1880.324000,0.461538,0.730769,5835.574000,0.422500,0.492500,8091.553000,0.295082,0.311475,2017.476000,0.704000,1.240000,3832.579000,
0.333333,0.333333,33.583000,0.111111,0.111111,145.849000,0.461538,0.461539,435.688000,0.538462,0.538462,406.224000,0.500000,0.631579,1306.534000,0.037037,0.037037,236.079000,0.070064,0.076433,639.598000,0.452000,0.428000,2800.397000,0.099537,0.106482,9405.297000,0.533333,0.600000,642.775000,0.040000,0.040000,396.598000,0.472826,0.608696,22620.663000,0.424000,0.424000,1882.187000,0.480769,0.826923,5696.015000,0.382500,0.415000,8109.506000,0.327869,0.352459,1970.687000,0.716000,1.256000,3787.799000,
0.166667,0.500000,33.004000,0.666667,0.777778,147.653000,0.384615,0.461539,418.478000,0.307692,0.307692,390.153000,0.447368,0.578947,1284.531000,0.018519,0.018519,238.986000,0.031847,0.031847,620.879000,0.468000,0.524000,2828.109000,0.078704,0.127315,9402.400000,0.733333,1.000000,717.176000,0.093333,0.133333,400.143000,0.483696,0.592391,22456.151000,0.364000,0.396000,1881.789000,0.384615,0.653846,6122.113000,0.397500,0.430000,8267.771000,0.278689,0.286885,1937.518000,0.708000,1.136000,3767.318000,
0.166667,0.166667,36.666000,0.555556,0.555556,149.007000,0.615385,0.615385,412.225000,0.692308,0.692308,405.235000,0.526316,0.684211,1247.424000,0.055556,0.055556,241.393000,0.038217,0.038217,635.275000,0.448000,0.440000,2764.476000,0.111111,0.115741,9428.426000,0.600000,0.733333,638.415000,0.106667,0.106667,389.718000,0.423913,0.548913,23255.377000,0.380000,0.384000,1878.129000,0.634615,1.346154,5871.053000,0.360000,0.425000,8055.612000,0.385246,0.393443,2057.452000,0.688000,1.256000,3795.424000,
0.666667,1.000000,34.108000,0.555556,0.666667,156.352000,0.384615,0.538462,415.358000,0.615385,0.615385,423.807000,0.421053,0.394737,1201.407000,0.000000,0.000000,242.253000,0.031847,0.031847,633.551000,0.392000,0.412000,2938.243000,0.104167,0.094907,9518.737000,0.600000,0.733333,640.463000,0.053333,0.053333,415.859000,0.461957,0.717391,22166.028000,0.360000,0.404000,1884.634000,0.615385,0.750000,5709.948000,0.437500,0.437500,8054.666000,0.327869,0.352459,1954.889000,0.688000,1.284000,3839.681000,
0.500000,0.666667,34.304000,0.444444,0.555556,146.699000,0.461538,0.538462,405.401000,0.307692,0.307692,430.295000,0.526316,0.736842,1317.371000,0.037037,0.037037,241.627000,0.076433,0.095541,610.106000,0.420000,0.456000,2774.129000,0.064815,0.069444,9551.433000,0.466667,0.733333,670.750000,0.053333,0.053333,408.184000,0.467391,0.559783,22555.835000,0.408000,0.452000,1876.056000,0.576923,0.884615,6005.840000,0.417500,0.487500,8032.649000,0.254098,0.270492,1977.277000,0.732000,1.304000,3821.304000,
0.500000,0.666667,33.623000,0.333333,0.333333,151.812000,0.461538,0.692308,424.628000,0.230769,0.230769,434.719000,0.421053,0.552632,1312.273000,0.074074,0.074074,240.247000,0.082803,0.101911,626.215000,0.468000,0.524000,2764.373000,0.162037,0.175926,9411.561000,0.866667,0.866667,629.453000,0.026667,0.026667,396.682000,0.429348,0.483696,22264.710000,0.412000,0.476000,1871.292000,0.596154,0.923077,5747.465000,0.385000,0.435000,8433.064000,0.352459,0.368853,1950.168000,0.716000,1.316000,3859.415000,
