,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.541667,11.084452,0.406780,0.474576,18.286567,0.315534,0.359223,38.584965,0.120000,0.120000,58.264133,0.526283,0.658483,3346.997758,0.708333,1.541667,13.083502,0.627119,0.966102,37.880677,0.504854,0.679612,105.474699,0.220000,0.208571,189.177626,0.737803,1.353163,4224.179337,0.505281,0.598133,11.098725,0.260501,0.262712,9.877762,0.793766,1.744240,12.063761,0.653320,0.990883,15.353393,0.689117,1.185896,33.483384,0.480478,0.568472,17.219993,0.751294,1.480030,32.466804,0.553010,0.707904,18.388345,0.747565,1.528250,64.258282,0.548176,0.718650,49.987049,0.579461,0.890015,19.319837,0.448591,0.476026,12.409948,0.595513,0.844800,24.018810,0.337424,0.390604,13.961441,
0.541667,0.750000,10.932635,0.355932,0.457627,17.034628,0.349515,0.359223,35.907742,0.091429,0.094286,59.249128,0.535726,0.654076,3254.750975,0.666667,1.041667,13.714945,0.627119,0.830508,39.314259,0.514563,0.689320,91.008118,0.242857,0.248571,195.172063,0.722065,1.361662,3863.192994,0.454188,0.509580,9.210909,0.299435,0.305453,10.111674,0.814587,1.786497,15.587402,0.677221,1.022668,13.392208,0.723036,1.255002,24.240661,0.509029,0.598585,17.250530,0.802910,1.478526,36.705001,0.558317,0.750321,20.738599,0.757173,1.501417,36.261261,0.549416,0.709706,30.277306,0.585517,0.940188,13.255196,0.366535,0.420910,11.948401,0.528077,0.777117,24.392559,0.332218,0.374241,12.718343,
0.500000,0.375000,10.817915,0.559322,0.525424,15.426859,0.281553,0.378641,34.604684,0.120000,0.102857,58.078189,0.509915,0.644319,2922.820995,0.666667,1.375000,13.134622,0.542373,0.830508,47.516077,0.606796,0.762136,87.920704,0.231429,0.248571,192.817373,0.751023,1.351590,3936.520450,0.457996,0.516949,9.206432,0.280275,0.283346,10.274179,0.797093,1.747690,12.028417,0.623753,0.952815,15.509058,0.700878,1.351781,43.057351,0.496828,0.582186,17.058067,0.762307,1.481534,52.314891,0.565615,0.741475,26.608873,0.773424,1.591481,66.722874,0.539674,0.712097,35.834987,0.591572,0.923381,19.594490,0.391992,0.438581,12.082946,0.545680,0.737325,17.183322,0.357258,0.394323,13.475552,
0.500000,0.625000,10.481306,0.389831,0.525424,14.773503,0.286408,0.315534,37.193705,0.111429,0.114286,58.997012,0.526912,0.648725,3265.088313,0.666667,1.250000,13.121682,0.661017,0.898305,33.583061,0.558252,0.694175,93.020938,0.214286,0.217143,187.682416,0.721121,1.363865,4190.069137,0.483542,0.584623,10.923209,0.243306,0.245640,11.019916,0.822964,1.920784,12.888518,0.646914,0.883701,12.148194,0.726598,1.309810,22.985619,0.491654,0.587701,15.194116,0.747180,1.506612,29.635242,0.559910,0.737671,26.419213,0.764302,1.586876,40.458119,0.550345,0.709972,41.022535,0.572170,0.869254,19.240982,0.382600,0.443401,12.294613,0.523863,0.761993,20.696177,0.347341,0.381678,13.419958,
0.541667,0.833333,10.787569,0.305085,0.305085,16.093193,0.359223,0.383495,30.521683,0.145714,0.151429,58.497354,0.522191,0.649355,3331.923691,0.666667,1.333333,13.289488,0.508475,0.779661,38.236368,0.543689,0.796117,98.682613,0.197143,0.200000,191.308100,0.720806,1.339629,4226.183161,0.492754,0.590641,9.233475,0.263817,0.265537,10.902832,0.823827,2.172847,17.605579,0.632376,0.927806,11.183536,0.687945,1.216301,34.267530,0.486530,0.579893,20.232442,0.742625,1.595117,35.192288,0.566987,0.787961,21.816288,0.754694,1.443146,61.459743,0.566994,0.733218,57.160866,0.585393,0.836382,17.127420,0.440188,0.467746,11.497844,0.550638,0.786042,24.927339,0.326268,0.351928,13.189422,
0.583333,0.500000,10.566655,0.254237,0.305085,17.621818,0.320388,0.344660,37.037878,0.114286,0.117143,58.865437,0.524394,0.645892,2217.173958,0.875000,1.708333,12.749427,0.610169,0.847458,37.056019,0.567961,0.805825,118.588432,0.254286,0.211429,192.630183,0.724583,1.362606,4150.564463,0.527634,0.706952,8.459770,0.244289,0.246008,11.021679,0.808796,1.925219,18.032624,0.648515,0.869533,11.818782,0.705905,1.242655,24.924387,0.539531,0.654270,18.558495,0.787872,1.497457,55.581266,0.552125,0.725419,19.533094,0.760007,1.515143,38.104982,0.554331,0.718385,47.251794,0.623208,0.884577,12.480938,0.381982,0.428448,13.674949,0.584356,0.719474,25.077025,0.356142,0.393207,13.914541,
0.541667,0.291667,10.536828,0.355932,0.457627,18.483459,0.315534,0.320388,36.159518,0.114286,0.120000,58.849237,0.524394,0.649984,3191.795637,0.833333,1.541667,13.832708,0.627119,1.067797,35.775422,0.553398,0.844660,90.160545,0.225714,0.234286,188.283706,0.711363,1.347498,3991.206087,0.473594,0.478015,11.354360,0.357160,0.373741,10.887708,0.811876,1.977455,14.288284,0.660712,0.921276,11.157728,0.708785,1.300049,37.572314,0.488385,0.587848,19.107768,0.747711,1.520899,30.841886,0.550798,0.748021,17.536688,0.738443,1.457182,40.520301,0.546183,0.702798,39.709664,0.564137,0.843055,17.376321,0.391003,0.422022,12.547689,0.520020,0.747118,20.827406,0.336432,0.368167,12.122344,
0.458333,0.625000,11.121733,0.389831,0.322034,16.160287,0.349515,0.393204,33.546722,0.094286,0.102857,59.071074,0.523135,0.652817,3271.478846,0.666667,1.583333,13.174809,0.694915,1.169492,32.000080,0.567961,0.796117,93.333969,0.268571,0.277143,187.868635,0.737488,1.389991,4425.226654,0.495578,0.565831,10.885495,0.284328,0.289487,9.794352,0.796477,1.858076,12.236638,0.636688,0.976223,12.653952,0.760957,1.268716,36.893399,0.522011,0.590044,18.537616,0.765536,1.519351,35.595392,0.565792,0.716927,26.789679,0.755712,1.485609,57.190054,0.553312,0.706784,51.520372,0.577237,0.883959,13.507695,0.383465,0.426965,11.037777,0.554481,0.796083,18.396070,0.314863,0.342135,12.867161,
0.625000,0.666667,10.846117,0.338983,0.474576,16.524059,0.339806,0.383495,30.908878,0.108571,0.111429,58.268352,0.520932,0.652188,1141.859745,0.666667,1.375000,13.197037,0.576271,0.830508,36.447872,0.485437,0.742718,85.446998,0.214286,0.217143,193.060326,0.731508,1.358514,4254.094901,0.459469,0.522476,8.674560,0.280152,0.282486,9.787166,0.840335,1.991253,14.866198,0.688924,0.963164,11.200041,0.684578,1.213519,29.369245,0.484090,0.579795,17.587688,0.772126,1.534035,34.102977,0.545048,0.724269,20.641856,0.780464,1.491720,57.862309,0.564382,0.711167,34.611999,0.578225,0.915843,20.500949,0.383094,0.437716,12.006577,0.545556,0.769431,21.936960,0.341515,0.362340,13.413125,
0.375000,0.625000,10.919282,0.389831,0.457627,15.407325,0.383495,0.417476,29.575626,0.122857,0.122857,58.353242,0.531948,0.666037,3323.965687,0.833333,1.333333,12.904095,0.559322,0.932203,34.553205,0.558252,0.786408,85.835818,0.217143,0.225714,189.168334,0.718288,1.351275,4091.467569,0.508229,0.596782,8.550176,0.249939,0.251904,10.229440,0.844770,1.995688,11.278106,0.624738,0.914624,12.334314,0.697706,1.186579,25.502744,0.492240,0.596877,15.689603,0.742227,1.502587,52.494773,0.577071,0.721571,19.384708,0.770590,1.563452,36.031184,0.588780,0.698813,65.336829,0.628646,0.914360,17.111401,0.367153,0.414854,11.403217,0.531796,0.745878,19.513287,0.326763,0.360481,14.880898,
