,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.625000,0.541667,0.796171,0.423729,0.389831,6.644562,0.320388,0.344660,29.411125,0.120000,0.120000,108.925627,0.510230,0.658483,856.916505,0.666667,1.583333,1.228231,0.694915,1.084746,11.017771,0.558252,0.684466,46.636992,0.217143,0.225714,224.172042,0.698772,1.486308,1551.694248,0.549005,0.682142,0.766411,0.298452,0.302874,0.543492,0.809905,1.799433,1.461827,0.686461,1.016509,0.914561,0.701122,1.319082,14.233561,0.501513,0.555832,6.352505,0.743023,1.605334,8.637009,0.540537,0.714583,7.186264,0.749867,1.567127,8.761938,0.560972,0.740126,5.032811,0.562902,0.878893,4.073640,0.369995,0.416461,1.417416,0.615099,0.915830,3.024963,0.352671,0.391224,1.712312,
0.458333,0.791667,0.808198,0.440678,0.559322,6.015617,0.349515,0.368932,29.320675,0.094286,0.094286,111.123302,0.513692,0.656280,848.315373,0.833333,1.666667,1.321788,0.542373,1.050847,12.113452,0.548544,0.786408,44.069723,0.245714,0.251429,212.286839,0.706956,1.458294,1432.390669,0.540162,0.532916,0.726282,0.261852,0.266396,0.536914,0.802513,1.864852,1.474816,0.688555,1.026118,1.262112,0.724939,1.357296,11.785503,0.498292,0.595559,4.153841,0.773674,1.696050,8.522147,0.557698,0.758724,4.371690,0.760406,1.603613,22.476558,0.559777,0.732156,5.279035,0.596639,0.967252,2.079985,0.407439,0.455882,1.945340,0.555225,0.799430,14.334914,0.336928,0.376348,2.692746,
0.458333,0.500000,0.835038,0.593220,0.525424,6.638889,0.339806,0.383495,31.056035,0.120000,0.100000,118.755911,0.513063,0.642430,996.290279,0.791667,1.541667,1.268123,0.457627,0.762712,10.409902,0.514563,0.757282,48.225303,0.228571,0.245714,213.886015,0.728360,1.524394,1298.480910,0.502825,0.611398,0.767469,0.242815,0.278187,0.761960,0.798817,1.747320,1.422904,0.628188,0.890600,1.287501,0.695315,1.378770,7.178622,0.496340,0.611176,4.304320,0.744748,1.562873,21.834865,0.551462,0.716485,5.170859,0.764125,1.807076,9.165296,0.538036,0.708156,8.359627,0.600222,0.950198,2.332565,0.412753,0.500000,1.383263,0.517912,0.697037,3.122582,0.336804,0.376844,1.622354,
0.500000,0.791667,0.945034,0.423729,0.525424,5.439306,0.315534,0.330097,28.412454,0.111429,0.114286,118.997693,0.512748,0.639912,990.844020,0.875000,1.375000,1.322539,0.627119,1.084746,12.082860,0.533981,0.723301,47.400647,0.214286,0.217143,203.512104,0.695940,1.435316,1358.951225,0.493859,0.580324,1.122200,0.248219,0.250430,0.752116,0.827030,2.188493,1.457249,0.651226,0.946655,1.350908,0.724061,1.339629,7.558428,0.499366,0.605076,6.203773,0.763324,1.651334,7.698388,0.556681,0.744394,4.856904,0.764834,1.678135,8.887874,0.546139,0.723433,5.227922,0.577237,0.910529,11.209813,0.380870,0.446243,1.296438,0.508863,0.778976,14.500907,0.337796,0.371514,1.566769,
0.500000,0.791667,0.860188,0.372881,0.372881,7.412875,0.344660,0.393204,30.171827,0.128571,0.148571,110.449723,0.519987,0.667926,883.373918,0.791667,1.458333,1.285527,0.576271,0.745763,11.879730,0.616505,0.825243,46.460960,0.200000,0.202857,238.221953,0.713881,1.459868,1167.564499,0.494227,0.588185,0.736533,0.259273,0.261606,0.758530,0.825921,2.065172,1.464504,0.631145,0.913022,0.896539,0.701464,1.344119,15.546150,0.489263,0.579014,4.120895,0.763944,1.661993,15.398057,0.563360,0.758017,5.166658,0.765276,1.493845,9.616706,0.563142,0.767180,5.146701,0.600840,0.946985,2.277635,0.389644,0.458725,1.324078,0.536011,0.775877,3.246326,0.346597,0.360605,2.714372,
0.541667,0.583333,0.886986,0.338983,0.372881,5.927165,0.320388,0.349515,28.433695,0.120000,0.117143,107.056945,0.502675,0.647151,950.251399,0.833333,1.791667,1.208433,0.593220,0.830508,10.011213,0.563107,0.805825,51.515437,0.248571,0.211429,218.557543,0.713251,1.488196,1259.699791,0.533898,0.660894,0.753490,0.248588,0.249816,0.539248,0.830110,1.879635,1.411552,0.648392,0.869040,1.295442,0.704978,1.264275,6.538690,0.530551,0.622645,3.879360,0.755142,1.657349,9.350109,0.554337,0.735857,7.652304,0.755491,1.630446,39.774719,0.543704,0.741144,5.331120,0.619995,0.969723,2.379288,0.372961,0.434132,1.226907,0.618569,0.933061,3.475360,0.351804,0.388744,2.566282,
0.291667,0.541667,0.910547,0.440678,0.406780,7.280829,0.325243,0.334951,27.521448,0.111429,0.120000,109.022957,0.505194,0.650614,1001.792514,0.916667,1.500000,1.293722,0.677966,1.118644,11.139476,0.558252,0.820388,46.691733,0.225714,0.268571,232.462465,0.701920,1.449795,1294.044676,0.544952,0.526775,1.153299,0.331123,0.337632,0.531907,0.817420,1.974744,2.713353,0.663915,0.865344,1.284705,0.716105,1.425476,7.080163,0.500244,0.636066,6.593892,0.763369,1.638551,8.890346,0.551196,0.770490,7.654629,0.746281,1.531881,9.561575,0.529136,0.716304,5.435657,0.558453,0.880499,4.764193,0.464533,0.467622,1.229707,0.539854,0.764720,4.917570,0.343498,0.377836,1.617784,
0.541667,0.583333,0.827617,0.406780,0.423729,6.589833,0.349515,0.402913,26.481051,0.108571,0.108571,114.004338,0.516210,0.646207,976.210057,0.708333,1.708333,1.303460,0.644068,1.135593,10.867342,0.587379,0.878641,43.861167,0.268571,0.274286,209.716493,0.712937,1.449795,1288.718855,0.498158,0.589044,0.756092,0.258904,0.260747,0.759185,0.794998,1.857090,1.440160,0.632500,0.946532,1.338903,0.700439,1.345681,8.055291,0.496388,0.583309,3.833534,0.751515,1.670353,15.397315,0.547260,0.720244,5.286767,0.756066,1.614506,8.753502,0.563275,0.712983,5.247466,0.591819,0.957118,3.784539,0.380499,0.419056,2.014243,0.552746,0.882732,6.925434,0.330978,0.366555,2.714055,
0.583333,0.500000,0.841048,0.355932,0.372881,6.420326,0.344660,0.378641,25.831323,0.108571,0.111429,109.726932,0.516210,0.662890,984.844834,0.708333,1.375000,1.305312,0.559322,0.915254,12.517079,0.529126,0.796117,45.013133,0.214286,0.217143,214.087465,0.720806,1.483790,1309.814615,0.493491,0.571236,0.734560,0.280029,0.282117,0.823743,0.820254,2.026364,1.489577,0.689664,0.964149,1.319127,0.702196,1.270473,6.605611,0.508882,0.617277,6.466119,0.756911,1.825556,9.029492,0.548764,0.720067,5.709773,0.745174,1.607288,23.010461,0.551939,0.713868,5.123646,0.608008,0.973431,11.330971,0.380252,0.443772,1.308923,0.537251,0.790876,5.106161,0.357134,0.391967,1.583363,
0.333333,0.625000,0.860469,0.491525,0.491525,6.339702,0.368932,0.402913,25.941830,0.120000,0.120000,110.846759,0.519358,0.677369,899.577711,0.750000,1.291667,1.340993,0.644068,1.000000,10.523960,0.597087,0.805825,48.976483,0.214286,0.222857,213.141434,0.722380,1.510545,1524.864559,0.492631,0.574920,0.739377,0.233235,0.235446,0.774885,0.843661,1.994086,1.451119,0.641124,0.979426,1.441727,0.680234,1.283699,17.372336,0.484139,0.579795,4.042867,0.742580,1.687204,8.814434,0.572648,0.756071,7.808015,0.774929,1.593296,10.496440,0.565135,0.726886,8.181948,0.639644,1.014829,2.250612,0.364434,0.423875,1.336940,0.531300,0.778108,3.093985,0.323664,0.353043,1.708461,
