,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.500000,48.326698,0.372881,0.440678,55.565063,0.349515,0.383495,73.684223,0.140000,0.140000,172.907152,0.526283,0.662260,442.660894,0.708333,1.416667,47.721132,0.661017,1.000000,53.134384,0.538835,0.655340,73.885859,0.208571,0.214286,156.544812,0.745042,1.369846,393.500221,0.622820,0.739253,40.095887,0.393392,0.422623,41.106481,0.818899,1.846865,45.036043,0.642725,1.028705,48.104667,0.704246,1.217618,69.945412,0.510298,0.600488,34.708156,0.755363,1.492459,69.039823,0.589500,0.745146,50.652050,0.755623,1.540515,40.596358,0.588868,0.770457,41.815842,0.638038,0.985047,32.005738,0.427212,0.526940,61.070883,0.570596,0.908888,33.500012,0.361225,0.406595,33.987935,
0.541667,0.583333,48.739129,0.474576,0.593220,55.179362,0.378641,0.383495,70.401613,0.134286,0.105714,172.115306,0.535411,0.659427,787.213804,0.791667,1.583333,49.361384,0.610169,0.932203,55.117561,0.597087,0.752427,71.385968,0.260000,0.251429,158.573943,0.725527,1.391879,403.843137,0.510440,0.597519,65.916484,0.352985,0.360231,47.232365,0.838241,1.866084,54.440808,0.688555,1.027596,38.568818,0.733480,1.323036,47.753658,0.548414,0.659248,34.853306,0.787076,1.589367,56.387439,0.574638,0.753373,56.003230,0.759609,1.531394,40.626643,0.580588,0.742915,60.355729,0.622467,1.011246,46.100406,0.444760,0.482946,49.167411,0.579893,0.906533,41.024948,0.420355,0.435354,34.637928,
0.500000,0.500000,48.459032,0.508475,0.559322,50.203286,0.320388,0.378641,73.290540,0.122857,0.122857,168.358892,0.519358,0.649040,454.949513,0.875000,1.750000,45.218756,0.474576,0.881356,52.599307,0.621359,0.815534,75.157109,0.248571,0.234286,157.521458,0.744413,1.373938,405.187509,0.647998,0.609064,80.143047,0.310120,0.313805,43.578871,0.788592,1.768018,44.217233,0.697548,0.930147,67.780504,0.727282,1.241191,51.395275,0.534065,0.634797,45.867289,0.770932,1.576363,38.879206,0.571852,0.726083,40.771729,0.801142,1.604897,58.201535,0.551452,0.700894,60.256436,0.649036,1.021379,45.843806,0.406451,0.471206,49.861629,0.553613,0.758274,46.855370,0.383042,0.386761,42.529091,
0.541667,0.708333,47.682726,0.406780,0.610169,55.134807,0.315534,0.402913,75.664564,0.111429,0.114286,167.925456,0.532263,0.647781,464.790573,0.791667,1.208333,48.412975,0.711864,1.033898,55.431371,0.601942,0.791262,72.035252,0.228571,0.231429,158.177241,0.747875,1.378974,397.546846,0.559322,0.674036,41.551095,0.350897,0.360231,44.634778,0.830479,2.047431,43.877713,0.678453,1.017001,76.272078,0.754124,1.302733,52.683898,0.568131,0.626208,36.716631,0.784113,1.566765,41.012503,0.577602,0.750719,40.177089,0.753144,1.555659,55.914842,0.570492,0.781571,40.007538,0.598739,1.004202,35.074629,0.417326,0.530400,42.911988,0.552250,0.796951,46.828876,0.360977,0.403124,49.770314,
0.583333,0.666667,48.666749,0.338983,0.338983,56.033344,0.383495,0.427184,73.101117,0.140000,0.142857,177.474516,0.522506,0.652502,466.056901,0.500000,1.458333,48.366267,0.525424,0.745763,53.528803,0.616505,0.776699,71.360976,0.194286,0.200000,155.666050,0.734341,1.361347,418.747471,0.523827,0.613486,55.946748,0.327315,0.441415,44.558696,0.837748,2.161882,37.567926,0.644696,0.939756,48.283289,0.718009,1.252709,58.434081,0.508053,0.603660,47.863705,0.757972,1.570790,40.875019,0.588438,0.765624,40.819858,0.777497,1.493889,57.337394,0.581119,0.752391,51.657969,0.696985,0.989990,35.343679,0.461320,0.566115,50.066909,0.566134,0.795091,41.368933,0.351680,0.389116,42.964672,
0.375000,0.583333,46.552158,0.372881,0.322034,55.737130,0.383495,0.432039,76.618783,0.114286,0.114286,173.674940,0.533837,0.655650,468.601897,0.875000,1.875000,47.824382,0.644068,0.898305,52.308705,0.611650,0.849515,71.749410,0.220000,0.222857,155.123985,0.730878,1.384954,401.416808,0.620118,0.916482,42.998501,0.268976,0.273029,38.625450,0.885056,1.899224,55.531257,0.664778,0.884933,45.719685,0.734017,1.300439,56.503059,0.531967,0.661884,51.987314,0.771109,1.517714,41.299281,0.576186,0.748728,88.370937,0.765453,1.605606,69.841410,0.603480,0.762132,87.842905,0.615175,0.950568,52.104835,0.386555,0.465151,47.707369,0.691707,0.825710,75.078727,0.366307,0.398041,34.065851,
0.333333,0.541667,47.579197,0.474576,0.508475,56.864058,0.315534,0.325243,75.470466,0.111429,0.131429,176.381711,0.539188,0.678942,461.590654,0.875000,1.500000,47.277663,0.610169,1.016949,55.669156,0.577670,0.825243,72.875745,0.217143,0.222857,154.898815,0.744728,1.357255,383.086134,0.554041,0.753132,42.439998,0.439450,0.450995,41.141524,0.816804,1.917580,68.429393,0.680793,0.864359,40.465371,0.717179,1.317618,85.214851,0.518106,0.654661,52.820103,0.770534,1.563315,38.197679,0.608121,0.768544,48.829033,0.758236,1.478879,93.408475,0.575496,0.712717,39.013844,0.604424,0.970959,31.878712,0.518660,0.495551,41.936360,0.570596,0.874923,41.438627,0.360853,0.390356,42.456076,
0.458333,0.541667,46.838520,0.355932,0.355932,53.462044,0.378641,0.417476,74.550264,0.108571,0.105714,170.283270,0.527227,0.649040,446.577518,0.666667,1.583333,47.397002,0.610169,1.186441,52.274766,0.606796,0.786408,70.811447,0.251429,0.274286,159.350577,0.744413,1.417690,430.557094,0.632031,0.705601,66.526944,0.287644,0.294891,45.718603,0.822595,1.922262,37.419615,0.649501,0.869287,40.534630,0.745925,1.323036,82.932943,0.539971,0.623475,45.178654,0.770092,1.553762,54.102724,0.583308,0.741828,49.102886,0.770147,1.561017,94.219962,0.559821,0.720687,52.180581,0.641127,1.076495,31.461245,0.402620,0.444513,50.529093,0.596504,0.859551,32.827032,0.394694,0.440064,42.162567,
0.541667,0.708333,46.879392,0.389831,0.355932,48.521742,0.354369,0.383495,69.619305,0.145714,0.111429,168.402050,0.537929,0.656909,464.507510,0.708333,1.583333,47.696015,0.661017,0.949153,55.420662,0.509709,0.815534,68.345930,0.220000,0.237143,160.142605,0.740951,1.431224,396.677307,0.614468,0.791820,40.550202,0.362933,0.371530,40.378628,0.827399,2.011457,58.184994,0.678576,1.011950,45.815254,0.724061,1.219473,53.069860,0.522694,0.622499,90.489002,0.771728,1.532001,61.064120,0.577779,0.785174,57.808628,0.756775,1.525903,56.380859,0.556987,0.739063,60.925113,0.625185,0.980722,31.502095,0.395329,0.454152,43.582782,0.576051,0.870460,48.704551,0.400645,0.441552,44.369825,
0.333333,0.708333,51.301674,0.474576,0.508475,53.994287,0.398058,0.427184,72.455915,0.145714,0.142857,177.979583,0.527856,0.657224,423.259194,0.750000,1.500000,49.445367,0.661017,1.000000,51.755855,0.597087,0.893204,70.458496,0.254286,0.262857,156.602496,0.736544,1.378974,388.462026,0.560182,0.685704,78.386073,0.339229,0.361828,39.305356,0.843292,2.119749,67.995853,0.642356,0.902181,38.944379,0.732748,1.270620,51.630620,0.535822,0.627623,44.637735,0.761334,1.549471,49.564745,0.610244,0.865806,50.636927,0.782147,1.483528,85.110287,0.577931,0.747166,61.802433,0.685739,1.033366,34.262914,0.387543,0.452175,35.633234,0.607289,0.908516,33.090350,0.380563,0.433742,35.871177,
