,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.541667,0.304765,0.406780,0.406780,1.448781,0.334951,0.383495,3.671578,0.391429,0.411429,7.761311,0.539817,0.693107,35.086939,0.666667,1.666667,1.029721,0.627119,0.915254,2.174284,0.592233,0.864078,6.360318,0.562857,0.771429,50.132470,0.740321,1.422411,233.396791,0.514493,0.616925,0.929258,0.279293,0.352370,0.446943,0.785019,1.729457,5.700621,0.687939,0.987187,0.869955,0.692338,1.187311,6.382852,0.490678,0.580673,2.241583,0.740236,1.535760,10.152113,0.552479,0.715113,1.600897,0.768774,1.591392,28.656626,0.588735,0.777763,4.512561,0.597627,0.910900,2.246103,0.381241,0.421033,1.194181,0.567125,0.805628,3.497838,0.331722,0.360233,0.530098,
0.500000,0.625000,0.305953,0.457627,0.457627,1.369771,0.368932,0.407767,3.549710,0.374286,0.388571,7.245226,0.543280,0.681460,44.897967,0.750000,1.375000,0.512047,0.559322,0.813559,1.189437,0.635922,0.902913,12.304438,0.591429,0.777143,19.217387,0.746931,1.460812,261.108389,0.463891,0.521248,0.937820,0.264431,0.270204,0.500561,0.807688,1.776518,4.901268,0.681409,1.008008,1.100459,0.714446,1.288873,9.403900,0.518741,0.601611,2.155421,0.755407,1.583617,14.494377,0.548675,0.742271,2.034324,0.768597,1.591126,15.146550,0.579348,0.779933,5.144994,0.583539,0.878398,2.215387,0.384577,0.446243,0.528853,0.518160,0.758770,1.397810,0.347837,0.388372,1.067138,
0.458333,0.666667,0.538990,0.457627,0.525424,0.426717,0.334951,0.383495,4.044010,0.340000,0.377143,15.904779,0.535726,0.689330,39.120877,0.750000,1.500000,0.967007,0.525424,0.694915,1.203514,0.601942,0.922330,11.080701,0.597143,0.802857,42.564397,0.745357,1.428706,240.923291,0.465979,0.536109,0.954355,0.241955,0.243183,0.440494,0.783418,1.727609,4.543992,0.615498,0.933596,1.135223,0.696877,1.213616,11.953706,0.473206,0.573353,1.816002,0.759432,1.565394,12.568939,0.585342,0.725463,2.630505,0.785423,1.649752,19.217470,0.562876,0.761380,4.794559,0.606772,0.904103,1.071545,0.389273,0.437222,0.438014,0.533532,0.701872,1.486426,0.338292,0.349944,1.196167,
0.583333,0.833333,0.585605,0.440678,0.491525,0.424132,0.354369,0.407767,1.870682,0.408571,0.422857,13.335262,0.535411,0.677369,41.164892,0.583333,1.291667,1.277204,0.644068,0.949153,1.147767,0.611650,0.820388,14.117060,0.577143,0.768571,39.593545,0.736544,1.420523,290.692569,0.470032,0.549251,1.080318,0.290960,0.296242,0.500209,0.826906,1.932487,4.401153,0.624369,0.876802,1.771088,0.726598,1.303563,7.753119,0.498926,0.599756,1.581506,0.772568,1.545048,9.514050,0.580919,0.781061,2.703974,0.775815,1.615170,22.470615,0.641339,0.879207,2.656787,0.571058,0.858379,1.179453,0.373950,0.429066,0.535053,0.530185,0.781331,2.635501,0.356762,0.400521,0.930925,
0.541667,0.791667,0.475688,0.271186,0.322034,0.415755,0.378641,0.436893,3.391727,0.360000,0.377143,16.385488,0.545798,0.687441,36.964351,0.625000,1.791667,0.664422,0.508475,0.694915,1.508039,0.582524,0.859223,12.212402,0.580000,0.774286,44.264284,0.743783,1.423355,265.946871,0.484893,0.624662,1.009370,0.298452,0.301277,0.439304,0.823211,2.066650,4.607250,0.627079,0.933227,0.803529,0.696584,1.224500,7.180277,0.487604,0.586481,1.394037,0.752090,1.495422,10.376179,0.558008,0.720731,1.638120,0.786575,1.620262,18.391263,0.564205,0.750974,6.930937,0.574147,0.843673,2.237065,0.411765,0.467375,0.480684,0.539606,0.772654,1.467409,0.357382,0.398165,1.188186,
0.375000,0.416667,0.434369,0.288136,0.288136,0.420228,0.368932,0.383495,3.943674,0.365714,0.380000,13.467136,0.542336,0.678942,65.166056,0.750000,1.541667,1.067981,0.661017,0.915254,3.051902,0.626214,0.932039,11.889863,0.594286,0.788571,46.917618,0.757003,1.435631,285.476718,0.541513,0.611889,0.989523,0.253132,0.255097,0.465692,0.794505,1.807441,2.607814,0.632992,0.884070,1.290116,0.711274,1.218009,9.608321,0.551098,0.673548,0.963036,0.775620,1.590119,14.250123,0.572560,0.751073,3.690186,0.772937,1.598875,21.639268,0.569120,0.760140,4.704697,0.598369,0.902249,0.939748,0.388532,0.441547,0.738753,0.525350,0.728152,4.696158,0.354531,0.394818,1.070001,
0.375000,0.458333,0.460422,0.372881,0.423729,0.726629,0.344660,0.398058,3.586113,0.394286,0.417143,12.967967,0.536670,0.684293,67.881332,0.708333,1.500000,0.970125,0.711864,1.067797,1.158737,0.616505,0.951456,11.200860,0.614286,0.777143,41.068233,0.741265,1.429965,271.913500,0.492754,0.556129,1.100595,0.319700,0.328298,0.497872,0.820747,2.169274,2.600764,0.656031,0.912652,1.241109,0.708687,1.243143,9.678790,0.530161,0.593265,1.804527,0.788491,1.711089,4.781664,0.553231,0.732319,1.203382,0.782855,1.598698,24.690906,0.580987,0.761601,4.485555,0.571181,0.853312,2.098492,0.380994,0.430919,0.903381,0.510475,0.722326,1.460326,0.339036,0.354903,0.588528,
0.541667,0.708333,0.593539,0.440678,0.457627,0.430142,0.349515,0.402913,4.135287,0.345714,0.382857,13.457484,0.546113,0.686811,91.127432,0.750000,1.375000,0.632176,0.644068,1.000000,2.567424,0.606796,0.902913,12.280120,0.582857,0.817143,38.917570,0.749764,1.469625,243.713880,0.468312,0.538811,1.024016,0.301155,0.309138,0.417640,0.795245,2.130097,4.411954,0.621412,0.999507,2.088446,0.720205,1.273060,9.353704,0.515764,0.582967,1.184045,0.762307,1.517405,10.759502,0.580123,0.727365,1.710002,0.791091,1.628675,11.519509,0.610964,0.802736,2.429430,0.596391,0.913124,1.386318,0.372096,0.423628,0.676277,0.519152,0.765216,2.408968,0.311392,0.344862,1.345051,
0.625000,0.750000,0.330655,0.355932,0.389831,0.803598,0.354369,0.417476,1.767319,0.354286,0.365714,14.934975,0.540447,0.696884,72.907886,0.666667,1.333333,0.597841,0.644068,0.898305,2.177123,0.553398,0.893204,5.488663,0.600000,0.791429,48.531402,0.762040,1.434687,222.574601,0.455662,0.521739,0.777374,0.291329,0.296119,0.455913,0.820747,2.099914,4.238499,0.651965,0.991499,1.525984,0.698926,1.190434,8.778250,0.497609,0.584578,2.672165,0.760582,1.514795,12.177146,0.568446,0.732761,2.822503,0.788744,1.647715,8.319123,0.585592,0.759033,5.985524,0.578349,0.892857,2.604926,0.389150,0.446490,0.838311,0.547663,0.743151,1.750222,0.344614,0.368910,1.006678,
0.416667,0.625000,0.664237,0.423729,0.440678,0.832681,0.359223,0.417476,3.365555,0.371429,0.391429,13.018382,0.542336,0.681146,69.021140,0.625000,1.291667,0.554403,0.694915,0.932203,2.502937,0.587379,0.859223,13.076106,0.588571,0.825714,20.510184,0.755115,1.474662,316.105798,0.480472,0.561287,0.993234,0.243183,0.245517,0.423153,0.808796,1.923617,4.462858,0.632500,0.964273,1.618774,0.690288,1.207955,4.009367,0.486774,0.580673,1.210066,0.742890,1.498297,15.755687,0.567915,0.724933,1.280281,0.776922,1.628941,24.748314,0.614284,0.818146,5.661222,0.618512,0.944142,1.973579,0.359120,0.408057,0.686470,0.515185,0.713152,2.899768,0.316722,0.352052,0.635592,
