,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.583333,7.527837,0.389831,0.423729,19.353418,0.291262,0.310680,43.576830,0.125714,0.125714,86.044683,0.529116,0.668555,150.006630,0.708333,1.875000,7.585900,0.711864,1.033898,19.523747,0.500000,0.694175,43.632302,0.188571,0.188571,87.207737,0.751967,1.406988,150.452067,0.536478,0.609310,17.115512,0.300295,0.304348,6.594123,0.829001,1.765061,10.883036,0.698780,0.945054,10.964924,0.690971,1.278673,64.300280,0.510493,0.626696,21.426146,0.771463,1.586359,34.530236,0.615419,0.822239,33.680716,0.766870,1.478348,29.604733,0.575496,0.731093,45.650691,0.636678,1.002719,15.408934,0.447726,0.527682,11.163532,0.678319,1.052064,19.982388,0.463369,0.517417,22.366647,
0.541667,0.833333,7.572848,0.406780,0.423729,19.340097,0.310680,0.334951,43.482173,0.071429,0.071429,85.639274,0.540762,0.680831,150.891696,0.833333,1.500000,7.552643,0.593220,0.813559,19.910632,0.553398,0.766990,43.661702,0.237143,0.240000,86.086905,0.723324,1.407617,151.263552,0.560059,0.680300,18.964125,0.360108,0.373250,6.590578,0.832081,1.816311,34.433240,0.682149,0.942836,15.047038,0.708297,1.290532,20.681415,0.527038,0.670034,31.245622,0.785661,1.680437,24.040180,0.596842,0.820912,24.942408,0.770811,1.489196,29.631398,0.576957,0.714577,44.987628,0.663248,1.035344,26.284880,0.457736,0.541028,15.401035,0.621421,0.895500,23.103034,0.435354,0.481344,22.326542,
0.500000,0.541667,7.553498,0.508475,0.542373,19.172551,0.349515,0.378641,43.636669,0.100000,0.100000,85.474468,0.518099,0.661316,149.806612,0.791667,1.583333,7.601575,0.508475,0.745763,19.598793,0.587379,0.815534,43.800837,0.197143,0.214286,85.790995,0.739062,1.404470,150.300425,0.570867,0.684967,18.482428,0.282854,0.286293,6.564559,0.812123,1.689171,32.679959,0.678699,0.896883,10.957981,0.698975,1.300244,69.321021,0.514446,0.654514,21.365811,0.780309,1.740325,44.934351,0.595604,0.793578,36.044001,0.790781,1.561858,42.501971,0.590019,0.736672,30.594328,0.669921,1.067474,19.482921,0.473554,0.545971,15.361486,0.646709,0.962811,19.614221,0.405231,0.439197,22.350317,
0.625000,0.875000,7.485102,0.491525,0.559322,19.717255,0.315534,0.349515,43.283303,0.105714,0.105714,85.067542,0.543595,0.681775,149.377244,0.750000,1.500000,7.653114,0.661017,0.898305,19.346287,0.524272,0.674757,43.570221,0.228571,0.228571,85.934330,0.730249,1.392509,150.599511,0.546303,0.650577,6.695497,0.297101,0.300540,10.148000,0.838241,1.911051,10.929348,0.699150,0.945916,10.947380,0.725720,1.308541,20.744998,0.507613,0.620791,21.366746,0.769782,1.555619,23.965598,0.579106,0.770136,24.827812,0.769704,1.514214,48.710962,0.584352,0.735964,31.217085,0.643228,1.057464,11.287613,0.452669,0.502472,11.166759,0.590926,0.833767,14.534457,0.460518,0.504525,22.367294,
0.583333,0.791667,7.454271,0.288136,0.305085,19.681604,0.325243,0.383495,43.311183,0.120000,0.120000,85.368400,0.520302,0.660371,150.237219,0.833333,1.625000,7.596249,0.593220,0.932203,19.803379,0.529126,0.766990,44.185639,0.220000,0.220000,86.051960,0.725527,1.409821,150.698833,0.541636,0.646156,6.613416,0.298084,0.300540,6.531421,0.844893,2.002094,10.835982,0.658495,0.850314,10.958121,0.706149,1.299073,20.679243,0.491898,0.601659,28.539986,0.787828,1.641116,24.048002,0.580300,0.731788,24.993936,0.772538,1.559157,29.489032,0.591968,0.748716,30.575251,0.658428,1.017548,17.220924,0.489496,0.549308,17.081349,0.621421,0.898723,14.497506,0.410686,0.444651,14.487806,
0.583333,0.750000,7.435101,0.305085,0.305085,19.788234,0.300971,0.330097,43.554330,0.100000,0.100000,85.535635,0.531948,0.680516,150.353701,0.708333,1.666667,7.682582,0.542373,0.711864,19.540322,0.558252,0.771845,44.062211,0.200000,0.211429,86.651534,0.736229,1.402896,152.986773,0.549374,0.634979,6.514606,0.298330,0.300172,6.603931,0.835530,1.858076,10.869560,0.664654,0.866330,18.946409,0.726061,1.328062,61.565948,0.527184,0.651342,30.818490,0.774116,1.646159,45.748043,0.584811,0.778540,36.128209,0.783077,1.521520,40.479397,0.587363,0.738310,31.090292,0.650519,1.043253,11.118148,0.441547,0.507415,17.133832,0.657122,1.032974,19.872885,0.417503,0.464113,20.547987,
0.541667,0.666667,7.528826,0.440678,0.474576,19.502846,0.349515,0.383495,43.763153,0.100000,0.100000,86.046904,0.521876,0.661316,150.050489,0.750000,1.500000,7.554649,0.677966,0.983051,19.848211,0.587379,0.796117,43.899972,0.205714,0.222857,86.373973,0.721121,1.385269,151.936580,0.572955,0.687423,6.675282,0.361091,0.367354,8.887020,0.842922,1.918196,10.860809,0.681779,0.905507,14.791545,0.724500,1.357101,59.500806,0.518838,0.674719,31.228364,0.766420,1.623115,33.324513,0.604936,0.803883,34.569485,0.774885,1.463071,39.844773,0.586964,0.748362,30.765913,0.627904,0.957612,24.279481,0.479733,0.547084,11.299568,0.638279,0.901698,19.763120,0.439321,0.484071,20.131209,
0.541667,0.666667,7.487438,0.322034,0.338983,19.455043,0.344660,0.388350,43.135203,0.082857,0.082857,86.307675,0.521561,0.653761,149.116329,0.750000,1.666667,7.488798,0.576271,1.101695,19.407086,0.533981,0.708738,43.740658,0.240000,0.245714,85.752934,0.739062,1.423041,151.145641,0.570007,0.673545,20.703685,0.300909,0.305330,6.537129,0.834175,1.801528,10.889003,0.664778,0.867932,19.617356,0.717521,1.366081,20.776519,0.504441,0.621620,29.162780,0.798045,1.684373,23.922704,0.590252,0.796364,36.235242,0.785246,1.559688,29.649626,0.579924,0.715817,41.075373,0.634577,0.984553,17.215176,0.448220,0.514829,19.122566,0.665179,1.030495,22.376468,0.422710,0.461882,20.201584,
0.583333,0.750000,7.494212,0.355932,0.355932,19.321441,0.349515,0.402913,43.268444,0.100000,0.100000,85.308399,0.533207,0.680516,149.059847,0.750000,1.375000,7.529464,0.542373,0.762712,19.951200,0.538835,0.723301,43.657737,0.214286,0.222857,86.550357,0.738118,1.403840,151.093553,0.579710,0.718374,21.132820,0.338246,0.344264,9.350029,0.841074,1.950105,10.823985,0.711100,0.981274,16.818835,0.707321,1.291557,20.837064,0.538214,0.685261,31.371869,0.796010,1.789862,38.798741,0.569021,0.741784,40.230580,0.764036,1.488709,48.090222,0.579968,0.726488,41.615781,0.669303,1.143599,17.161488,0.486653,0.572170,15.388222,0.627743,0.901326,14.515850,0.461386,0.497087,14.566003,
0.541667,0.708333,7.438361,0.338983,0.338983,19.335666,0.368932,0.402913,43.480731,0.111429,0.111429,84.971234,0.539503,0.684608,149.086393,0.708333,1.375000,7.539439,0.576271,0.830508,20.330300,0.582524,0.800971,43.533134,0.245714,0.248571,86.604505,0.733082,1.397545,151.140379,0.572955,0.710759,29.063200,0.297838,0.302014,6.618483,0.847357,1.962425,10.859101,0.661205,0.873352,16.746865,0.724988,1.317179,20.797079,0.515081,0.633431,29.205024,0.789553,1.722235,23.960741,0.610686,0.819497,36.304348,0.778206,1.549548,46.101243,0.608174,0.771564,44.212539,0.667449,1.107143,11.271688,0.411147,0.458107,15.584656,0.628734,0.903930,20.061873,0.420850,0.461262,20.451481,
