,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.583333,8.174866,0.440678,0.525424,9.594229,0.388350,0.441748,16.233748,0.097143,0.097143,32.080900,0.525968,0.782184,98.355139,0.833333,2.666667,8.868828,0.627119,1.016949,11.872314,0.587379,0.907767,23.921256,0.191429,0.205714,51.211946,0.740636,1.731193,333.580368,0.757799,1.551953,8.359784,0.527020,0.687669,20.250193,0.835407,2.457435,10.053390,0.697302,1.235062,9.372923,0.744461,1.550366,12.319616,0.528160,0.724695,10.132676,0.771993,1.815649,13.628386,0.627892,0.954576,10.977272,0.777055,1.827577,18.467688,0.594226,0.912726,13.813507,0.688581,1.292017,9.910436,0.490237,0.536826,8.620283,0.646833,1.146771,12.049742,0.428536,0.548531,10.992111,
0.583333,1.000000,18.772818,0.457627,0.559322,9.150370,0.407767,0.504854,16.008403,0.100000,0.100000,33.083688,0.519358,0.771797,427.028932,0.750000,1.750000,8.786663,0.593220,1.084746,11.798520,0.626214,1.043689,23.847096,0.217143,0.225714,51.016389,0.724583,1.740006,168.666016,0.785065,1.702284,8.557334,0.477647,0.563252,7.646247,0.848713,2.578046,11.015336,0.704447,1.399778,8.799279,0.749634,1.719180,12.067538,0.584822,0.695998,9.971168,0.785086,1.961785,13.890853,0.585696,0.848954,10.676504,0.774841,1.937256,34.928663,0.598875,0.884874,13.220285,0.677706,1.238754,10.363084,0.467252,0.596268,23.403519,0.645841,1.176770,26.599346,0.473162,0.553737,10.614107,
0.500000,0.625000,18.745651,0.542373,0.644068,25.236342,0.388350,0.436893,16.569535,0.122857,0.122857,32.757552,0.522506,0.792257,454.612736,0.875000,2.541667,23.848215,0.661017,1.033898,24.176047,0.645631,0.946602,23.258029,0.220000,0.237143,52.096999,0.711678,1.775260,168.663472,0.746500,1.654139,8.736848,0.557971,0.586342,8.844232,0.857090,2.359862,10.266796,0.706049,1.203770,8.748895,0.734602,1.657199,12.001961,0.577208,0.784578,21.998819,0.776726,1.843646,14.700534,0.586581,0.850723,21.076212,0.765321,1.895944,17.337380,0.568367,0.811415,33.775262,0.674370,1.381859,19.286440,0.490361,0.631241,22.482319,0.618693,1.113797,11.830119,0.394075,0.468700,10.346879,
0.583333,0.875000,20.395525,0.457627,0.491525,9.478853,0.393204,0.475728,16.029210,0.128571,0.128571,132.451151,0.525024,0.803588,468.547892,0.833333,1.291667,19.391744,0.627119,1.084746,11.389989,0.616505,0.941748,22.969320,0.200000,0.214286,50.951818,0.712937,1.707271,170.726828,0.750184,1.408622,8.307920,0.532302,0.666544,7.836275,0.851423,2.524085,10.856768,0.669829,1.177775,9.108042,0.734407,1.549732,12.878301,0.527086,0.725378,10.913107,0.764032,1.817993,28.396080,0.574417,0.905967,11.304280,0.782767,1.942526,35.798610,0.569872,0.876196,12.812484,0.672763,1.443648,9.817106,0.453782,0.570687,9.729245,0.731623,1.023181,11.835385,0.414156,0.504401,10.460482,
0.500000,0.708333,21.699287,0.322034,0.389831,24.264007,0.354369,0.432039,39.623507,0.131429,0.122857,133.789421,0.511174,0.759207,473.268107,0.666667,1.750000,20.807715,0.576271,0.966102,11.057381,0.631068,1.111650,22.851150,0.202857,0.217143,51.009427,0.717658,1.780925,170.753710,0.748833,1.825841,8.431245,0.574183,0.571481,7.727424,0.835284,2.665147,11.194689,0.686830,1.144758,9.745507,0.730942,1.663982,12.003284,0.514885,0.703026,29.067980,0.767349,1.976735,13.411011,0.578088,0.828608,27.809613,0.775992,1.917464,17.158276,0.572441,0.949035,13.001670,0.669179,1.224419,10.835373,0.480227,0.541399,20.877138,0.663320,1.286848,12.831288,0.402132,0.462873,28.947233,
0.583333,0.708333,15.139248,0.457627,0.593220,21.655206,0.344660,0.407767,16.164230,0.111429,0.111429,64.013842,0.525968,0.816179,477.796461,0.708333,2.166667,8.965945,0.627119,1.050847,10.924140,0.601942,1.014563,50.439601,0.211429,0.214286,51.270954,0.728045,1.754485,171.870046,0.769344,1.641243,8.349003,0.550233,0.714321,7.944827,0.852039,2.641740,9.994097,0.664531,1.077492,9.413606,0.773450,1.631430,12.035033,0.544412,0.746706,23.655506,0.777036,1.854837,13.853866,0.584015,0.825247,10.725870,0.763815,1.851222,17.262129,0.585237,0.848565,13.385501,0.673381,1.193401,24.096771,0.475408,0.655091,9.633108,0.642494,1.127433,30.722752,0.425189,0.513698,22.697657,
0.541667,0.625000,22.220855,0.406780,0.457627,9.938671,0.344660,0.422330,16.500321,0.122857,0.122857,68.793582,0.538873,0.790368,99.388284,0.750000,1.625000,17.710534,0.627119,1.084746,23.118187,0.621359,1.000000,22.796277,0.234286,0.245714,51.087506,0.730249,1.722065,170.910529,0.732375,1.466470,8.370321,0.573815,0.720339,7.934304,0.855365,2.738450,9.958368,0.702353,1.156585,24.340213,0.733089,1.634017,11.893473,0.548414,0.726403,10.879317,0.769870,1.905171,26.262352,0.615286,0.871290,11.180932,0.788213,1.864904,39.527437,0.568633,0.863753,32.150385,0.669179,1.150272,9.948403,0.495180,0.634948,8.657756,0.634065,1.021197,11.827716,0.425189,0.515309,9.788735,
0.583333,0.666667,19.268785,0.423729,0.491525,21.870402,0.373786,0.461165,16.206936,0.100000,0.105714,32.043612,0.539188,0.771797,198.332633,0.750000,1.500000,18.806217,0.610169,1.084746,10.733010,0.611650,0.941748,23.592326,0.237143,0.242857,50.884535,0.737488,1.784073,829.696332,0.781503,1.728814,10.007342,0.531933,0.553549,8.761005,0.851177,2.762474,10.089310,0.678083,1.154614,8.950282,0.761103,1.673109,12.211152,0.585310,0.738019,10.430972,0.791720,1.848291,27.584396,0.559158,0.872175,11.488834,0.795253,1.834617,41.055359,0.570758,0.848344,13.146009,0.667079,1.712556,9.773289,0.460208,0.559318,9.184878,0.680055,1.236147,27.365155,0.423578,0.473782,11.018320,
0.583333,0.958333,7.995211,0.491525,0.576271,10.219763,0.359223,0.393204,16.966480,0.097143,0.097143,32.987647,0.521561,0.810828,96.886212,0.750000,1.875000,8.900154,0.627119,0.983051,25.167515,0.601942,1.092233,48.937957,0.231429,0.248571,100.997990,0.723953,1.682720,830.716748,0.783468,1.619381,8.419097,0.509703,0.627364,7.603628,0.850807,2.494025,10.017232,0.700628,1.274116,8.912315,0.768131,1.631332,12.658241,0.524500,0.688726,10.028391,0.798532,2.561414,13.501047,0.584944,0.836260,11.688467,0.770723,1.810397,16.718979,0.579880,0.805526,13.014750,0.681537,1.307217,9.975432,0.450692,0.502595,8.569271,0.617826,1.169208,26.595541,0.418867,0.527086,9.977799,
0.541667,0.416667,8.248299,0.491525,0.474576,9.478464,0.364078,0.407767,17.064806,0.137143,0.140000,32.583536,0.527542,0.767076,100.137159,0.791667,2.041667,9.910244,0.576271,0.966102,24.308067,0.621359,1.082524,49.331932,0.251429,0.268571,50.811049,0.724268,1.723324,759.717837,0.789118,1.649963,8.428221,0.526898,0.634119,8.015872,0.855242,2.697056,9.809865,0.700382,1.233584,8.897470,0.746657,1.671254,12.103519,0.555588,0.842069,23.517161,0.788093,1.964837,34.136651,0.602371,0.972533,25.394860,0.797689,1.864329,17.188194,0.578640,0.861052,43.654423,0.669674,1.356525,25.599241,0.468735,0.558700,21.898564,0.670014,1.120739,11.749191,0.397793,0.487418,27.340044,
