,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.708333,14.317585,0.389831,0.389831,19.800420,0.373786,0.339806,49.540951,0.128571,0.128571,131.852758,0.496695,0.663519,692.008708,0.791667,1.916667,17.267445,0.661017,0.966102,31.345350,0.563107,0.859223,97.081610,0.191429,0.194286,276.451918,0.735914,1.448536,894.402885,0.688774,0.883690,16.233313,0.414026,0.445714,8.522681,0.855365,2.235678,23.386306,0.715782,1.180732,34.001883,0.700146,1.305661,22.064278,0.488531,0.624597,50.415589,0.751382,1.593127,60.208184,0.558008,0.749569,26.926183,0.780420,1.563541,84.023504,0.559865,0.766959,33.754465,0.645082,1.117276,14.837108,0.389273,0.461073,11.373506,0.576918,0.890914,21.486191,0.352176,0.411429,14.176603,
0.458333,0.583333,13.361494,0.406780,0.457627,20.284850,0.383495,0.432039,49.410553,0.097143,0.097143,134.484860,0.505508,0.665408,428.970936,0.708333,1.125000,16.761603,0.627119,0.898305,31.347850,0.553398,0.902913,96.049664,0.220000,0.228571,277.431663,0.722065,1.463960,863.727663,0.677475,0.948170,11.047035,0.455539,0.519651,25.809123,0.854010,2.422693,23.593485,0.711716,1.093261,10.953562,0.748121,1.412250,21.720658,0.505466,0.645388,49.323281,0.815427,1.719536,55.680297,0.561679,0.788757,25.988760,0.774663,1.636203,73.103757,0.558891,0.775549,21.227611,0.640262,1.121231,15.628191,0.425235,0.524098,10.736534,0.589686,0.991323,41.728045,0.387009,0.434362,31.519126,
0.416667,0.666667,13.792688,0.474576,0.576271,20.383867,0.310680,0.388350,49.221971,0.120000,0.120000,136.989210,0.497325,0.683034,428.167127,0.875000,1.625000,16.749031,0.661017,0.915254,32.119881,0.538835,0.839806,96.442123,0.211429,0.242857,274.336132,0.723639,1.411394,893.422945,0.701670,1.016826,15.840433,0.407762,0.539548,22.482189,0.862264,1.965012,23.700662,0.709129,1.066281,11.048362,0.733919,1.480283,22.282081,0.539727,0.595656,48.627952,0.762617,1.637888,27.300845,0.578310,0.753903,26.867597,0.794766,1.801275,76.548629,0.571511,0.759431,33.494104,0.628028,1.105536,15.328692,0.429807,0.528670,10.909819,0.571588,0.939011,22.021633,0.421718,0.382174,13.939485,
0.583333,1.000000,14.134904,0.406780,0.457627,20.561304,0.359223,0.412621,50.169537,0.151429,0.142857,131.305692,0.506453,0.662260,596.523559,0.750000,1.291667,17.575988,0.661017,0.966102,31.841174,0.577670,0.800971,101.656843,0.217143,0.231429,274.550433,0.716084,1.422411,886.235813,0.691845,0.977770,15.718186,0.412798,0.473594,8.971137,0.876555,2.638660,23.427129,0.690280,1.068498,33.716676,0.711030,1.389995,21.368828,0.485798,0.606393,14.650518,0.748419,1.561414,26.746208,0.574329,0.778318,26.387707,0.791312,1.646520,36.146228,0.559068,0.787504,33.884536,0.633836,1.111839,23.793932,0.446243,0.549061,10.633076,0.598860,0.921036,20.802376,0.370894,0.420355,20.192547,
0.541667,0.708333,13.990174,0.288136,0.305085,20.542307,0.359223,0.368932,49.495374,0.140000,0.140000,131.380146,0.497325,0.661945,420.230774,0.750000,1.375000,17.291913,0.610169,0.915254,32.622846,0.616505,0.878641,98.533747,0.194286,0.200000,275.182231,0.711992,1.373308,893.373337,0.673545,0.928642,10.488591,0.471997,0.523459,8.629218,0.858199,2.273254,23.347827,0.672170,1.072933,10.772099,0.716252,1.341972,22.377116,0.516545,0.662421,14.156254,0.761865,1.655403,27.114586,0.560529,0.745588,26.468380,0.775328,1.653516,37.642103,0.587584,0.828507,34.576049,0.622961,1.012111,23.484663,0.407316,0.500618,17.242823,0.590306,0.869220,20.667584,0.365315,0.414776,13.655779,
0.458333,0.500000,12.604578,0.322034,0.474576,21.066305,0.305825,0.388350,52.629745,0.114286,0.114286,130.221330,0.502046,0.665722,423.413950,0.916667,2.250000,17.122102,0.644068,0.983051,31.326317,0.567961,0.864078,96.950236,0.214286,0.220000,273.781738,0.717029,1.475921,883.030555,0.682633,1.027143,15.208592,0.397323,0.427291,9.369305,0.845509,2.350499,23.367111,0.702723,1.009363,10.717109,0.732113,1.337042,22.164526,0.523475,0.658272,13.607339,0.784334,1.718917,27.105415,0.566721,0.779690,17.015275,0.758989,1.662460,36.139696,0.550611,0.778162,33.685747,0.635319,1.059936,23.289425,0.377286,0.454770,33.849762,0.571216,0.869096,21.012886,0.367795,0.438205,42.358107,
0.583333,0.583333,13.251999,0.440678,0.440678,19.414783,0.359223,0.393204,51.448330,0.125714,0.125714,132.040726,0.510545,0.680516,423.101362,0.666667,1.458333,16.230959,0.762712,1.016949,31.878935,0.597087,0.898058,96.876981,0.217143,0.220000,275.863311,0.717343,1.418004,888.425762,0.850405,0.986858,11.330963,0.431958,0.475927,8.606943,0.857090,2.538499,32.982208,0.712579,1.056671,10.924049,0.735432,1.422011,41.785825,0.527379,0.659395,13.782845,0.774382,1.656818,26.734334,0.560617,0.778938,16.204620,0.754516,1.540161,36.071990,0.574522,0.765675,33.929923,0.656574,0.962185,23.866082,0.421527,0.532007,10.747932,0.575927,0.842197,20.709865,0.372257,0.416388,13.701436,
0.583333,0.875000,13.377405,0.372881,0.457627,19.996258,0.354369,0.412621,49.185041,0.157143,0.108571,134.157720,0.496065,0.651873,421.873450,0.750000,1.791667,16.324610,0.627119,1.033898,32.052736,0.592233,0.849515,96.797255,0.257143,0.240000,274.968415,0.724898,1.456405,871.682795,0.693441,1.112749,15.352340,0.384426,0.420781,25.951858,0.834791,2.568313,15.832173,0.676728,1.200074,11.079230,0.768570,1.333626,47.899442,0.570815,0.678380,14.871649,0.776770,1.641426,44.737606,0.602459,0.744084,17.087316,0.767933,1.610211,60.338409,0.556323,0.771431,77.303807,0.614434,1.024098,23.336925,0.422640,0.511864,11.225713,0.613735,0.900583,20.698349,0.362960,0.399901,21.664753,
0.541667,0.916667,13.787364,0.389831,0.491525,20.284996,0.349515,0.427184,50.502663,0.108571,0.100000,131.351072,0.528171,0.673906,430.385929,0.833333,1.541667,17.096581,0.627119,0.966102,30.916159,0.558252,0.825243,95.875648,0.205714,0.211429,274.729055,0.714825,1.423041,895.842333,0.716532,0.996930,15.784895,0.406288,0.430115,25.784949,0.899963,2.353949,23.191963,0.721572,1.265862,33.339680,0.733919,1.366764,21.655185,0.502440,0.635139,14.387915,0.776593,1.609403,45.692894,0.535274,0.724181,29.615635,0.767446,1.651479,60.281747,0.532324,0.747255,20.978546,0.628522,1.036332,23.356802,0.418809,0.510875,10.667658,0.601463,0.833395,32.783466,0.372381,0.422462,21.443156,
0.583333,0.375000,13.804281,0.423729,0.423729,20.025163,0.344660,0.407767,49.772488,0.122857,0.145714,136.916919,0.508971,0.676424,425.495555,0.791667,1.750000,16.903363,0.559322,0.915254,30.610107,0.621359,0.922330,98.975046,0.260000,0.277143,285.985699,0.720176,1.485049,887.414437,0.704250,1.008720,15.573898,0.431589,0.443257,25.310451,0.866207,2.285697,15.204177,0.689417,1.157571,10.904135,0.692387,1.280332,22.509231,0.556808,0.676623,13.862076,0.761334,1.676191,44.495125,0.590915,0.758636,16.833488,0.765675,1.642446,60.359776,0.570315,0.916667,20.651246,0.620489,1.062037,15.262670,0.405215,0.494686,11.916903,0.575183,0.843064,20.631523,0.354159,0.389860,21.759630,
