,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.666667,0.958333,170.613000,0.338983,0.423729,184.438000,0.364078,0.436893,970.520000,0.117143,0.117143,1968.990000,0.513377,0.659427,3791.118000,0.750000,1.875000,0.170613,0.661017,0.915254,0.184438,0.563107,0.791262,0.970520,0.305714,0.311429,1.968990,0.742524,1.409191,3.791118,0.827192,2.147384,113.229000,0.723409,1.019528,108.163000,0.904029,2.866576,1060.643000,0.792165,1.546877,1206.580000,0.715129,1.271449,1046.873000,0.517814,0.659053,770.504000,0.781414,1.707904,1672.774000,0.583131,0.833695,1239.243000,0.791622,1.804153,1550.345000,0.619067,0.883147,1338.623000,0.622961,1.081686,264.067000,0.423134,0.482699,220.259000,0.574811,0.821867,1540.888000,0.375232,0.421718,487.836000,
0.708333,0.958333,167.879000,0.423729,0.491525,187.323000,0.339806,0.393204,933.216000,0.108571,0.122857,1886.412000,0.519043,0.661316,3768.199000,0.791667,1.708333,0.167879,0.610169,0.983051,0.187323,0.592233,0.878641,0.933216,0.234286,0.242857,1.886412,0.710104,1.384325,3.768199,0.836158,2.093834,117.344000,0.604888,0.899902,126.756000,0.893557,2.805224,1610.793000,0.786128,1.420229,1200.113000,0.735822,1.419961,553.313000,0.530942,0.684041,758.959000,0.782166,1.797647,665.131000,0.591977,0.829758,1238.860000,0.784272,1.802692,1666.376000,0.583953,0.839621,1322.063000,0.647430,1.027929,263.934000,0.433267,0.501236,152.162000,0.641998,1.042519,535.963000,0.420355,0.459774,828.281000,
0.625000,1.041667,166.106000,0.491525,0.440678,141.049000,0.402913,0.436893,957.911000,0.120000,0.120000,996.474000,0.514322,0.665093,3352.006000,0.916667,2.500000,0.166106,0.593220,0.847458,0.141049,0.582524,0.844660,0.957911,0.234286,0.225714,0.996474,0.732767,1.378344,3.352006,0.888234,2.147752,107.886000,0.718865,1.110661,127.255000,0.896390,2.860540,1558.329000,0.773438,1.381791,495.681000,0.689702,1.258907,469.430000,0.503612,0.616349,411.108000,0.793401,1.707992,745.154000,0.563714,0.775841,1234.858000,0.798353,1.876594,1520.190000,0.603525,0.854100,1005.981000,0.635195,1.012605,347.755000,0.419056,0.482946,172.651000,0.606297,0.903682,634.897000,0.429652,0.442792,866.117000,
0.750000,0.916667,162.083000,0.423729,0.559322,174.209000,0.344660,0.412621,1058.769000,0.114286,0.114286,979.650000,0.523135,0.669185,3740.084000,0.916667,1.375000,0.162083,0.610169,0.932203,0.174209,0.538835,0.859223,1.058769,0.234286,0.248571,0.979650,0.715455,1.387473,3.740084,0.865881,2.603660,116.362000,0.734955,1.198968,107.501000,0.887643,2.739805,1678.100000,0.774301,1.340890,485.585000,0.738214,1.413128,349.962000,0.541874,0.679063,410.298000,0.768013,1.753992,662.108000,0.566058,0.782741,539.622000,0.792774,1.715551,4316.654000,0.612380,0.934245,1330.242000,0.647430,1.043129,308.358000,0.441794,0.456995,159.204000,0.625015,0.888186,644.671000,0.398661,0.452089,452.424000,
0.750000,0.791667,161.619000,0.254237,0.338983,184.549000,0.373786,0.427185,826.669000,0.162857,0.145714,1208.529000,0.517784,0.664463,3766.504000,0.791667,2.291667,0.161619,0.525424,0.881356,0.184549,0.582524,0.922330,0.826669,0.242857,0.234286,1.208529,0.722065,1.361347,3.766504,0.892901,2.818472,124.404000,0.767747,1.296856,95.789000,0.905507,3.089935,1582.981000,0.775163,1.356413,943.224000,0.698194,1.400586,466.781000,0.505027,0.629868,424.838000,0.770224,1.781724,689.533000,0.603698,0.826397,1229.377000,0.772582,1.758989,4371.013000,0.623450,0.907324,1339.062000,0.643475,1.048814,273.811000,0.451804,0.539792,241.530000,0.580389,0.845172,539.239000,0.387009,0.421222,806.861000,
0.666667,0.750000,158.567000,0.288136,0.305085,199.651000,0.325243,0.349515,833.903000,0.108571,0.114286,1251.457000,0.519987,0.655650,3764.489000,0.750000,1.958333,0.158567,0.677966,1.084746,0.199651,0.587379,0.864078,0.833903,0.257143,0.262857,1.251457,0.722694,1.406043,3.764489,0.858757,2.591255,114.044000,0.731638,1.224024,115.850000,0.879882,2.876309,1047.545000,0.772822,1.419983,926.788000,0.738946,1.281942,357.405000,0.551586,0.712982,732.320000,0.784113,1.807643,755.666000,0.564377,0.779557,1227.489000,0.779756,1.746059,1629.698000,0.576470,0.847060,1342.637000,0.626668,1.079338,285.974000,0.402991,0.457860,158.273000,0.604810,0.892897,1299.286000,0.426925,0.455064,584.284000,
0.541667,0.958333,166.371000,0.423729,0.508475,169.218000,0.378641,0.407767,825.523000,0.120000,0.122857,1220.256000,0.513692,0.657539,3675.900000,0.750000,1.458333,0.166371,0.644068,0.932203,0.169218,0.611650,0.912621,0.825523,0.194286,0.220000,1.220256,0.730249,1.379918,3.675900,0.894006,2.896217,99.584000,0.693319,1.399656,90.565000,0.895282,2.834914,1582.686000,0.795121,1.348281,883.987000,0.720107,1.316447,365.027000,0.514202,0.689898,651.724000,0.765624,1.638065,740.844000,0.578354,0.806006,546.451000,0.774486,1.727728,1529.267000,0.587938,0.824522,1322.599000,0.630994,1.055116,340.892000,0.417573,0.509145,190.654000,0.611380,0.961200,548.286000,0.419487,0.500558,573.660000,
0.541667,0.958333,142.248000,0.406780,0.440678,167.551000,0.320388,0.393204,704.919000,0.137143,0.137143,1600.058000,0.507397,0.652188,3690.862000,0.750000,2.333333,0.142248,0.644068,1.016949,0.167551,0.631068,0.781553,0.704919,0.251429,0.294286,1.600058,0.730878,1.432798,3.690862,0.855809,2.713338,115.637000,0.727340,1.254115,108.948000,0.902797,3.018972,1622.150000,0.800419,1.381052,777.324000,0.725037,1.391410,768.736000,0.544412,0.690825,649.831000,0.786457,1.622761,647.768000,0.597638,0.796143,674.475000,0.801320,1.917154,1525.986000,0.605296,0.872210,1317.169000,0.633959,1.092561,299.548000,0.432032,0.492709,159.016000,0.593281,0.909508,557.536000,0.433990,0.405603,534.171000,
0.750000,0.958333,138.808000,0.440678,0.525424,184.007000,0.378641,0.451456,708.507000,0.125714,0.142857,1564.854000,0.526597,0.684923,3108.779000,0.791667,1.916667,0.138808,0.610169,0.796610,0.184007,0.553398,0.810680,0.708507,0.234286,0.314286,1.564854,0.725527,1.378974,3.108779,0.846107,1.976664,119.179000,0.697126,1.096905,111.388000,0.898238,3.048047,1360.856000,0.761488,1.430085,902.949000,0.720449,1.245876,723.039000,0.523963,0.608053,606.579000,0.773851,1.754257,723.369000,0.572781,0.803441,553.316000,0.765542,1.749779,2527.448000,0.616321,0.786929,1204.708000,0.643104,1.152743,263.467000,0.417202,0.494933,138.053000,0.626627,0.965539,624.412000,0.408826,1.344242,531.080000,
0.666667,0.958333,137.252000,0.423729,0.474576,144.099000,0.378641,0.422330,695.305000,0.145714,0.148571,1598.673000,0.535726,0.665722,3683.892000,0.791667,1.875000,0.137252,0.474576,0.694915,0.144099,0.616505,0.922330,0.695305,0.225714,0.234286,1.598673,0.730249,1.403211,3.683892,0.866863,2.448293,115.432000,0.749079,1.225375,107.607000,0.898977,2.949242,1402.594000,0.772206,1.377849,908.731000,0.732748,1.372133,834.780000,0.523133,0.652855,424.782000,0.783847,1.833739,739.247000,0.609138,0.767482,721.844000,0.786486,1.775770,2683.658000,0.587673,0.920519,1303.488000,0.645699,1.096021,288.246000,0.411147,0.476891,170.581000,0.604314,0.912731,512.483000,0.400645,0.457667,533.053000,
