,pyrim,,,machine,,,housing,,,stock,,,abalone,,,pyrim10,,,machine10,,,housing10,,,stock10,,,abalone10,,,bank1-10,,,bank1-5,,,bank2-10,,,bank2-5,,,calhousing-10,,,calhousing-5,,,census1-10,,,census1-5,,,census2-10,,,census2-5,,,computer1-10,,,computer1-5,,,computer2-10,,,computer2-5
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.458333,0.541667,10.936199,0.423729,0.508475,66.843417,0.330097,0.461165,190.566814,0.120000,0.120000,615.299235,0.561536,0.788794,1538.569533,0.833333,1.333333,15.682822,0.661017,1.050847,92.668415,0.650485,0.786408,259.073678,0.234286,0.214286,750.760229,0.759207,1.717343,1753.726569,0.591746,0.690739,28.021032,0.295014,0.304348,13.640932,0.841567,2.051004,23.328495,0.684736,1.064063,19.913192,0.704685,1.321132,38.827038,0.533236,0.676476,34.324985,0.763988,1.561591,51.743496,0.587023,0.739529,103.777757,0.780597,1.559910,129.329666,0.559777,0.721086,48.070377,0.581809,0.965522,28.920319,0.433144,0.538309,25.473322,0.671625,1.099045,72.197292,0.393827,0.430395,56.144219,
0.458333,0.541667,13.259534,0.474576,0.491525,68.978497,0.354369,0.325243,202.405386,0.102857,0.100000,612.322839,0.554611,0.762354,1499.170393,0.750000,1.791667,10.909152,0.694915,0.915254,90.645251,0.553398,0.747573,254.468059,0.225714,0.228571,785.188269,0.730563,1.574127,1773.415303,0.497421,0.585728,15.154736,0.298207,0.311471,15.811475,0.818652,1.870395,30.961427,0.680054,0.984970,43.190792,0.750415,1.514153,75.366312,0.517277,0.665447,35.386833,0.797293,1.873767,51.685470,0.549648,0.763059,100.940556,0.754826,1.611096,164.931773,0.552781,0.744864,83.628084,0.600346,1.113569,43.282607,0.403609,0.488878,26.158423,0.612867,1.063592,40.105402,0.402132,0.496591,31.207599,
0.500000,0.708333,15.990770,0.542373,0.745763,76.129135,0.354369,0.402913,194.051701,0.120000,0.122857,586.370730,0.531004,0.769279,1567.378418,0.791667,1.625000,19.961558,0.610169,0.881356,96.208811,0.611650,0.868932,235.165395,0.242857,0.265714,772.695646,0.750708,1.616619,1817.806953,0.535618,0.588185,18.833316,0.254483,0.258413,14.880648,0.785019,1.744980,25.509970,0.688432,0.966490,43.231092,0.716008,1.407125,110.367986,0.488141,0.609712,37.237093,0.785041,1.849794,49.822316,0.625680,0.854173,68.538358,0.769660,1.746635,64.642578,0.543836,0.729986,80.981049,0.633836,1.056846,60.740039,0.423752,0.522862,24.602126,0.597992,0.866245,40.761705,0.349820,0.393083,45.977352,
0.541667,0.625000,13.591179,0.474576,0.525424,69.300677,0.339806,0.432039,188.460076,0.108571,0.105714,510.617755,0.535411,0.741265,1483.275735,0.750000,1.500000,17.777429,0.762712,0.830508,89.262686,0.587379,0.800971,225.578380,0.237143,0.237143,755.009453,0.736544,1.621970,1797.639084,0.473471,0.543233,14.747117,0.276713,0.280889,9.751273,0.819638,1.974744,39.112825,0.681163,1.049649,20.245823,0.729966,1.348853,43.361059,0.500683,0.628599,37.093186,0.784024,1.691893,131.225063,0.563669,0.801893,77.627503,0.739417,1.573858,66.055242,0.531704,0.700230,80.959167,0.673505,1.144464,32.474725,0.428448,0.554375,23.566266,0.534647,0.812570,42.294562,0.409074,0.464857,54.261026,
0.625000,0.750000,17.160655,0.355932,0.338983,80.780924,0.368932,0.436893,194.960805,0.120000,0.134286,520.609642,0.541706,0.743783,1554.547556,0.750000,1.583333,14.237947,0.508475,0.711864,91.829692,0.621359,0.912621,242.707630,0.188571,0.191429,758.834935,0.745042,1.702235,1763.793461,0.494596,0.585974,18.522383,0.336281,0.436625,18.744167,0.821609,2.076260,31.250739,0.615745,0.907971,22.832801,0.705612,1.356125,42.989455,0.497950,0.623816,35.253352,0.765624,1.681100,40.428400,0.571144,0.831793,66.571264,0.746635,1.562788,63.898834,0.566507,0.821511,115.833761,0.649901,0.902126,31.570826,0.454399,0.642116,21.224312,0.601587,0.938019,43.493593,0.344614,0.380811,62.528010,
0.291667,0.500000,11.419594,0.254237,0.271186,70.260710,0.398058,0.354369,212.649055,0.114286,0.114286,511.931582,0.553667,0.774315,1450.857968,0.833333,1.708333,21.211029,0.661017,0.847458,91.692726,0.626214,0.878641,275.099608,0.188571,0.194286,770.591969,0.746931,1.620711,1840.000601,0.557357,0.680177,24.903302,0.245149,0.247851,21.411475,0.843292,1.937908,25.705523,0.672909,0.886165,22.664969,0.712445,1.430698,44.140370,0.544851,0.667692,25.270729,0.787828,2.080145,94.232922,0.567783,0.759653,41.335161,0.766383,1.726311,64.662751,0.551718,0.768110,44.768678,0.633959,0.992956,33.399022,0.411023,0.480227,36.594597,0.585224,0.918061,42.309049,0.382794,0.456799,65.357716,
0.583333,1.208333,17.568771,0.355932,0.423729,70.779428,0.315534,0.349515,195.734111,0.111429,0.111429,510.947009,0.535411,0.790998,1451.150487,0.791667,1.750000,15.316535,0.661017,1.186441,83.228029,0.626214,0.834951,242.786718,0.220000,0.228571,762.291371,0.730878,1.649984,1743.894869,0.466225,0.566200,13.829010,0.347212,0.354090,15.693537,0.841197,2.007269,26.836598,0.651226,0.866700,38.164787,0.735334,1.659980,43.168553,0.508785,0.640312,59.866324,0.770799,1.657747,51.164220,0.574727,0.840064,49.432360,0.755933,1.511690,64.820238,0.527187,0.690843,117.158907,0.697232,1.012729,32.962836,0.459590,0.557341,37.932805,0.685757,1.083922,53.412569,0.431015,0.523491,55.379922,
0.500000,0.583333,23.963631,0.423729,0.508475,72.847163,0.368932,0.398058,202.577509,0.111429,0.094286,612.178792,0.542650,0.740321,1526.224709,0.708333,1.666667,21.193033,0.711864,1.525424,88.237469,0.597087,0.873786,270.777408,0.240000,0.257143,774.702123,0.740321,1.676424,1926.854531,0.517318,0.650577,27.276649,0.260747,0.263694,18.490610,0.815203,1.887520,29.802173,0.645066,0.942590,40.833020,0.694436,1.313372,62.447344,0.499512,0.605173,39.491521,0.779601,1.777655,76.111997,0.567340,0.803441,8.116479,0.753055,1.617384,64.849228,0.563009,0.750930,56.506641,0.637420,1.085146,38.721444,0.412135,0.479609,31.395127,0.641378,1.063221,48.254342,0.398165,0.477501,55.265515,
0.500000,0.583333,17.704686,0.406780,0.389831,72.808946,0.388350,0.432039,184.582357,0.077143,0.094286,616.381603,0.541076,0.750708,1589.109891,0.708333,1.500000,20.692133,0.610169,1.186441,85.801073,0.703883,0.966019,264.393191,0.228571,0.231429,736.974924,0.743469,1.633302,1766.611319,0.508966,0.592361,18.824506,0.318226,0.323631,17.734239,0.838364,2.112726,36.339664,0.694715,1.031785,42.267259,0.758858,1.543631,111.956171,0.499610,0.618497,62.690760,0.770755,1.684993,42.353699,0.563315,0.749569,8.139001,0.751860,1.528029,64.847737,0.569031,0.715241,72.528640,0.657810,1.060059,58.508319,0.414854,0.521379,32.080111,0.612743,1.003843,71.813714,0.389488,0.460766,35.771072,
0.458333,0.541667,16.732571,0.491525,0.559322,69.084885,0.417476,0.441748,203.004805,0.134286,0.125714,638.476586,0.549260,0.749764,1554.959967,0.750000,1.333333,16.113686,0.711864,0.966102,89.100890,0.606796,0.883495,257.579649,0.228571,0.231429,753.419992,0.745672,1.643689,1720.410657,0.504422,0.968435,15.584040,0.342790,0.366863,16.631057,0.834668,2.014414,38.934553,0.644943,0.955279,36.911318,0.710542,1.311469,61.909947,0.519082,0.679649,86.398323,0.803706,1.781459,50.259510,0.590429,0.821089,76.096085,0.742783,1.546139,109.374305,0.559157,0.754605,55.940449,0.631735,1.081562,30.096105,0.440064,0.518784,39.695471,0.615718,0.872443,37.844696,0.401016,0.355275,35.295890,
